seed,week,scenario,value,.lower,.upper,.width,.point,.interval,time,total_conc,total_conc_I1,total_conc_I2,total_conc_I3,total_conc_I4,total_conc_I5,total_conc_I6,total_conc_I7,total_conc_R1,total_conc_R2,num_I1,num_I2,num_I3,num_I4,num_I5,num_I6,num_I7,num_R1,num_R2,sim,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I1,I2,I3,I4,I5,I6,I7,R1,R2,beta_t,r0,true_rt,time_diff,new_time,max_time
41,8,102,0.399989337714639,0.2540983026561486,0.577622632509083,0.95,median,qi,57,1505886.404812955,2414.8632114965817,111903.0961796146,515011.28473218466,31156.28069419116,32929.55971771622,18934.228893359275,23079.02754697904,699371.4154913106,71086.64834610216,4,9,10,5,10,12,12,147,136,41,7.211776461446094,6.389558282903773,6.805552531409778,6.8089264707683155,7.51414252221544,7.464421991282885,6.5331080258666425,7.351439984554058,7.537266873272831,5.909774219326424,7.286351365124287,7.08460349915199,6.686417470481851,56.99639792712681,248,16,4,9,10,5,10,12,12,147,136,0.2857142857142857,1.9999999999999996,0.4959999999999999,0.00360207287319269,57,97
41,8,102,0.399989337714639,0.2540983026561486,0.577622632509083,0.95,median,qi,58,1279807.8204639803,764.3687341758643,69883.69294269891,149080.45170869527,246007.1977184401,14171.963903715574,17565.882835781136,11618.903557568214,695706.5069239001,75008.85213900515,3,7,9,8,6,12,9,141,136,41,7.049104689721144,7.762178369148101,6.30943654224984,6.45659798304755,6.920087909036014,6.2256340076009025,7.664110946614324,6.838847712967909,6.847407548677675,7.485776964152556,6.228516785090013,7.034339985243923,7.072321246278714,57.98753338946735,245,15,3,7,9,8,6,12,9,141,136,0.2857142857142857,1.9999999999999996,0.4899999999999999,0.0124666105326483,58,97
41,8,102,0.399989337714639,0.2540983026561486,0.577622632509083,0.95,median,qi,59,1119508.7705481665,1520.361928911774,23301.953452363075,152696.73356318113,76811.07264358416,46793.87217155987,44493.95361229882,14236.665352417487,689130.9172955962,70523.2405282538,2,4,8,7,8,7,11,133,135,41,6.915284754694348,6.963599480770921,6.7898010809384575,7.509870316814723,7.598307993153001,7.065772408241566,7.3277822372869155,7.113116697979065,6.868706288568324,6.167418777746817,6.849365908566863,7.095898309582612,7.136787169626718,58.97587167884019,244,14,2,4,8,7,8,7,11,133,135,0.2857142857142857,1.9999999999999996,0.4879999999999999,0.02412832115980734,59,97
41,8,102,0.399989337714639,0.2540983026561486,0.577622632509083,0.95,median,qi,60,1033124.0301884116,1818.3082626902367,0,155933.44554073413,67307.98356205247,53294.74471675605,4284.17392445794,10379.419116632407,687320.968012306,52784.98705278235,2,0,9,6,7,7,8,127,130,41,6.8349820142004205,6.991115813879943,6.936269723266441,8.053778259757788,7.538130190887678,6.622634140026403,6.230722159791502,7.003135931819902,5.978500296698228,6.978477409338562,7.443904855312166,7.14499869532283,7.469562216402348,59.9817818604257,242,14,2,0,9,6,7,7,8,127,130,0.2857142857142857,1.9999999999999996,0.4839999999999999,0.01821813957430151,60,97
41,8,102,0.399989337714639,0.2540983026561486,0.577622632509083,0.95,median,qi,61,935743.300428891,5964.843389455878,8518.465148004952,23459.262814350863,120035.89405659166,21391.954439062734,8247.776531406438,10051.238095229846,689875.6464873714,48198.219467416864,3,3,4,8,4,8,6,127,124,41,6.735980671527361,7.176892765389687,6.647944275572881,6.410624990365521,7.1675504434573405,7.373885305707998,7.146498528134772,6.802213077870927,6.1808872542295195,6.176027305169797,6.495290774482697,6.843194163366158,6.798054293734151,60.99754032039335,240,11,3,3,4,8,4,8,6,127,124,0.2857142857142857,1.9999999999999996,0.4799999999999998,0.00245967960665183,61,97
41,8,102,0.399989337714639,0.2540983026561486,0.577622632509083,0.95,median,qi,62,849278.3195250053,2382.675820486135,35582.83835673205,20731.813308293626,3430.7015994691774,53568.004044320434,17810.027439180736,2986.829466045124,645280.1257192586,67505.30377121933,4,1,4,3,8,7,5,116,128,41,6.639026437338519,7.088483567823741,6.233034549426876,6.008221071283933,6.7043725858360945,6.471354828185175,7.008424616751566,6.166254396774142,6.730460667435441,6.628673596725356,6.073869416253958,6.57746497702836,6.557794560492651,61.98832970365102,234,14,4,1,4,3,8,7,5,116,128,0.2857142857142857,1.9999999999999996,0.4679999999999999,0.01167029634898142,62,97
41,8,102,0.399989337714639,0.2540983026561486,0.577622632509083,0.95,median,qi,63,894520.7302259129,576.4399017763516,7332.567295882988,123951.12463561512,15288.91331297044,10227.949529121308,24473.28900934925,2992.648810768793,638176.150731184,71501.64699924446,1,1,6,5,3,9,4,109,129,41,6.690927562233041,7.442469676818995,6.632336801007621,7.827525015196643,6.754998566629006,7.25225682241845,6.314906891438535,6.106305111797623,6.756485318466208,6.787056963543396,6.288148588164877,6.95940362468306,7.413553816948474,62.980993777976266,234,10,1,1,6,5,3,9,4,109,129,0.2857142857142857,1.9999999999999996,0.4679999999999999,0.0190062220237337,63,97
41,9,102,0.38490472489785976,0.2270384151643297,0.5999362383887585,0.95,median,qi,64,275967.35302429105,1862.4035670879955,0,48626.25601470014,52217.57987144429,3673.8462930474207,20789.13272889777,4720.494476923104,72512.48640953776,71565.15366265239,3,0,4,5,2,5,7,104,125,41,5.514922056919092,5.767480610446307,6.152055483390706,5.633336652275216,5.384495519326748,4.9420418017865115,5.407441770981542,5.707414729444428,6.2376256918946265,5.8557358500029295,6.093481327594199,5.785377594435827,5.875872681501886,63.99819537841497,234,8,3,0,4,5,2,5,7,104,125,0.2857142857142857,1.9999999999999996,0.4679999999999999,0.00180462158503047,64,97
41,9,102,0.38490472489785976,0.2270384151643297,0.5999362383887585,0.95,median,qi,65,227846.11403961357,1829.1110650267472,2135.4704219191203,5794.737074300907,57007.27728639658,8320.593672729588,1895.5188057831735,2081.817913589757,77117.18804697486,71664.39975289276,2,2,1,5,4,2,4,102,128,41,5.323309947000389,5.152834500074181,4.725339914167927,4.21598618144416,4.943190358604101,5.025932787638852,5.473065802202801,5.812855388746199,4.900420617154914,5.320065234085053,5.916445026295086,5.261952052597411,4.769131786232494,64.96351080225025,232,9,2,2,1,5,4,2,4,102,128,0.2857142857142857,1.9999999999999996,0.4639999999999999,0.03648919774974502,65,97
41,9,102,0.38490472489785976,0.2270384151643297,0.5999362383887585,0.95,median,qi,66,220707.10745910968,904.8079760293958,0,24313.67945584458,36810.68073074595,12514.646260721076,4901.016280104353,613.6823256847837,71633.34328846574,69015.25114151374,2,0,3,2,5,2,3,92,124,41,5.291476001250842,5.97808056926986,4.8561745590869405,5.337718410013889,5.9125867203197755,5.680094333189125,5.133272228211574,4.698353326055964,5.917803862952907,4.665194724619997,5.097895796347533,5.444443732073345,5.49614469392975,65.9965064308882,232,8,2,0,3,2,5,2,3,92,124,0.2857142857142857,1.9999999999999996,0.4639999999999999,0.00349356911179654,66,97
41,9,102,0.38490472489785976,0.2270384151643297,0.5999362383887585,0.95,median,qi,67,230485.44432017033,28637.146121834176,0,5253.889188048711,50482.06689343602,1548.4863897215205,4863.337691146531,3729.994694437749,67205.4962676816,68765.0270738639,2,0,1,4,2,2,7,80,127,41,5.3348271964993454,5.7442294873913475,5.551965720063054,5.395150719451726,6.821535028334754,5.135451640560064,4.810897978876808,4.493452080926127,5.010455221959497,5.798486377424793,5.221830901387049,5.6186285323210265,5.574005174313963,66.9712746622346,229,9,2,0,1,4,2,2,7,80,127,0.2857142857142857,1.9999999999999996,0.4579999999999999,0.02872533776539398,67,97
41,9,102,0.38490472489785976,0.2270384151643297,0.5999362383887585,0.95,median,qi,68,1528966.0910802009,7259.965010084497,836504.5507612475,504053.5052623139,45870.54767922521,3619.2319041175847,774.24319486076,3783.3923216734806,65114.22458842892,61986.4303582488,3,1,2,3,2,2,4,75,122,41,7.226986512837746,7.939857440513762,7.014006986485796,6.75314233964334,7.345772040890247,7.299320995520032,7.388671763858304,7.330122162722906,7.032538532398351,6.747346294128602,7.392460961849944,7.283190944763793,7.372706334795506,67.99941738015546,229,5,3,1,2,3,2,2,4,75,122,0.2857142857142857,1.9999999999999996,0.4579999999999999,5.826198445362252e-4,68,97
