seed,time,total_conc,total_conc_I1,total_conc_I2,total_conc_I3,total_conc_I4,total_conc_I5,total_conc_I6,total_conc_I7,total_conc_R1,total_conc_R2,num_I1,num_I2,num_I3,num_I4,num_I5,num_I6,num_I7,num_R1,num_R2,sim,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,new_time,everyother,week
1,21,3103153.378760595,473.19748815778206,2988799.306503285,1484.2404435096526,13425.780030778604,36801.920608038454,7598.014410267459,4563.439322125662,45914.90253371876,4092.5774207144204,8,5,2,5,3,6,5,20,11,1,7.9348135767538235,8.394302262557932,8.181907742387738,7.780443292141016,7.916852365442568,8.497199800021388,6.670563232328629,8.935673190640262,7.1732356912227795,7.634999379378019,8.067024851474315,8.10116474293039,8.150064340469136,21,TRUE,2
1,23,305943.54737143166,3423.550428988002,41883.998352816125,1432.0102374897274,23979.885971381507,889.3743504844475,6045.628471261672,2650.2554998804317,220009.14065810337,5629.703401026261,7,8,2,6,6,3,2,27,14,1,5.618040083560697,5.655322575243292,5.365061352503568,5.939160736399609,5.376052618410058,5.3639969754915535,5.134420354592914,5.700226538183891,6.298502315601188,5.405049412659546,5.943516561634233,5.678543944635783,5.680433339663122,23,TRUE,3
1,25,401108.12119467126,10475.840829001192,77651.82047445237,69522.156475631,6382.450700345762,4859.921742522152,419.43994592432506,5030.267320016697,221112.61275694513,5653.6109498325995,10,8,9,4,6,4,6,29,14,1,5.888870504219792,6.198783378167147,5.781580799946358,5.022261300807373,5.2418005023093714,6.397747617488776,5.687002107470775,5.696266504674076,6.673052871396186,6.252700858470558,6.218471253928783,6.0313084529029,5.776800967894231,25,TRUE,3
1,27,553042.4796939554,1943.2238501530605,149508.85241591564,89470.08604467427,51037.57389953114,26336.330556746256,3205.8027510825127,3382.4263847474053,224088.8760272211,4069.30776388383,9,11,6,8,5,4,9,34,16,1,6.210074299720677,6.1321765463680125,6.159978929113897,5.894924132756604,6.864025059777751,5.495077576026372,5.998888095757304,7.547944697646587,6.091276173998871,6.386773547541552,6.567712273272937,6.483906693768512,6.069231292826703,27,TRUE,3
1,29,920446.1115029671,20918.93833754876,562216.272461456,54666.00214223169,12434.914358510547,7188.095214496599,6256.392953373621,26753.367437629535,223593.40641546005,6418.722182259923,7,5,11,8,8,8,8,38,22,1,6.719497940664972,6.480422913110662,6.682715738601809,6.141211759347046,7.12684930611365,7.437032726820784,6.5364950531664645,6.57019718469844,6.555591600594936,7.053628428653324,6.767174945504024,6.801332458821966,6.459042116234337,29,TRUE,4
1,31,2516358.362416194,86141.83217851842,191132.2578403495,1404356.5588566347,581870.4296480874,2316.7220246084694,5030.387630719867,2005.7579189236988,237615.49484391967,5888.921474431709,12,9,12,9,7,11,5,47,25,1,7.725207525412596,8.404547301177118,7.384377286034768,7.559641507216986,7.966222277474476,7.692673738584804,7.356543762783982,7.601203412878547,7.568311088690901,7.607528812904958,6.9907664473653135,7.681284889532405,7.888224074245057,31,TRUE,4
1,33,1206745.693613408,94401.41782038887,30096.50823750061,403827.73845823185,54031.57221156279,335169.414370833,139304.48838885853,14458.633894227647,20473.152209364136,114982.76802244052,14,7,11,8,13,8,7,46,35,1,6.9903219902941895,7.184157796073874,7.020402210511447,7.08891870966393,6.813621847379234,7.275183476203741,6.547897206151962,6.862566801031017,7.055798540597948,7.388719259613955,7.87720329595278,7.174546736746118,7.100089369367291,33,TRUE,4
1,35,1193777.8009328225,17546.67902818681,662215.5716737477,253986.3944321326,48830.6294195702,28275.668792416054,14694.206680539075,81682.57628598646,68856.9358452747,17689.138774968353,12,12,11,9,9,14,9,47,38,1,6.979517664605472,6.290987886191169,7.245265760921758,6.486604314400827,6.547499687542021,6.160877341053114,6.955652578366209,7.871849072617853,7.224188143077429,6.147683308663754,6.879608926771371,6.932677052476024,6.763666073954373,35,TRUE,4
1,37,2552077.693274409,30570.778919161152,763636.7690489229,251405.96132049325,1316090.4297494984,27786.011438979895,21911.35053432288,16704.016684688657,104251.57461215684,19720.80096618459,16,15,17,10,7,10,20,56,40,1,7.739302572416486,7.542157595561312,7.892581502811369,7.419061721133929,7.575752065089934,7.418714105541204,7.66718929410701,8.084102683383534,8.611082248881162,7.652274829630343,7.757375327334784,7.830579699922443,7.638633192211782,37,TRUE,5
1,39,3917242.2057358595,14099.337660538766,585384.5326016948,2214533.1873888616,343258.28447654814,614742.0277600496,7098.535025297238,3789.955107872381,110598.72710461497,23737.618610383,19,17,24,14,12,6,10,72,50,1,8.167782650596168,8.71779533658811,8.017294587177863,8.137921012574862,7.984057272510928,7.151139852787193,8.50848261219592,8.525037329045073,7.680005754334894,8.314695981434822,8.536389517491104,8.245799471245162,8.340093943822124,39,TRUE,5
1,41,2414081.4327930356,124902.85723804659,334152.7312355488,1043005.5941917264,193848.2713256939,350768.55620912527,137014.82292004942,15383.485065201054,190150.7393058748,24854.375301771266,28,22,18,14,16,23,11,78,52,1,7.683713618982068,7.601451820855275,7.357666228641569,7.964123983292127,7.516572936616487,6.917814548999197,7.087555397125611,7.523820536018466,6.924413854570471,7.775544540381708,7.858168292129053,7.51356569374115,7.672475599543333,41,TRUE,5
1,43,11643100.745994195,27419.286854640028,311442.0146693359,10467360.107325777,260235.56949671253,235102.70216971572,21047.15799526155,67300.78286309922,241492.61758431105,11700.507035353252,21,26,26,20,16,15,19,94,49,1,9.257108557265758,9.605590244968127,8.299928844425752,9.80549707940288,9.73040137736465,9.553600917778404,9.296709411738444,8.643167262274417,9.507892749947942,8.622309024158632,9.467776191217919,9.362633672364568,9.420176797789795,43,TRUE,6
1,45,4546578.252958494,87946.30473834217,163983.95316711947,1478019.9792165384,1129509.0803069172,262328.73438833054,1084350.0412288397,73428.89494249852,252225.69507162998,14785.56989827604,31,20,23,27,25,22,15,101,67,1,8.3167696810522,7.97239183377744,7.484283462946198,8.67042501475124,8.140608528277276,8.762773877288963,9.137783787452586,7.951172181519718,8.072555237256605,7.610766977339534,7.813238497992533,8.298233331081006,8.161242657787833,45,TRUE,6
1,47,2906883.0980397966,183338.3150891282,253260.59757334218,661221.7823554605,516359.2305050231,560382.8270600945,133125.8235070696,71671.50399237782,508799.0962483012,18723.921708999525,25,24,18,18,29,29,24,113,72,1,7.869476170139848,8.051767151208264,7.311516117618425,7.9812163775975,8.239270782927246,7.545645944847015,8.02115665051877,7.083044212784854,7.338271976928777,7.597316493829015,8.336434520229147,7.831295579310012,7.8323145226859605,47,TRUE,6
