iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38],data_log_copies[39],data_log_copies[40],data_log_copies[41],data_log_copies[42]
227,1,5.058711433369832,6.340632447089414,4.100734158895693,3.551812276637674,4.037155730620823,3.325667085448055,4.439701589265663,4.367804247406628,7.105868707244772,1.953501357776205,4.042951069842212,3.828193071483987,4.182842050914897,4.718484926760108,3.9762625231013833,2.9086673288084066,4.061916169238875,3.180529580075936,5.336045334983605,4.495169166582611,5.334140154750282,4.402397348527133,5.3434378855457085,6.945628523723036,5.8221598276708715,5.036379402838673,5.775157823308512,6.323156690266629,4.489709194114335,5.1239164104874835,6.160293201342532,2.6542994794176864,8.004784262500898,5.5566260253488835,5.578385136684907,5.073533229271608,2.142316608969986,5.413972664210999,7.583955029803625,7.506791967454804,4.558025321797091,5.140373304014371
228,1,1.2068449202855407,2.3567308519508448,6.681821986645668,0.4048961682768456,5.851602592225433,2.634618124332441,8.006963481145617,6.856690496500628,2.508244395173368,1.0689239778720958,1.134722815437133,2.582421178111048,0.029028767285253557,1.8421907255266883,3.2017015010395675,0.2640051421134792,3.0163978985069693,-0.7194101446550435,4.902614548658358,3.4384504421786835,3.572650818376246,3.3666922278408387,4.335821600646913,3.413331260685385,3.806894787211779,2.7587581867003164,2.6170106474027963,6.070145918758126,3.8085788817756208,4.151165644683804,4.282905181364261,6.103415419235936,10.1270462566172,5.57437338557289,6.088364703734357,4.470443923692576,6.570125456909217,3.3446860883207767,6.336275353670105,9.501836530874296,6.4331311447860315,4.9010165548532205
229,1,2.1268203521598807,2.7773448568280195,2.8450516785843036,4.779206432916411,5.911888829796432,5.5864953182397326,3.1555464367892436,4.2656540662913125,4.2254442319876,-0.15430242824802562,3.7783929228158653,1.3498327204397187,0.4593060493581098,3.0177005297731188,1.002557352539492,4.629025787736662,4.628933664339498,3.1822473816158614,5.283061146344973,4.121021629588718,0.042279638400283884,5.144735534528995,3.864880589207933,6.969172364388656,5.025279305734982,8.367979847109135,5.685518006416134,6.055015303775134,5.772727741835736,5.264098916977726,5.571152480832327,5.778270249305135,4.078115948086,6.049178071455424,3.414562041077389,8.917320119202596,6.9488090870650225,8.208531579751696,8.082129652074004,5.542974479911797,5.196320909807361,4.089135907659384
230,1,3.7265571010928418,1.8460377984694778,2.117590087986431,0.4020077430817343,2.201233819414696,4.5677988320453355,5.036477974724522,4.584936485996891,2.6592933549117563,1.111641184345063,-0.8739383716814739,3.879904228931331,3.6440204823725857,1.1980779352458728,0.34303038779503653,3.398784551547496,5.865415825483954,2.3022743662673255,4.203169224900278,1.7244998633184718,6.379641588394865,5.481918812756713,5.404284579255449,3.0301633851388914,3.7780309638084484,3.398877940523297,5.11008703602145,1.4531371939993674,5.45097845149204,1.410773994860235,3.704516835106889,7.074488472394305,3.1571538027329713,3.9910825976676194,5.8723249397086255,4.960454471017115,3.8538761907609524,5.385102682495125,3.224773954175278,4.996234460170468,6.320243928827163,4.507268067366256
231,1,2.6511921688089983,4.247806516378364,4.0479766972500935,5.570326092681137,4.4210206861246,4.342321423471973,8.187059630457599,2.152006752069818,2.705335731847763,4.943406396549538,3.4425105263848423,2.2029437141975943,2.9465621888779268,0.12863686376714725,2.6340776885429245,5.277322562143815,3.598546948315763,4.6038775298599095,1.8490424986238405,7.0633982746103,5.018698116948469,3.715736248022985,2.9551660291292947,5.7981872179427665,6.091743478869804,1.5554195490721623,3.8315958162284653,4.345953226062837,6.131263738231618,5.2090458923601215,5.1313451694097525,3.1011776667747064,5.878791961335737,4.345773254963672,4.4925750082941525,4.143835841248216,6.631236446065805,5.447741275747586,3.7393185219347256,5.779187290467199,3.5576002676977674,4.176111023289884
232,1,4.4524776621127975,5.118244538675061,3.357768327356126,2.84578918641837,0.6314805596855773,5.16627688744513,5.295792632469484,6.02140011463155,3.421806122048302,2.0689080462926395,5.2376086343772466,4.590924945911539,3.031738844214545,2.401759483124481,5.1661231605267295,1.6925664898323969,2.6763085242865907,4.141069594948353,3.4765017820914035,5.183255050291877,5.958808095299129,1.8192918450729312,0.26561540084975743,3.2015370415113034,4.872343918568178,2.2267941175556407,2.3863036447759525,2.6434773332870147,7.713833074182876,3.1747014173208945,4.8111092432821785,2.5120045137268137,4.211300156262091,6.342476544709992,3.965019721849357,5.697913385991121,3.896957827548448,6.541061577390337,6.189007043042021,5.946305015973946,5.6793955076052045,5.9904550966887475
233,1,4.470661005853534,-0.1778970723161431,3.7734015921478097,3.960124158032906,-1.4265616445387086,5.879571119040997,4.471889955727431,3.5918820163057372,2.130602457007488,2.0543183424274436,5.053360384758159,4.1164484998922495,3.619076922140134,1.001067003098299,0.9780498951836235,4.067672226697773,4.807379294912566,3.0511688399187804,6.640527786616025,3.276950852168906,4.08031130197586,7.077926035099731,5.055552958676111,3.758165923760802,3.5670056454876113,7.259269656865612,8.862284340608419,5.242402389743822,1.7106661723710523,5.164296743338443,3.2968287612209966,6.20723300872264,4.080030139485292,4.902421529044284,9.660197130822626,4.138178441293437,6.5850184465915005,4.989405051809158,5.366968925696262,3.769987868168714,3.207193487555336,5.58503023085558
234,1,4.473888429963636,2.5181591059793673,3.4016427721097613,4.346112425413706,3.5276753505657736,4.48699212735637,4.894902392828509,6.969098689367442,3.42670033277863,1.1112317619969105,2.519113658674783,1.6474151705839555,3.0249508970211068,3.0773489903721893,3.7687869152674875,1.9508493675143463,3.140898127566504,4.6107092536755445,5.76662985501868,5.931285477747944,4.6743342458029575,3.712270366977523,4.381732611698192,4.4637048140284055,6.039670854418844,6.731628383425009,3.6945918772478943,4.725545078213759,5.96275685116859,3.6066773998534853,5.39685590237808,7.485806976155129,6.636063049029555,7.400250150178258,6.607664187217648,6.81475112209372,7.04184015530003,5.15995380193858,6.451565344081456,6.356833461137902,6.927627897173732,6.8210287687899465
235,1,3.9447097827585735,3.5158694928832093,1.8370557578762865,2.363249711575324,3.4360106580300105,7.600025935764581,7.347897088754777,4.169368377872691,5.302730169620219,0.9260784750656238,2.8954722703921245,4.184046121258664,4.5260444141324205,4.0831170653604465,2.0280428708286458,2.7442681766676924,4.187722359207249,7.449735712579797,3.8745476500170644,2.1070285442750096,2.941916960571799,5.519848749021213,-0.15079995300055749,2.788872420983751,2.435949910638224,5.91261196268062,5.286423081777911,1.0318531394986834,7.44667819062758,6.906041397884445,5.824854965697735,3.416712835412643,4.635425181493977,6.488189617013225,5.008485053736811,6.151381927000814,4.893714967673487,4.442945363616836,10.436521753084397,6.602495790298397,4.343629411213101,5.786712628238822
236,1,5.398910457714246,6.081635403574683,4.315481314703285,3.224322260717844,3.5555711412942084,3.9945493157663057,3.6546884877909336,4.988965376978745,4.294917113174607,5.53640239327807,2.711068584086084,3.346047019488017,5.412256760040366,2.0078098330268133,2.2447066968302214,3.90447994507035,5.190814924858512,4.579078373371931,4.772878562651422,3.351797190112439,2.57619179529065,2.1591227267074755,3.4646588242568086,6.173875487341414,5.696594805425849,5.44408958089041,5.205660405154396,4.16975587689622,4.502762921095132,2.8901431831572584,4.427137275285656,3.3935224743410797,4.367947887545544,2.8813128187937287,2.573634337696594,6.692428448825548,5.293834491708605,6.9421403977414196,5.623965736771394,5.4619301686142405,5.459681839679051,8.209066726138069
237,1,0.9247380461098947,0.41693563589298077,4.456212108099961,3.4394868163886296,2.1863954995121366,5.781809700667896,2.770474284647912,5.326000933253543,2.681173877820259,-0.3067299504007187,-1.9581866750286256,1.5095208496922325,3.0293551970609855,4.3554125796092125,4.553125445278844,4.063513082553574,3.826654721094335,-0.49673725661426266,5.846085108269111,7.440364243903603,3.218404050772987,4.854770923077663,6.453134721128705,4.784734175760808,4.190930215261562,1.1521392153467638,5.144931002832353,4.167689428387093,7.905450781765823,7.323049788224736,3.1643567048249284,5.344895609925013,4.422154714094688,4.832420025387983,4.6196826397785005,5.779018562558537,6.508082938680187,6.647079884841028,5.320042950597326,8.352444973737082,8.794448005788745,6.482779155034613
238,1,1.2250567725219854,4.620919920424842,1.8250459036193671,3.6521058472289134,1.9804730870795133,6.196164193611668,3.3839520109716394,2.344244740109769,4.693991798543294,4.128946658482994,3.715873502063219,2.683986869294179,5.545132573172975,2.583149757289607,2.289835247647525,3.5804208676399636,5.156252485201421,1.739579815842833,2.783505000513457,6.556457660787539,2.6219483872349265,5.264283971207605,2.637315488961282,4.363411462876274,3.0210790070459086,3.6933410425954976,4.830310980370022,3.797387103068372,6.568380490758213,7.153823240523821,3.227787873846871,7.580324453137505,6.173731087318001,6.717235911914563,0.3474123311944549,6.628761240528555,0.1462109560157446,4.584476698257797,4.252413539818424,4.1971988174985135,8.158182461700058,4.842508356854707
239,1,2.1155093187084018,4.743054580469368,6.886235594390877,0.7316014065735641,5.341165628850247,4.714031888439882,5.6047165657678395,1.663671471305393,4.986455311982743,1.947536030992915,4.199420155190564,0.1186222446863929,0.41567270786168453,1.6791263588311613,3.8175900107708998,3.7160108583652143,2.1406329085922002,2.6913650595960363,0.24162254182661141,4.666492269479863,3.8185829187628015,1.6187860940609289,5.318318007521228,4.622804848944016,5.843267663986535,5.232468456777289,4.872233293247523,6.746684892245469,6.337513618264593,3.482318662178491,2.5643895569132424,2.969303276327617,7.894632864887566,6.019542851033717,6.931779290661891,3.176506104572208,5.697002779981852,4.305129515224674,5.556424044727054,5.782651208172155,6.546905976642119,5.5803789858437804
240,1,4.561631007787385,4.182766349854205,3.067978698187673,1.8554775758087754,7.368888242246685,1.5552979586023825,4.880987234742999,5.503467048572099,2.7898050894925333,4.565965438139583,4.305639517358297,4.246083059987485,2.71572684009601,3.5700678820649845,4.148846947362942,3.6290930562067403,3.5365536211641686,5.712305178949174,5.829236231536097,2.720319563671153,6.246194687985491,4.761473009322915,6.524721398750497,4.123959251541231,4.861868606727991,5.058923774365184,4.472241244773678,4.725662137504657,6.373657987234166,1.8501764876152262,6.527586119059983,4.492664036860451,5.886162911199491,7.546964855846699,5.614709184518149,3.8129268120074835,5.479853357656731,5.709119386151775,7.693581130562704,6.492264352551348,4.558877407669465,7.120085551498597
241,1,2.587992209724439,5.4688305930625,2.2688312923187617,5.698543526888933,4.134663710028083,6.353275450537541,4.5726497485230455,5.525742378704459,3.1557048446405713,0.37302899821892016,2.770321566796233,1.744575697403132,3.335533299474903,1.578089715634482,2.230725773193927,0.9468807536870358,1.3748149790907696,4.439791705180136,4.300867359157592,3.7921088028976015,2.82346334828661,5.203338585368849,5.635015156379625,8.401269905613463,3.3260591187588124,4.019826822699657,5.527025058810243,5.006364465492799,5.829742883563472,5.723872565743935,7.600639477797344,5.714768344793037,6.3606358184525105,6.187077041869438,4.323626899227681,3.9915008435989363,4.923654922342221,7.5745819484009385,3.605833918236281,5.000387951953118,7.8058559423345795,6.217823221361802
242,1,3.379037192867159,0.4541281455679053,3.9237413816774565,3.837817675352864,5.579211379076688,6.529923466091866,2.0104951760552057,3.656809555763103,2.929824755819893,2.9648912626771358,0.6159947012984538,3.024904757695539,-1.5027241778520042,2.967740185824358,1.5486310677016089,0.8618198576436726,4.032714907884959,2.3187974660731405,0.12127136152911895,2.2071784348009897,3.3194981456650368,4.43604371359681,2.1473195613029383,5.975026935655689,2.880277812366706,5.309968689075707,4.378445723061687,2.6471899817805133,4.7068504215383475,2.8566489450263557,6.699112195743809,8.623171492708082,8.229476507882145,5.89966897037396,2.9603387712948503,3.676888185352091,6.384885904596626,6.031498576066359,2.680316621054446,4.370972495776467,2.8879366612596122,7.1686169405026225
243,1,3.9475369206225643,4.474380275817656,4.165419537865698,6.346604801881291,2.029381813971616,3.1402036937500655,4.177012510766756,5.937433029374159,3.0297792347528048,4.037833409193507,3.058407008902891,4.42323355261564,4.290997141895989,5.7078230329420405,3.1259557490093854,2.8943538045443287,4.916810083026523,6.825356652440876,6.688215598199007,4.405610050264463,4.07700478091497,4.457523877432001,3.628419532896357,4.606551837002089,3.2919732336139313,5.839998005475709,4.58022169964253,3.4709672916288605,2.753537374373888,5.675903500299798,4.96514179378313,5.260031816843984,4.966639605898878,4.194730743486464,4.450595297333006,7.846790383868227,5.844087924636314,5.7471382903720825,5.9580120879343035,4.257141923665963,7.862902407427388,7.625643390971919
244,1,2.75236395228632,-0.02350034154327542,3.4061514941777595,4.938761272922875,3.8636287827258684,7.728239897917014,3.392379666867096,3.8227744131416905,4.111221548397911,2.339380063023526,3.051193018708419,0.8056512745270912,2.304489783018224,6.123289962241661,2.68657126312382,3.251754997706128,3.277914777870434,4.194693181966798,7.217427352626932,6.549358433237275,5.933062576719644,8.22142145855786,3.9797677802177707,7.894801846615386,3.0546037061032845,5.128999298756663,5.28567556887759,3.7317339681868718,5.547713591107102,6.305583875909059,7.163855318794307,5.195435514787908,6.549034170719844,8.503380911221564,5.712884360344884,4.823018821759777,8.307857079358502,2.7332594002861064,6.0457222871750504,7.0497427793510745,9.23530728653545,7.372231882185855
245,1,2.5428531357236603,5.694017778721701,6.795678260322686,3.5064754825050404,2.429549660337087,3.5532680706659407,5.875614825396586,2.5943179266065735,6.218637700323252,3.8082715294344625,5.694305763088833,2.9585529096682275,5.716159985001251,8.387626665560601,1.8172156970727955,2.6810078255205174,2.8393882464167777,5.131980834173776,1.8027902334441093,5.740018906830371,6.312386728236034,4.787940913957482,3.689223643148997,4.183049639739946,5.799857269523217,4.522527092359961,2.988157172104076,4.497889864876609,2.730008708962181,4.419965323101659,2.7466938235273473,5.27058703070847,6.743122344337355,2.189623665452983,6.060127970132366,4.703196261404307,3.6002812678160545,4.056357094880448,1.4172435683165792,7.077584304764426,4.134388700295779,7.000722526731057
246,1,6.015590820263191,4.401819516179171,4.123824286276802,5.2873199947698435,7.48235711472833,6.56497227204561,3.772638312370984,6.824510611468797,3.726861064352547,5.157624440367444,2.4483748382036308,2.311069986951146,1.0988107809306344,2.346625851279077,3.636685211393257,3.6564082244694904,2.9710055389441714,4.489982468937718,4.807663159289297,1.8585289156555596,5.894659933202364,4.194082558684641,5.291611412868003,4.296514300311842,4.088833971509954,3.9992985594842496,6.911680849115555,5.301910805313492,5.371821812260236,7.111035808836969,5.583343645082964,4.314997453842368,5.3678460381469435,4.8257692094673335,7.071195743397925,4.146612307829724,3.372607934693453,4.796641006929186,3.127687879900787,4.134309724548322,6.566869450075017,6.181832814128587
247,1,1.1291909377790628,2.078032227410639,2.4284881459079504,6.762336767088853,1.5204838910636354,6.206916194055826,3.160447810386801,4.980402793994842,5.69059553766064,-2.1239084852347254,1.1198741778706953,3.493778794964343,0.18548061944282276,1.6313667646566978,1.4762164198489165,2.371723916190123,4.184154559740978,4.6773923635405605,2.4423471184925183,2.0510254603516875,0.4646549360579787,3.9663761485658062,5.4761780449510935,6.754513005015588,4.499400064368488,5.402776011183444,3.1617459475294005,-0.288140087754424,2.6895420322756913,3.854268152065795,5.2444233671581255,6.073365325951074,2.679442910354958,4.727568275361941,6.310605690916214,3.470829995576451,4.5314512923479215,5.822298843937554,5.40502364800652,5.711008096538362,7.057146644873276,2.3955563759878284
248,1,5.634720531790707,5.255829744172241,3.90269956043789,4.6861808977286525,5.137312100770468,6.430979999020516,5.633071407831021,5.791325523591886,1.6962637185703602,7.435132538862053,4.668691294608485,1.1269439760808873,4.871464525803506,5.654202340737899,2.3823021269201172,1.0516628393559846,5.630708625801624,6.050875600162639,0.8314530795279372,6.450345848641572,5.970436517951702,3.9543242903609084,5.085108673411922,5.124588254573952,3.4977915577008782,5.32504290981028,6.252074271616465,6.429005670797745,3.1138263486368536,8.740565482374135,5.9653048353443525,7.252929813652536,4.973561945037949,4.789957512943168,4.84695177586873,4.78885484450524,5.633620858336139,6.897895469419454,6.627006955609481,7.680013431599921,7.489772889517826,7.012230490772662
249,1,2.83556057636155,2.690777888602823,3.520500738011296,4.964441553268562,8.21339185180661,6.512584424582498,6.206409419276513,9.034314387803992,1.3310469541515753,4.390701263990252,2.115625790686824,1.723654338984159,2.672519159305537,1.754829762691678,1.9617492213432792,1.8032648304792693,4.549237611376934,5.735772014706405,3.0373287409438023,2.8923049036866484,5.629519802799856,3.413209145249198,4.528502782667628,3.1585904558930897,3.903449032164765,3.049601641621215,2.695796443072515,5.17274596812229,5.507306751238262,4.903689302994045,2.251147082580629,4.085241187974927,5.510611528905136,4.370938419437307,7.192878115405909,4.919749723131234,4.004210474106546,7.19976549207795,3.941242586337185,5.374615863960829,7.214705514179883,7.087921599663494
250,1,2.789896641277761,6.164038940593359,4.68299086139942,7.181804567212888,5.287650439990261,3.224957532195115,4.130843824837949,3.74529986582595,4.2805229763238275,2.751004466875906,2.213106682528275,5.53705554781116,3.0202057540401355,3.8805506606340643,3.6537582333776157,2.2087711789632865,3.2733612649820802,3.8964101989337645,2.398098664492337,4.709417344027473,2.8564066593097173,2.3886506425113883,3.997949939610005,3.407331183969199,6.4254073002970085,2.4493965807649953,7.331257454282604,3.500989832785415,3.6679699947915374,4.6178159454978145,4.986565945534726,5.6263559771858125,7.7123208169781705,2.584540737731039,4.448257285654154,7.766515025291927,5.096181117529279,7.830641234415375,6.792280102809036,7.417325758064742,5.023020719146132,6.4971542242380975
1,2,0.5970057100271706,0.1274859931520648,6.051479106244271,5.883754568947493,5.521308364332815,3.85370978789254,6.648368990761182,7.55635979291337,0.42134326010108264,0.4074812441507001,1.7798896482187194,1.5890340875579931,2.4666934928476967,0.6580279750945164,-0.8106778611292629,1.742283463646675,7.614794995587874,3.4706443060101293,2.861421046290907,2.4132733012835326,4.641967443431192,3.1375218594725856,5.288492005789845,3.649948234075208,4.694258235415965,2.6256940726816578,2.146209156294357,3.951980065727755,2.745362219282708,4.181692460249459,4.268687715659423,4.060470870964486,3.5712234438960246,6.458706474216482,6.230028580491704,5.468108061995319,5.504831891724572,6.99943253502211,6.373521903159579,4.613008633950399,3.189182744898693,4.867278842605449
2,2,4.639962678528297,6.309812213706407,4.224782675971852,4.078866807015548,2.3746379749182074,5.711625529929347,3.1348751647512736,5.445015878578566,4.089200586091806,2.3650118042837502,-0.2235056083663261,1.9309387580463244,8.683055441212904,0.132690164914179,4.591939985356518,4.916001020974163,4.687047983561466,2.906859708147686,3.215006358098715,4.590176394830267,5.874834958331758,6.467486391009812,4.126366034614686,3.3952779694596282,2.3480468356719673,4.984639180907859,5.051211298464408,1.5410302733905563,2.237943897246807,3.686683370213019,2.961324192798595,4.34086698199662,4.6534948539990735,4.436079839765291,3.1043241262179553,7.098470349069939,4.866971570527517,5.562083407843296,1.223751675241325,6.4385486709435735,6.384474127256528,7.095161287195097
3,2,1.1292955280379926,6.202027655687872,6.416636667834441,0.09578170273539946,4.177263247683807,3.8787065390511906,1.0711206655839278,1.864747025148635,7.561047407042141,6.121711857385984,2.870271028184206,6.267398192939176,1.543474110554727,-0.565472160551717,3.2404280146487556,0.69085302000576,6.126809813150771,6.643248903335362,3.3305164014397897,6.939272137832624,11.131627680401081,3.010127909784809,4.796270938301452,4.93849251795393,0.9819165734040006,5.708177701338674,4.815204730823744,5.646211972341168,3.833768312175693,6.664609202087496,6.615373424287914,5.79822664994934,5.887887059699775,4.779012372919349,2.94147536312616,5.249277426275611,3.43639812721787,6.309900095039418,-0.8251234690667194,6.155215119599216,3.684631024009124,6.6253511306670845
4,2,3.686496909827778,3.9701506432098967,7.4911481590124245,2.817478117224418,3.986419232777254,6.276114539460929,6.095983027038363,7.457760988881284,3.4053805286081156,3.3032632718825874,3.047161486784473,3.669018122183242,4.012046840398899,3.8396086786091894,0.14198316593630744,2.1982846792688364,4.435370200864447,3.311492235855034,6.328102786944484,4.697554091919868,5.521515081173054,5.172179653659636,3.3635330947715367,4.597599509172059,7.518454410845934,4.306108412708084,4.7181492494914306,3.260073524456561,6.750443821374722,5.188483716658338,3.407042466594465,4.584907133767376,3.631685088274599,6.337639608224428,7.420177263499971,6.095109254826451,9.424199811653573,6.52638829569632,4.820688929327048,4.282120385398028,4.821821092298744,5.116915256021492
5,2,3.457969179043402,1.0125948598838819,5.112254973271317,7.224101745680392,1.4520076388729084,3.9399528020165118,5.314681862469318,7.136339972092007,4.787939283545217,3.122294334090822,2.199622812140623,2.959854124548645,5.7320326195859606,3.7005335335312166,3.9021188324575125,0.26025427994433137,3.9630486108263443,1.0363411653640342,2.6978005053157093,2.848589831919649,4.50655038079476,2.630212829896275,3.3833221990742977,7.179805998869527,6.264036026399663,6.385395580664577,5.909762032586372,4.4938884478182,8.420458360543744,5.133470974217719,7.180366004986042,7.002474604953712,4.54799146134502,10.743763082078525,6.508811825926682,6.210704272419049,4.784944522292892,8.884957723142763,4.751750913826091,6.882468326880123,3.7442539336954286,7.867573020750408
6,2,1.7615477928057124,3.481470712127094,4.624564966131431,5.172841543590886,5.234481336205446,6.9612161009407085,6.096548919997003,4.459962556298527,1.77626126306083,2.715338418564675,3.0248119455496174,3.0303053778893987,2.3153221666619634,2.096195139863905,3.158217911727301,2.377270034254807,7.123128794825911,6.552273353978741,1.700721968513582,5.868931463393321,6.879895912544714,3.556127835160403,5.571043832207924,8.939464373994392,4.35553661320911,5.234449004497101,8.019671216046397,2.545665447720338,3.1574202591458937,5.910756066452703,3.8294325991864167,6.030973432183546,6.1620443287150275,8.579933186789379,7.462041669493317,7.193377144173805,8.355372703265543,5.135975668500951,7.315627552484183,2.9309166142591083,7.847831502259245,4.320922913068096
7,2,0.17870424753498534,2.0739619343413365,4.09301282454501,3.0549358629118886,5.761721138378952,4.368351946680483,7.333468356295157,8.396064418457533,6.449152351922229,4.700818174962559,4.174554016282098,4.672045327614413,1.5148790385308157,0.6689207772329806,1.524746926216016,0.7327183268630028,3.4070244013934383,4.631333083290854,2.1475745761337532,4.364944652613083,4.837884425021102,4.418232056917025,3.467948618550363,6.197127875603901,4.691018684427064,4.9055662977728804,7.952186483473766,5.468687111525473,5.718169601826445,4.786554833699441,5.593938165230003,7.946185369347031,5.696742811970412,5.251282299703471,7.064170745954935,7.4570690844616285,7.355601595947573,9.06074012919251,4.76504041622566,5.290954683456335,5.870581985933048,7.032326336536523
8,2,3.5782879911241205,5.250716362098207,2.6840008810022895,0.3660714139406801,4.249643017077255,3.0571654241318047,5.020911281048147,5.3938289504153785,3.215039454977454,3.978008195249229,2.8659578467515,3.715429205983665,2.5683994343247285,5.593656448688119,3.8598276945368424,4.6868016199678495,1.3319809025359057,3.9192277535379936,7.899641333237356,4.791711429373974,5.569368910394786,4.00047279743113,3.26212235695315,6.210430628093329,3.636781173292662,4.904449851589758,4.414340403626716,5.29664127695416,6.471992767543777,3.200367169080718,5.368481034961608,6.569719124814624,8.118345642578943,2.582093294688667,3.129454557165393,5.11769098093198,5.8700677912376245,6.782240113813837,6.506974071192278,6.03626994629037,6.44477550959124,6.27665747671312
9,2,3.0371308301894646,2.2351504454613,1.2257395799472934,6.097134817341699,5.688049625568166,3.2008325347161617,5.513229102148191,2.8579109828841824,5.277996021433101,2.8413811502476243,0.6903490977322497,3.182605841074933,2.3049575942404923,4.859897026303831,5.458325160582884,4.300169795710037,3.226823122288854,3.410273137163983,3.705648540039674,4.662809840792945,3.6181824450526294,4.316249881657836,5.025483037724457,3.125494162227397,4.995018190211088,4.756970441999133,5.199003185517026,3.1719287089467123,5.609097007912061,6.496534117991036,3.2999761860000745,4.954392421839131,2.896678370571707,6.243345820678268,4.858243484549103,6.118721717106831,4.6057524957408535,4.31362667645833,4.962047089811504,7.173693130904129,4.36698711285675,4.2384822330200365
10,2,2.5821914729879434,0.9037237846246157,4.529502475170015,2.702996711918049,4.848573570880589,6.06634790537532,3.899919268348268,5.303896110791638,3.3595598775052786,-0.1953414773457967,4.014456738304715,0.8084936286935781,2.4874177334624434,2.441181876594849,1.7811651915973665,2.0027159987465732,2.63200154503986,3.410802724658694,1.3513825620246567,3.7807233814541834,2.8026841665354207,5.195435358485106,7.71937798787522,4.610315448981207,3.2838358008015534,4.743375676980615,6.010957692274993,7.2909843981182165,2.657129636526999,6.872607895950201,3.008683059592674,5.237566975446934,5.801166958797103,5.125365008965838,5.084670986085345,5.804705182685495,7.087256121367745,6.972571576608199,5.155154727244082,5.184925963257303,5.425539215282847,5.191928611410586
11,2,0.2663746641978555,2.089276757606703,4.359828443830398,2.9032822842528763,2.5930618915444703,4.227468383764758,6.47293372372296,5.912887203071644,5.591899900643557,3.380599110688794,4.851629044874164,6.803820831757681,3.21279345662196,5.546591273216121,2.9863865760914665,2.7221189383260342,5.994692068029921,2.611519268534667,4.043118866963349,5.5861602919378015,3.6155691054252683,4.19262056155219,6.772933709356831,3.851861098366584,5.892622932308086,4.3027939722237525,6.368998954289496,0.8808395418404413,3.5293074467176986,4.208528331450976,1.6961261598614692,6.14825370466465,1.455924235703477,5.958796365534399,6.991531727229666,2.5687646350413966,4.628941391306317,6.713511955139855,6.925449842232175,6.351910607040756,5.081938724176415,5.669914091315833
12,2,4.837573792055745,3.950266383190627,2.8152888217400913,4.424603931064743,4.992114591844341,6.318677444269024,3.564588200555794,3.4908942218178787,4.443348402587382,2.025477590771019,1.8464024803945525,2.750580382698224,4.673137138874015,0.8934672351385372,1.9508552943723256,4.002510799087431,-0.18890543902488013,4.838648634724116,0.5884699461322201,5.740636508934445,6.237982916989032,4.216107538221519,8.205013000554903,3.8959903426746516,7.449503643909532,4.469195856322917,5.5734520832927785,5.89735659089992,5.545746553098487,8.084673293659616,7.161160031114734,3.638569073828727,1.0701738151252738,4.569072563273405,7.231315651161688,6.095157628157236,7.1062635090120665,4.827098028711139,3.0234199452836297,7.544976031375921,3.8323645052246174,6.571858507332251
13,2,2.3120895718164136,5.914634848338895,4.0607139595702755,2.9533955885212175,6.001232690686687,3.7720369017202193,7.953665998161602,3.83868845092142,3.251157051749623,1.7464084180363089,2.4396983425071177,3.9723036771079574,2.355479535714516,5.1521196781376615,2.0936235001202337,3.4327474928535646,5.126854866353769,4.933985976202277,4.873825087505879,4.384352008285278,4.543699907605015,5.293697666116683,7.111850288606622,6.245813383845095,3.9957716547433657,4.496794343345768,5.62302274791212,2.270081320259182,6.854055024924856,5.160377897985171,6.2560220602089975,5.450511848227261,5.693045744540714,5.895351843275426,6.845606057067507,6.708635818379013,7.204338075981857,5.4536857544462345,7.298913037974591,4.907656609628319,5.712832823714372,6.887777686118275
14,2,0.7352674849773602,0.33333298700372493,5.707427124054192,6.668523105073665,3.9807180206191086,3.213888829095347,2.715020835855478,3.4223873343320634,-0.3435012234629589,4.906685312379771,1.2811371182355653,0.12895046958478654,4.833198660140041,0.8905213377333583,1.5645634257036374,3.6569301685285303,6.062208319398893,5.65472809703407,2.4919905382898424,7.1305755481372435,3.787102271144773,4.228458082196127,4.691612217359392,4.714612646095477,3.9270661432265466,5.722417022594827,6.0838275093365235,1.9615772875096518,7.172339709607519,2.9725138202422294,6.635571765527273,7.311904491589818,7.70707451407327,7.938555473718886,4.901150301912708,1.5442255257961262,4.0998582263883,4.430451460990746,4.573276656047776,6.892985837095158,5.545414224745506,3.311647116200703
