iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38],data_log_copies[39],data_log_copies[40],data_log_copies[41],data_log_copies[42],data_log_copies[43],data_log_copies[44],data_log_copies[45],data_log_copies[46],data_log_copies[47],data_log_copies[48],data_log_copies[49],data_log_copies[50],data_log_copies[51],data_log_copies[52],data_log_copies[53],data_log_copies[54],data_log_copies[55],data_log_copies[56],data_log_copies[57],data_log_copies[58],data_log_copies[59],data_log_copies[60]
222,1,5.138636327285441,3.4097121609705883,2.3544747563530883,1.6192071387518019,3.2209321406771707,2.168364004742743,0.8037432521785908,3.0718115973727285,2.898591732665727,2.3091832335036018,3.930740876522405,4.624067481870551,3.0506918249085273,5.272589113222975,5.138234976367158,0.998197594229709,1.775143303113942,2.7251008454994112,-0.3936256941070293,2.1308260116755706,4.484893923564666,1.638988461403635,3.4588220945587516,2.8653913681080483,2.9880714428398147,2.1416924647556512,4.256528594887836,2.8606056432457665,3.7886150005745503,5.525237332902323,4.940800323927619,6.20253820578641,2.859856563628298,3.778221131154215,5.926275611337763,4.999245319060247,4.306098928200271,2.2068142178760084,2.218337231293991,4.093960999591943,7.707157417454324,4.572693283423195,5.787807851755052,2.061244112306331,7.099050270390867,4.059810491474451,5.72380328562544,4.868461504364086,6.2964281128209505,5.266925558253619,4.535457786038239,4.303422761219113,3.8538592035796286,7.789152320582332,4.640245718238608,3.0575494733398942,6.673374275021775,6.2474980886723674,2.439113868938726,7.19234122236451
223,1,1.9097904187887855,3.4910793074741617,2.4926854977226194,3.7585363753113326,4.125259145413476,3.19960532000711,4.556183999635757,2.0695855453256047,4.799959188809343,1.946578220490131,5.934671639303341,2.6032826242834046,2.3840440399169696,4.118749718207891,1.9744639255416723,1.3426491784541856,-1.2978214436792008,0.621438539140668,2.7416759046650854,3.3547253265675954,3.364178414598503,3.4111588790642924,4.512977067832148,1.7240406405186637,1.3949466035685352,3.65336704316886,2.0527930274348263,3.562616118009704,2.0508806397662345,5.42412544705912,3.837838214841859,6.4216497973987,5.243709769757986,2.882761835307144,6.278411201513639,3.8629180032232484,7.5167629012327435,4.299381704493036,4.187333079291206,5.048625899124353,4.706290702544124,4.261473111690825,8.025305509400715,4.854143010736052,7.80921825427227,5.665769913574364,4.147081469372859,5.357745111473275,6.447959331424341,6.261916940653543,7.041224910488855,6.097724514306643,4.887864094979715,4.629176988541655,3.769258136704358,3.833168268909003,3.8949008148532185,4.571907112162124,4.334501556778022,5.080881136398887
224,1,3.685728551297967,0.8859108794477155,3.5244950174209406,4.409577625695603,0.7366606164186909,4.808084658822564,4.837372116624115,2.2536876516573576,5.506919297543524,3.537316541203588,0.015043349708353304,4.245361874986726,4.462035554248674,4.3083215439260405,2.1405331478157925,0.7606902953042067,2.4470202072963163,3.3864631521992155,4.181952378814453,6.800215628404005,2.32580462971749,1.5800800280127547,2.1343665336913435,0.6264677541665677,2.3677595637730957,3.079917156007143,2.1519744065953486,4.3042461741368285,2.3290091196379383,4.556297005339342,2.529894036616453,7.8106340913818135,1.7957289460408923,4.033178835767454,3.674539590296802,3.8037419553774963,5.601629211993256,2.2416584406661975,4.746938473602706,5.654743206926123,4.392469165643802,6.96968868329486,7.505633441008886,6.819121722127711,5.822576962799835,4.275914906573561,6.57272874183001,4.807463312251146,6.869433752688295,8.147117617503282,7.356232496469552,7.9703319369794725,4.9264828288408316,5.026639332862228,5.933799114911913,10.573774648323301,5.674623507268579,5.550566748829842,7.041963007199127,6.257078241078571
225,1,1.0984608384670385,2.1194815152226036,3.8561644838231155,1.495646048620314,2.7807253157237453,2.401318422757985,4.545563164699228,0.24380400464542973,3.971750828921213,1.844982367041185,3.6878802924232854,2.4014553525021327,3.1144453473057734,2.6939246220083684,1.1155364055065218,0.9039680699534876,2.896823457416395,2.1922089094077717,1.1524466595118366,4.302978541215038,4.703813419148175,3.8277498319055945,4.007291594100994,2.99105802683492,1.0734698502892739,0.2437096807258321,2.683632690104022,2.2932884690747293,3.616315150345254,3.230869298390206,2.8420082163767226,5.407095424433243,5.486378127881694,5.266110951039754,3.079985917584911,2.253722163036287,5.18336377419819,2.7520804846448805,4.80703997595468,7.669023478294475,5.693277707347549,4.985982587469387,6.899893197136516,3.4467166570323737,3.1198737784715647,5.244434767411314,7.352533383932309,5.7344308686569825,3.486221985112105,8.007640807821259,2.911634502234842,5.542216985320274,8.673649947372922,4.563751905925349,4.349336802449992,6.226724290104158,4.508225401793421,6.1843924549074565,6.8347264259739475,6.823969796889589
226,1,1.6335258763138947,4.321739060145897,5.891910199584397,3.40383342366283,3.424457287646648,4.93214611375217,2.516818693502736,4.059574334049413,3.926372866107905,1.734187700968638,4.198742813648152,0.5787102814525635,2.278414640834723,0.984335792102484,4.129876609939451,3.7950362458532414,4.192172815066149,1.1065097678791482,2.42838619297343,0.4440412574314587,3.88058567460902,-0.5417543362508703,1.7172198228071527,1.4282636378369093,3.79899591630373,1.3843510582920209,-0.15181996414769205,3.0813294500799575,4.411640870863651,0.3240191390857321,4.880417440587358,5.797501619171248,4.643599516197536,5.981251266539532,5.0566013425716525,5.468043816588536,5.684333896461077,4.581307311137933,4.696518874029404,5.058610656837731,5.282631097537557,4.933877131763139,8.37577745786616,5.419321431595034,5.660588269085115,4.098202071739192,5.27966207665315,2.1792143369577133,5.495136038289318,5.106599066616828,6.224071482111732,6.822103006056933,5.641146038803171,7.131150427585771,4.491687264749995,4.887821037701389,4.146966540087115,5.7181881951061015,5.352250133155457,5.935200085187124
227,1,2.946600841489055,3.6613422863657084,5.475804072656832,3.431834291917146,1.7558319954921684,3.3357757493458706,2.4471926928555847,3.6961176992384086,3.7242105155039757,1.9278925451657372,-0.14483092941363296,3.5293617218435447,3.172978722159593,4.27198910903431,1.6167337590467714,-0.38853302888689134,6.60569809533459,0.7790877707200594,3.2060352487840205,2.137968387779776,4.75835520980738,2.4040372799616163,1.240787786424824,6.21327498381212,0.9975191194502826,2.7932694839939374,2.002938669580468,5.073979216542229,5.4288136866290495,2.8187288446506167,4.460640542737662,0.1365689392263052,2.7032568185268984,3.633385091029237,5.858817921040446,4.57533953455838,1.2902322811512317,5.258609689099333,4.708574970118541,4.530751198134663,5.519172984225839,5.172784092877343,4.05571505385253,4.131864221115396,4.755533211050534,4.758196487809015,5.965819477114334,3.2025218211739945,5.171674188219383,7.236382557472282,5.596662993580803,3.902970169079738,4.616290260339576,6.7406365599677835,6.521489977037282,5.633728244559366,4.183177869145795,7.175415490580488,5.9282501497403,3.33975010402511
228,1,3.9812296295934786,4.137040938164841,3.7118240433156036,5.858787251682136,5.556592276755447,5.371899179586634,-0.42936911562791424,1.899339604603413,2.2078181136457076,2.4370634282380887,4.795626194472784,1.5416758917278675,0.6187872715607385,3.3589604955396375,2.2204526756962855,1.107900356572672,3.039276455246318,2.4210457010250597,2.0022261123208738,1.9708525001901687,1.443318170329814,4.244450450550811,2.9682502312266545,3.923394340184124,2.826223001232708,2.047288941673511,3.697952078908096,1.8211699739305451,2.494749231533074,2.902654480122172,2.3908200703678935,2.7631191252989806,4.837161261674294,3.43075864596387,6.742527049781985,2.8621930497320696,5.312630755638261,7.126666328417688,4.570874063044041,3.948887949097411,2.883688017534282,2.6371446990447014,3.6712984046784514,5.810970193899297,4.058098038224234,3.1899165685455984,6.675064885252066,3.1327565034248055,3.784636887398607,5.029054327064494,4.053960578949831,4.461750472960914,4.277231755107485,4.063150822105856,5.404153882666849,5.113221476681823,3.2478348460574002,7.386156157481197,3.437950579063852,3.0993742342947956
229,1,5.9197523201760625,3.9355565951160685,4.569967044676123,0.7427416736857069,1.9427202655812343,3.293525185334299,1.8977161131439062,1.6865668368252063,4.537688282533763,2.058580689869689,5.143980055827589,2.5128460328507822,1.7881533193589496,6.912979199892077,4.481057911927568,1.441329909179427,4.023062007116339,3.659898229006345,1.9314299579165122,-0.04723007998006157,1.6669038189713645,3.1815323858443736,4.1908883415988,1.5466381586811242,3.715725873413203,4.66057557965777,2.62545187151982,2.855729310087561,0.822461474787886,5.871859741717007,3.3600071029641185,4.634405064972944,3.898033532558739,2.731466748576014,5.283462683080994,4.505676523105895,8.819053955492702,6.105262969053857,5.50984175389889,5.311806261018264,5.939344864907115,6.597848683364745,3.6134887721034747,4.023035634942981,5.4365637238151026,4.347724423583092,6.404595732652552,4.301846983624565,5.518512657887153,3.4491047494237215,6.018658572363719,5.399450565682494,6.2484531226115525,3.9012016927972475,5.684591422114073,9.376174133788558,4.828996793096441,8.164546151014164,5.85416545942947,6.2140496240155185
230,1,4.613932417667238,0.9210311003264078,1.8255461797619714,3.8447719022187012,1.0561317688956449,3.114160878044614,2.35235688114335,2.670424089843336,4.528875492405618,2.0043588569518764,0.4928357845487583,3.1272305414431134,1.9191513991295939,0.6825883186502031,2.4531709551371597,0.5151397883954825,3.8710188045980334,0.34936049371240196,0.8036550313746429,4.143997644441552,4.2998534114146105,2.5246993241828224,2.3766115001492447,2.1901600060108923,2.2202182011884504,1.9546071078640732,2.3733511435089114,1.741119448914552,-0.15467709916303063,5.719162293838686,4.281136109072356,2.7186065826473382,2.1232442914853538,3.253705108477225,5.879831814596513,4.576998980559457,4.406099386935835,4.481453334218727,6.199728806869633,3.7771941920141643,6.646721315469781,4.067997119726952,5.37433729987467,2.188456822503932,4.354868039035473,6.611660632591043,5.0255607279553995,5.722297289264299,7.2898307766510255,5.160180511547763,6.077142511417772,7.898962365896161,5.8856763618695505,7.960473647879869,6.227713364870029,4.570056389253452,4.716189268584477,4.884516781694563,10.846914104193473,7.796556761313892
231,1,2.2456130507072483,2.0729279687008373,3.5510144927327083,0.10070158582326671,2.857734714280814,2.768860349534273,3.0896834848165433,2.5577245207649284,2.154067322342981,2.9616299312563124,2.994943799569736,1.1641112635500872,3.8015482761080417,2.5573013103431723,4.220398009229653,6.106359429278573,0.9167915002149121,0.8336246323728156,0.500191107742864,2.149755890261878,1.0319051243271087,2.108101355202128,0.506162162512741,1.8816218779907952,1.5373762249788885,3.5294833475376812,1.8478477955170445,-0.32940423260732077,0.378274266996399,3.1220879020407764,3.7677422279785175,3.255790258560011,2.61684698053565,6.400381299478056,5.344671382128953,4.812496211725686,7.617951724087383,6.06372463151673,5.495459681114254,4.52466215909463,6.021389291350916,2.6447359229547818,4.808240467681342,5.862515924372325,5.387301547388474,7.485554539132431,4.875517059556899,5.507881251063756,5.8392216686338445,6.296654272520371,5.62963283732353,6.976331862863784,7.791859076237049,5.665450977884599,6.788913311259575,4.86375737429445,4.572829477433376,7.736774811745967,5.438506331848606,4.78429352699172
232,1,3.7412758763620104,3.954254976502108,0.28731403510560316,2.4034391902828207,2.77642005466516,0.9646376290823617,3.896220732398459,2.705172795673089,2.982483550725522,1.2908946659469815,1.1589566717397164,2.484230082325673,2.6097602424762005,0.22881347558951948,1.7520694523202094,3.0319665264341165,2.38985398748681,-0.19853751950788467,4.238615943306913,2.070057428475011,3.9327663666950894,3.140353856065877,3.578091136686437,2.149244285238466,1.1356151733850557,4.37590777478529,0.358428603217547,2.2087886253073377,0.0701599023224233,5.126454682761828,2.835732524255299,4.220808336320829,4.42612225867575,4.871240224845854,3.6833979023952526,2.2486991365457474,4.764528225878789,4.202933028466365,4.58761545661491,2.2434845995947335,2.5211159341358327,6.403797326180185,4.591124301122139,3.935756541159239,1.6576902970939265,5.351804156804754,6.495949610425516,5.491105496914753,4.503406820650414,7.9145017013519485,3.2922409891947946,1.571315797803278,5.656508500866496,6.881025172317626,7.423998543312734,6.321263974703416,9.233268946294011,6.446859278807963,9.69643209668667,8.46904951134573
233,1,4.7585940595715766,3.655536516824407,2.255008931241547,1.220550889879224,4.053457539272313,5.45211316588373,0.4274010712362566,0.8498880662882049,1.6757346805373443,2.0396321675021767,2.147309747452604,3.5808422515982414,1.2631893546143649,4.968382385829338,2.0482341427132056,1.8196079920978878,3.385833175886849,5.078804298721368,2.6710245466985567,2.973467046492208,5.830245635692245,2.107681631797233,3.1864117699532373,3.5238166018263124,0.8109008768217134,2.8268899574385458,1.9475748229967482,3.0195146660862573,3.3408174703235987,3.185322306371013,4.5586270248346805,0.8329527687526492,5.9968035467806775,7.01784855656898,7.0097670967959695,5.67876559659846,5.3370209475311885,5.361091304797542,5.814531882767121,4.62646490451139,6.486381189371,7.889746481269097,2.6258580009245924,2.1115103022462054,4.650885936999977,5.631178273649916,6.822917504970696,6.055518667507904,6.400300679219013,8.043025946278528,4.637845929425069,6.738501899676849,6.1167837403831,3.6248948542656914,6.667406490376918,7.122507989550575,2.514886024559716,1.3018020707700204,4.439974352109103,5.061378503141861
234,1,2.5985194546063446,3.2800781532961842,3.059593115344516,4.660344748805128,4.062758978578446,2.2645258982319474,1.247223178617098,1.7896570379641732,4.049527038994563,4.169623295846649,2.1834465915460974,2.583723512192862,0.3523514243853132,1.803917604713312,3.5947521849484287,1.793238072719299,4.097264582761842,0.9553049905362827,2.294174455358039,3.466682268384739,2.973499504828242,2.70912293569351,0.6915204756434243,3.8764640860397783,-0.3132359786768619,4.549408675073719,3.2320480223412194,2.314114576339994,5.336037009471347,2.4944912886946753,4.299981094900857,4.311417528737328,2.2284592732333315,3.2805709628881994,7.065790747041774,6.231974141255434,5.728728473653735,3.869141961776382,6.8382087476859414,8.028236372741556,4.975668040856635,4.189998431306851,4.949199817824702,2.3496802860614263,4.2159596224447915,6.3787577594024185,5.06231604019948,5.83898642259471,5.10545799164824,3.883649249761411,7.915984843191165,7.392587177625892,5.3587302626027356,5.296432731491095,5.12095291671481,7.345269306466879,5.4614440910140285,6.546669511764904,4.806936886661603,8.18676640420389
235,1,4.16190174735853,5.205991969738668,3.4712595353769435,2.0710989893297924,5.078657587845034,3.8927967604284874,3.936508045785299,4.288646759594302,2.533764927013199,4.634358188292024,1.2692525253282847,4.5966294953658435,-0.0967538206805596,3.7801875480395175,5.677460942668997,2.7852661402378756,2.566101316170414,5.971720286808379,4.722003802902927,1.0489836830128592,2.186792184995021,1.5773584729344037,0.34805640633316903,4.080947294880979,3.294946011169292,-0.6158795355654343,3.4293163627766368,4.117688823313879,-0.7685557332287161,1.3670426241347364,4.330191321537092,4.757999561312815,3.3028574587607125,5.049271236465384,6.291960516187785,5.463904927338431,7.365226881913873,3.745821804380011,7.537924129017723,3.055524009470278,4.929029891430153,1.7239951170704795,7.6617072714409975,4.687329957944795,2.800275241790146,4.151159791535379,3.226615285002424,5.742590522776757,6.380205617645151,1.9451793526746814,3.175668891153931,8.753999987365116,4.729260813537762,6.957594654870837,3.9259305551258556,3.508838720400341,5.654476440781637,3.526159744248456,6.681065731892721,7.035001871849458
236,1,5.1924872623553595,0.7835099914317527,1.610742763715697,0.17529657226813056,2.02643064186369,4.283825042936953,4.400973003225964,0.4922867314567121,2.970543668313873,4.621643992144627,4.42500220476373,2.5077972112035396,5.316847045836705,3.2520076855518405,2.411705663172992,1.3239977391526374,3.3333705158334865,5.686620363959964,1.7521317805501522,0.8005627374509527,4.386357674349577,1.4057005476409854,1.2814720751300563,2.9225046475700442,6.474908288441434,-0.5533850917521277,4.74997728700315,2.7664554962730388,4.088972661297995,2.2140481322049808,3.954278192768776,4.664216142835186,3.756197073982346,3.896756143513334,5.040972489781293,4.009552769163396,3.093090957182543,4.616637818839126,4.408400417089263,2.470193549610753,8.484414503065778,4.090097064229775,5.920940113988586,3.790132219216033,5.4080281182370635,3.6484201488485493,5.772078297397177,6.6488284383571905,6.774678117965829,3.3939553674390517,3.052504907686682,7.639328324662149,6.237982191501786,6.218333158432769,5.850796649107431,3.9576749458546496,5.273803895609765,7.728811981328841,5.0911665181123835,5.900117995564362
237,1,4.541210473603262,3.707118240854324,3.9792400404282793,1.0500654943387566,3.3887711201089337,4.400862210758488,4.16469736831665,3.195792273066082,3.131742315199683,3.075363528103776,3.2719712582939455,3.260378989811668,3.7114059275131517,4.235380434151465,3.419173795802566,2.5147073015762142,3.783538633050995,1.547063517159155,3.013323379010808,4.648578274045361,3.2986501866067037,0.9578088468366008,4.848718986534969,3.268616045917266,4.934327980898516,3.5864464322592595,3.0381313429315435,3.1859113685183282,4.670536478049952,1.633340059298101,5.342453820659674,3.624500185108439,5.181277494495792,3.5626680203576835,6.721035790974491,6.166015728928893,5.970024787528101,4.149972339398996,4.11504809686809,5.7907807771032,5.570827138228737,5.513584689433603,4.1471737375509425,3.7968966090925647,6.033670598488093,4.767535352536031,4.563888706182709,4.131317427850725,6.38785688486139,7.038202825705977,7.555124295450668,6.0660576220531945,6.171224578774527,7.570017164233003,6.488593608874516,4.727141087823349,5.226172307380454,4.767516225767912,8.26613618738878,6.199732563566226
238,1,3.2163764245302033,3.265247548584464,5.528265743263433,6.079107945336381,4.671399013457089,2.2203430523412098,3.8582628912108445,2.770824220915707,3.5134178754776983,4.847993184054098,2.3187762184067715,2.9129195459126094,2.7372315802925886,3.5365345034375677,2.3133996717983,3.583501140547193,0.3918673853429602,2.745290214441441,1.9908522504573822,-0.1650547844602852,5.535217596243369,6.299088063727215,4.2337714889245905,5.353352384548608,4.066586012979327,1.6589896713111987,2.5272546480194404,3.5015127377020496,1.9018559079436308,3.3484747615555737,2.7827884987901843,6.2666459706084074,4.366026741648839,6.521851820257623,5.713013869510776,6.44566924767458,3.517971888900789,5.993640945299439,4.3005199745195295,7.194293300403029,5.102594801043267,4.904819818868822,4.580362870845801,5.450040494546083,1.690068679356279,6.0707285095708095,7.441517191776782,6.312400415267031,2.147428813785101,7.441991856856059,6.739105901288777,4.95355336873808,4.307543464836028,3.28578211614847,6.442955583056245,5.536705764566835,6.077482995626608,5.9297953466249975,5.631801156369212,6.405507814700943
239,1,2.5643907374212995,2.6238942627737774,2.68301169967756,5.354356585396488,1.092053795197066,2.8277003609404883,3.9772456196947283,4.856823347456164,3.7241568424795064,4.521911181967693,1.9930172912291018,6.653156308906301,2.2325691576939124,4.454017248906625,4.69572169182198,4.832928792638487,2.7756590862674932,1.485910682457973,2.7399579401485132,2.01565596848896,2.6061602022231245,1.2642782104478574,0.0988384293408644,3.9405815977048855,2.9889495214923594,2.613929031003374,3.677099680182827,2.0664665067760373,3.1000746131459067,3.9217582272487186,2.417828292823555,4.636553887266168,5.0887131606589575,2.8905968271662283,7.798414211766575,6.401400242643129,3.5307497175061027,4.5277820192348415,4.546119394681252,6.101141005243114,5.875715641634856,5.003968809534589,6.463310514286302,6.777063481492203,4.877538184802573,4.757244221800313,4.794113756091814,7.490105690729203,6.818870242552535,5.888439242774642,6.582425853237815,7.809339632870856,4.848277868597427,7.530895748776585,4.579923143952691,8.219645169290736,5.214905966805026,7.530160093873346,5.316036053385619,6.366967279805212
240,1,3.42372715382029,2.5461860412396353,0.7420770052602048,3.757793205446685,3.271164264353982,1.7636281593920742,-0.6593228233648891,0.7054022640597033,2.0118998593068644,4.316889110572368,2.568492694730063,3.1231032747002248,0.9340765788586844,2.8166878452493496,-0.08464595930839502,0.31099885685220086,3.3503569778014786,3.39295143634091,1.8518493882548257,1.527358850115956,3.1070159694706687,4.355110317255373,5.24915145394655,4.31296581413898,2.9015928842401806,4.625555249762261,1.2191456209808784,5.118959727089343,2.9872810366399962,4.382949318667596,3.7596659392202745,4.953069941805471,3.9035366813071892,4.759192925330783,5.677168809989793,5.200259338686321,7.643525468155735,5.134941982591205,5.013311410814355,3.2960459208499397,5.847755604033984,2.44815419698306,5.163900826484579,5.095433457783305,6.16620864063891,5.142100175297767,5.272008750144034,6.0574518263378945,6.3589074562721075,3.625111906744765,4.342295842968907,6.621835759482594,2.0652741265432826,7.728199469328639,0.48311162692464027,8.351953920944268,3.151817518329956,5.603978404780606,4.4958042820365085,6.1853433979029475
241,1,3.6208712704409045,3.104753931173974,3.6607424207245,2.882753498983729,1.4362480165017597,0.9696432681270413,3.242067945363842,3.854370712412053,1.442929065134464,3.321390688568167,3.431284511419662,0.9241473112154761,0.7950570735540026,1.8133441910771224,5.2385997005345715,5.257288253097132,3.761114481045411,1.125655456763062,3.7578214764125533,5.848773552230341,4.315216236712395,3.660315132017405,6.326127031317757,6.312548724442177,2.0972323466167815,4.741595122903364,4.366947150891927,4.150498454619048,4.723614927230639,3.6625687187267437,8.16652992567346,4.2603802004260904,2.9862162041547773,4.446620326483807,5.9024970837485515,1.582208137320238,3.4672604620776677,5.894036259335461,6.91761477533188,3.194029468330652,3.241141722026578,4.436742493438713,4.230397433473133,2.8786754156937575,7.48861524966394,4.61128459230239,4.66660947038019,0.943725130929344,3.610403323256077,5.907871900537877,4.6057804850622075,6.353604634042021,4.4256216823837065,6.129857662585941,4.24638073812101,6.775193350048405,4.38741851504677,6.76953676391692,5.239240799424373,4.053957953426352
242,1,1.1984055766990638,2.417441303098987,3.3168700457149747,4.424492311348611,0.6590649418111643,3.1754567644626785,3.2010414780103664,2.857067862801286,2.813217024680422,5.96292219794422,1.9046575003016268,3.6122622549748984,1.8644036684347087,2.332153759185378,1.253340883962253,0.1516714098031744,1.0379373869857842,0.9197091732261713,2.5119194259363904,3.3970606393575586,1.130893608732806,2.7202705387164823,2.4919653743958086,2.032691298973358,0.9959066434354051,2.446608399362968,1.8172453041852892,3.655967662106021,3.7147376247851467,3.6137296558854626,3.9629703896581843,3.1909715105170653,4.7083093650869765,2.346271136990484,4.7411592270520995,2.81910368766864,7.728150394169258,5.831001750245372,7.2100900435523245,5.9399070894416806,3.8490132781894606,8.836083027133002,5.455451496908416,4.166247481082847,7.490738819698922,7.98638745309329,3.8252228074435277,7.513831069385373,7.922322265540762,3.0647447148960127,5.630861493039556,6.520470189480303,6.3218776626016275,8.705145064003561,6.332135766593729,6.909069931242461,7.791904673033476,6.802826154870806,7.419553430865964,6.502333955585732
243,1,4.493134075513826,2.2069185221262493,1.3195910927708583,2.637824652302654,4.076754493448298,2.084287412590557,3.0639635472973676,5.187524108332418,2.0186779397799017,2.758114184766075,2.2347575340187085,0.9056001880895823,2.2564893606960945,3.939756823946528,1.4177403192703588,5.322604069748067,2.1057500287631883,0.09829069929549261,3.76653567011725,5.511449979328569,4.211802106461804,3.183367169034954,2.005384871755153,2.5429676056848853,4.339575844870446,5.35728199299095,2.203561530115082,4.417729602660321,2.621471220630707,2.274431194235214,2.8623293727279835,2.3793090124084246,4.980864370462531,7.968716976709956,3.9451727749723533,4.246217008031214,6.625773848275614,2.7562062029081247,2.0574414572362367,4.228825779373751,3.395338493701524,4.604488225559934,6.176845284776107,2.6222825204923286,3.874523033879028,5.453696463558854,3.2862859095828805,3.3558566587602945,2.891782778302555,8.412734097098056,4.745713225883365,4.85747617983572,3.748348408191346,6.013246406503155,5.943846092007013,3.1542525980555514,1.8826043604509661,2.5307797728857544,4.480437717215854,0.996839320908959
244,1,3.7059948601891,3.1927064076685783,0.27109513149132347,2.3259704084774433,1.5462971012746052,2.395360552511232,3.579866494495542,4.077873356060876,1.8009458986551539,2.2258247439816445,2.469953821864137,2.773202310132047,2.834536848064385,1.4841429051785673,3.2851097562391596,2.3912118944108305,1.2475676148417187,4.57876312351046,4.655996897878324,1.9187023652579052,3.988707963944443,4.527898479833432,2.159484456205408,1.1962298454656561,3.8389965712756986,4.359303582680134,3.85923919298468,2.6998499329034114,2.826431867410133,5.958413308962852,2.770792960651114,5.699536961213796,3.14746555561553,4.413895333633111,2.851461613449522,7.305550147782098,3.2391271277821634,3.950499527974559,3.6419481125685462,4.577181307338801,6.07496045273175,5.0910699047881725,3.202396666635982,4.562529839736297,2.3447031830306333,3.2728117753596258,3.475205337332567,4.9359539960909276,5.972478840766404,4.079899449964684,7.156673168548332,5.514438028643902,5.66480769612788,4.647459642802814,2.3864941234564125,3.5531413813205237,3.2178097015326887,6.96591947622895,4.20188569893662,6.346276219249257
245,1,2.4917234191274846,2.815689265740251,2.0969061905682445,6.358171609626907,4.407620343633491,3.2576023767111253,2.0048232085932165,3.8339241399808244,0.15586167772228698,2.65033979475664,1.858290179516919,1.3012625751239268,5.65904074292188,1.1498100394520194,4.38738078378023,2.3516832617505683,1.8487551100570916,3.0766134336666613,4.649255581068274,3.684503269833548,2.4692852201531887,2.8212334414397193,4.414763638851447,5.185713901154255,1.7730981400080355,6.269932395114868,0.5010454629888592,5.103443749724605,5.262897519932048,5.1460767884316025,5.2226178395523375,7.257309804592723,4.127108864220153,4.07505017678521,6.640551964417558,2.8102850760235194,5.238551119902789,2.9214150187443995,4.410894835479167,3.6620471242551518,5.004331826823332,5.06441787122203,4.166386423471927,1.5991643115641128,4.143707035614449,5.852799579481657,3.695564621015694,9.183540502371333,7.75380070874572,2.3900845750799946,5.815766935910823,2.1774192731801807,5.349515290906677,5.92809960674126,2.48469655294421,5.821230189885412,6.544418488636543,3.5575769994233286,6.538963367183581,3.3295006913268725
246,1,4.237218298153952,3.820397532856243,2.1214353687505216,1.740174408084258,3.1356631666120154,2.5411002759197947,5.466578422050988,3.3642500376410616,6.491706497294951,3.07908299946771,3.7644520966454227,2.9521724212054146,2.6310777957206253,4.543696633315906,1.9657882910944042,2.1465200302844907,-0.011465049936167482,3.8422267443135345,4.289182979920563,2.963207548492618,4.624908924226933,3.0394223996916643,0.724954300505015,2.863902398131046,2.0241086739999963,3.651452778164942,6.009979052091016,2.338068163293855,2.3928980544494998,4.51418526660351,4.615791148141635,3.5577338545832515,5.506802367966198,5.592122813130939,4.230647634358446,5.876097326574059,6.976420387428025,4.159635346801692,3.5564597293061224,4.344395465769885,2.6962391346745487,1.0896260476335056,4.234121085773251,5.068191941718799,1.9311963302284894,3.0494307327881494,3.9933472607815848,5.229667897259735,4.0553276862933565,3.5792985771631645,5.287994523795976,5.167820186933747,6.597850695961609,4.276880323574913,4.6168749887586085,7.194775947196112,3.9419360448499794,4.604829420795059,7.066824910037188,4.014061763737495
247,1,3.1297426174784486,3.499198083523281,4.331953061596129,1.3305547111745075,0.0006473322845041984,3.683459949186373,1.1438909768215169,3.9333845620995485,4.4539540864529545,0.1789255291904075,4.7457631666333056,2.7169274412688984,5.415112014307213,2.351893015915774,2.7779891162517214,3.9758001205077864,4.44609269135909,3.603652774637929,4.427945627849703,2.346120001019659,4.298278132839139,3.1607879167952033,1.2723173190156767,1.4934891140290336,2.424189262546961,7.525515020061455,2.5424682312643507,3.4850492821319023,6.415861577760033,5.174928018575945,2.141787625180085,6.1890783623185595,4.365892377714785,5.528643193300661,7.572884037081144,5.911937181609843,5.495346759070029,4.001807181781562,1.4590297640362007,5.69922221457476,5.84131513526803,7.703462309674757,5.33009321880178,5.936956123504387,3.204083942560979,3.477484977077583,8.556318029052047,4.729399676372747,4.64557371726204,5.248283357591985,2.673845731240407,5.802281837675041,8.75847992867941,7.236662187431946,7.878285983162275,6.3783433413207025,8.379739564609633,3.290050026068092,4.938234570478629,4.649164172719111
