new_time,name,value,.lower,.upper,.width,.point,.interval
108,log_copies,5.389319879620614,4.417704815727697,6.417210392322307,0.5,median,qi
111,log_copies,5.524455711978597,4.5175850584446335,6.509340018498122,0.5,median,qi
1,log_copies,2.6377099086097195,0.8493823969701365,4.542138750149972,0.8,median,qi
6,log_copies,2.6594877293005634,0.7844519008388696,4.573607342218362,0.8,median,qi
8,log_copies,2.7516228542240486,0.697159096294977,4.686749691839898,0.8,median,qi
10,log_copies,2.656494497272348,0.8009224918092588,4.586826095165863,0.8,median,qi
15,log_copies,2.7443145647777496,0.8492250358456007,4.6315970970440885,0.8,median,qi
17,log_copies,2.841797187436587,0.8755612652673054,4.705011798800087,0.8,median,qi
22,log_copies,2.981236532264452,0.9832419233801202,4.9713588342542865,0.8,median,qi
27,log_copies,3.1524004925847606,1.4171504408776787,4.864927970732175,0.8,median,qi
29,log_copies,3.1828418572885804,1.308275239765041,4.995450414426741,0.8,median,qi
31,log_copies,3.183260350603996,1.3297729055510412,5.0274533331808255,0.8,median,qi
41,log_copies,3.491746793429235,1.5648238471996976,5.411305679538316,0.8,median,qi
57,log_copies,3.9195946465632483,2.021288013230588,5.8008866840130455,0.8,median,qi
64,log_copies,4.20729957283354,2.3424195352794426,6.092008035991284,0.8,median,qi
80,log_copies,4.678756752445191,2.745548388689638,6.64971608758376,0.8,median,qi
83,log_copies,4.808834297275751,2.8860056996322863,6.744034843141742,0.8,median,qi
85,log_copies,4.959924275079867,3.016428206549129,6.807393330165564,0.8,median,qi
87,log_copies,4.862344333786949,2.949213916169972,6.900431330861301,0.8,median,qi
90,log_copies,4.988979605757584,3.170049861931406,6.901390453448986,0.8,median,qi
92,log_copies,5.022354107358625,3.103231222010311,6.884181302616247,0.8,median,qi
94,log_copies,5.198030191099064,3.2173666545121473,7.017154143993036,0.8,median,qi
97,log_copies,5.173524065324265,3.3240561099058352,7.076124855534628,0.8,median,qi
101,log_copies,5.289979559510732,3.397582788106369,7.1949245039916,0.8,median,qi
106,log_copies,5.401245699334841,3.485469096809916,7.308854711969026,0.8,median,qi
108,log_copies,5.389319879620614,3.500561858807729,7.341393330173264,0.8,median,qi
111,log_copies,5.524455711978597,3.5809630268875168,7.428621460064813,0.8,median,qi
1,log_copies,2.6377099086097195,-0.23576078064743036,5.603217458551428,0.95,median,qi
6,log_copies,2.6594877293005634,-0.20489672032439263,5.6179641076099704,0.95,median,qi
8,log_copies,2.7516228542240486,-0.2930432363926134,5.649769527117821,0.95,median,qi
10,log_copies,2.656494497272348,-0.2969786742244973,5.599939063128477,0.95,median,qi
15,log_copies,2.7443145647777496,-0.1134956867199373,5.714995736618658,0.95,median,qi
17,log_copies,2.841797187436587,-0.14614630266065454,5.659525439193583,0.95,median,qi
22,log_copies,2.981236532264452,-0.04368490658772084,6.037650814821507,0.95,median,qi
27,log_copies,3.1524004925847606,0.4575652546277914,5.9624405657270785,0.95,median,qi
29,log_copies,3.1828418572885804,0.18619580532471416,5.968066160418711,0.95,median,qi
31,log_copies,3.183260350603996,0.25356522344834803,6.048477239964661,0.95,median,qi
41,log_copies,3.491746793429235,0.46326965103649437,6.5244181871459315,0.95,median,qi
57,log_copies,3.9195946465632483,0.9488322224427146,6.7664972047572425,0.95,median,qi
64,log_copies,4.20729957283354,1.2398537878813156,7.116832911802273,0.95,median,qi
80,log_copies,4.678756752445191,1.8274676339243339,7.72835008911429,0.95,median,qi
83,log_copies,4.808834297275751,1.9235238592762054,7.907475704030093,0.95,median,qi
85,log_copies,4.959924275079867,1.8348072494843475,7.839383117170392,0.95,median,qi
87,log_copies,4.862344333786949,2.0626133879435415,7.858251806598062,0.95,median,qi
90,log_copies,4.988979605757584,1.9789378061006768,7.93217211284677,0.95,median,qi
92,log_copies,5.022354107358625,2.1023867427064653,7.822243490576921,0.95,median,qi
94,log_copies,5.198030191099064,2.16566979016687,8.005459475587058,0.95,median,qi
97,log_copies,5.173524065324265,2.2968539062652407,8.043256240458852,0.95,median,qi
101,log_copies,5.289979559510732,2.3500199257962997,8.23339507201406,0.95,median,qi
106,log_copies,5.401245699334841,2.436922758307128,8.261674222762933,0.95,median,qi
108,log_copies,5.389319879620614,2.4238518698549014,8.470882413768763,0.95,median,qi
111,log_copies,5.524455711978597,2.38772039174923,8.464269711186228,0.95,median,qi
