iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28]
137,1,4.655434646806795,2.355456006354003,3.154047519210173,3.907960634030595,3.871484703171625,2.0136130643865453,2.8575772829348307,2.8402459410324976,2.9742081618649454,3.5297361555833904,3.8220020077934067,4.122847178535278,3.0221970983220157,4.034774289088218,4.458555229206631,4.248817326425597,3.5150545064494363,3.7569341060228463,4.782644240793428,3.150766868055585,4.350217659925505,4.872245432327351,4.898644442205203,4.209344700982318,3.67235374077441,3.656722578952075,3.355280050191474,5.180366840763455
138,1,4.518804917623824,3.4500370878099664,4.164745023927157,3.1988116310479335,3.560102213857494,4.328144401977036,3.73825632047616,4.666517755644602,1.4446324705113343,3.0871025376964156,2.711176366335121,2.1366052255097183,2.260667577733121,3.290186439002972,4.388570029381818,2.443428845405576,0.292620774971307,2.9466154850883033,4.751377079293915,2.960605198842219,6.083436617659427,3.0752412863993213,5.450564486025404,3.8888635217385277,4.5268049341869006,4.31957193559628,5.399006702829378,5.870154187403785
139,1,4.593394469806322,4.412677331765194,6.477803403739974,3.8976215929688256,4.636733288960741,0.9321299025321594,4.014742864455065,4.247628425628334,2.8925467723300344,2.6420877551196646,2.0942292727455527,3.127252055441622,2.104939160690221,4.061321427778595,5.319091514931617,2.1395361477818864,2.085848197214773,2.8124969481699083,2.167577695291195,3.2968970778077025,2.377149928284357,1.5784309837100716,4.470402793962424,-1.971295332154713,3.400387223821839,6.189544133792317,3.3972211927524634,1.2393726259353732
140,1,3.4774233981053357,3.96468193235083,5.915114893291124,2.6424746421162704,2.45694301491872,1.5812251924109886,7.083548976906304,1.5898890144042563,5.086801894234673,1.1986586065681546,2.1765740173487105,4.130328775671949,4.390934303829147,2.4640350984993495,4.682471953501695,1.631769772451067,2.7189249990795816,1.6361362384460167,4.415879453522735,3.1774506521223542,3.7623070618774217,2.2635216269179037,2.33627382515907,4.019099582716295,5.027366080843867,2.6727585083443217,2.7857998270006816,6.152998393283529
141,1,1.8259650589966783,3.19057026385781,2.8821135224486234,3.5724120768752576,2.3567349147873693,0.9575667286185666,1.1980255215567892,2.555285287536224,2.265820415443816,3.6153421150038585,3.6246304336985733,3.9098102002983293,2.8979231005854125,2.8370550877220753,5.327186523500112,5.556491583344665,4.864011248657722,3.9064479946765847,3.6111963430827236,4.591047091330266,4.615200855907784,6.281034363594334,5.416658071504502,5.778930590146857,6.049850566269038,7.173754200375476,6.552495213310276,5.9256908048233115
142,1,3.156589209618868,2.584247296388203,2.4378080888800353,2.6185984115963468,1.5949066370085803,2.4205613130586627,0.9623798694301949,3.250983068574186,3.7582163412363156,1.5173196503299455,2.9512428822413996,1.5963998460031779,2.522374994446687,-0.24909150617617412,3.4937664407558087,3.6742831942943712,4.003508546841314,2.813328478190725,5.648771241413257,2.094924264593536,3.712716055292169,4.068081922585533,5.591415339788907,5.704506561369995,3.7849872991809113,6.040785210947822,3.908539038613256,5.732412921881031
143,1,2.686135021748637,2.106186105414637,1.7944314901674658,2.044700294791725,4.169603036588575,5.174987961024864,2.6394145228327357,1.5927671935482874,4.787505650677823,1.9002115286190564,3.587015488358056,4.0624602640478535,3.4305345210233154,3.0602216599218437,5.424971919283577,3.8920925207615618,2.5528253991120224,2.635631940552309,2.061634591740158,4.371485467330394,2.2175376448696977,3.4286322496663364,5.615743081511891,4.447759792486502,7.653843891558232,4.911012804910768,4.666973625965338,5.318141839052075
144,1,4.262932412238095,4.239245703438982,3.8188971517153316,2.6428324102755427,6.013247329741685,3.9374597337351824,2.499906377748835,3.0015816578368817,3.3832062317844556,4.314478257376467,3.732252315374589,3.0626081756596784,2.658608282734614,4.1500103069786505,3.588535265045067,4.318416001997101,5.980671389770603,5.118211301370764,5.367052661372324,2.6401974095404084,4.4989984412415716,2.9055223526485014,3.464410914290328,3.485445598597858,4.695813565879165,3.3200226223995792,5.342339750893472,6.664445292688304
145,1,3.0089741591681327,3.68716370264821,2.7806535083886588,4.880626168608226,2.9208980419723005,2.7030317435303766,4.305101802229931,2.3472480266907634,1.9327733844871793,3.052464027142833,3.5776082911854807,3.349363221742643,1.747607515584984,2.8917197369092724,2.674652948225005,3.31578400929892,1.3783626416163013,4.920861157314623,2.6892811024623797,2.6319455217220957,4.6087295311052525,3.3299853286085055,3.0613858604672504,3.690105552098956,4.653747075791147,2.95576998832531,5.296378637826901,3.0738059617569347
146,1,4.426548661938868,4.199022693954322,3.1904655385416074,4.083700525411291,5.206327406356158,3.0645442753082284,2.900657280882265,3.9013976274678828,3.3780519755011897,3.820144097217901,2.7406420959615243,2.834179218179589,2.415011701513346,3.6997725478755337,4.015904686977696,4.778151761447232,4.998825891452241,5.635861826073112,3.84421525670244,5.366521968597699,4.981430432527275,4.834428934309867,4.865673226388906,5.308572007405213,3.5919540277860755,2.5493199579398973,3.7859917045041653,6.836894605084814
147,1,3.514369483940642,2.9779361940854123,2.388466083047824,3.8725390114762117,5.419063212875701,2.667343632465646,2.306920134383747,2.8662846459588884,3.4236347297827474,2.5255586583743113,3.138808647311565,3.5983794449818527,3.4644793016588546,4.368349262924769,3.028957717531763,4.902330177434593,2.369362606244497,4.478688494336936,3.818404889992635,3.7164470331504753,3.3656481819506694,2.7443421095550167,3.077022633308316,3.759945752739553,2.9983174002613904,3.2791238951634294,3.99316396265921,4.957771305236205
148,1,3.53631870080629,2.6769124233555033,4.252671430665799,5.059342348925082,3.22279113716356,1.9755317309263576,1.854451315044769,2.7560882681229866,2.8740824297331073,3.6531790394533936,2.4795743905191374,3.657417427214252,2.313429740961685,5.018453094413046,3.4013993771204114,2.960746391821507,5.620089609845512,4.010977151866252,3.8445240895585826,4.171419516619995,5.343117228365001,3.611498676635361,5.955482882099196,5.781783251726296,5.429957975772492,7.307964717895024,6.191567074821026,6.021580329882704
149,1,2.5666662280615844,5.937244192250408,2.3700927936014646,0.9823455413882344,5.4581289504139345,2.6807834504544474,2.5936061281502796,4.223744675101321,3.0174029079134157,2.0675642710063893,5.768060902821527,2.065130690508654,6.037039645196133,2.2046092357909637,3.3790503516801627,2.5535472994434496,3.7706490872435436,3.337679618357534,1.9699682022203029,5.164956330663917,2.3595555544125255,4.658435475243449,5.242824243768872,2.7121774582450278,4.6522356688052735,3.877061856170359,4.951540100552894,5.718160865575118
150,1,2.1139288388188575,4.093357761919532,3.290617463170572,2.5277323767907403,3.214958133710675,2.619909890050389,2.0723730594604666,3.7534872564522006,2.5818363467806567,3.3407179886153595,2.1966223601876718,2.2970958359784888,1.9265103080002894,2.1390474802379793,3.537637785958906,2.3840718936808836,3.5822537940175225,5.098125725991493,5.547743851413265,4.296175435545045,4.148840871045271,3.4593413539666664,5.077891068609898,5.419447381435928,4.638898099369748,5.469833517019245,5.847256235715244,4.718795002272482
151,1,5.636932934349185,5.025381226640951,2.183377457583966,5.579637911321619,3.8591210255758246,4.427306599412322,3.635416130785138,3.7371085488698577,4.175725163523119,4.1632633354544355,4.253869205179474,3.7146405923714445,3.8553798804777695,3.855344398024766,3.8791484110073426,4.7548744781109695,1.792344901364373,4.547179644147158,3.4354941351163193,4.4455068060368905,3.3376664769292006,5.6785883361707485,3.5442414251743948,2.8815879658904486,2.816294150967911,5.446977370928614,3.748163592972222,4.485387024246848
152,1,3.483463555786602,3.450351107749503,4.052722221349276,4.387421805862105,3.3599913782265647,1.6935571650105545,4.774215132417754,2.996504155776278,5.127303830980294,2.0768347105991793,1.7963272806736341,2.9255922323743726,1.7355843239186486,2.3288787654132466,1.2601185781805062,3.6087318164053923,1.4176439988841665,2.3454845095652512,3.357874355982794,3.312920168253552,4.517528925827709,4.517076118594712,4.58301001588681,5.985140700411075,6.210523379903292,4.197855779446539,3.948755554878209,5.658204024182916
153,1,3.594484664413469,2.2345065262446338,3.088188959926215,2.9641001670468365,5.023620961347,2.9623202595129703,2.543383165216618,2.4275674393657063,2.8094189068823483,3.4558179508090014,3.841423864965323,2.3053544093687974,3.2596719880302025,4.153106661428748,1.6326017300207685,3.693950721690452,4.889342248414047,4.312702676408974,4.262567099951415,4.682482784133354,4.473637294557671,5.814520539366641,3.2313851650369796,5.858069798066183,5.247005794062698,4.081030409757824,4.935143574810145,4.172328826430255
154,1,3.9146104092845504,3.629410586101989,4.22768387637502,3.4382174908083356,5.557134894373349,3.9349398345322197,3.7764542912377346,2.2482439017113176,3.0318801416743972,1.3851577253638263,2.36646025400483,2.7844569496284857,4.644694376943722,4.377404052490338,3.2948290148874446,5.27988762010152,4.278817267917607,3.7623005307966912,7.342021325335236,4.307740468842875,4.091322702050988,3.8375726373731247,6.410533152708126,3.940145890867974,1.9767823429845146,5.2848352681294095,4.566055267898669,5.151328142356871
155,1,2.9046192192292617,2.452657623139632,4.8009492073551,2.8901904426732017,2.547416631589578,3.438429048204909,4.111018442201008,3.1055680925983866,2.340626326486526,3.082521433393514,1.3803868959206496,4.491482043564698,2.83895432408815,4.417404117816475,3.2125608270378896,3.3091863249146836,4.123289391993074,3.4572470990036814,2.370248947419691,4.151748976842772,5.096112442066738,2.880208234878863,2.5789576954264697,3.3870412363534745,5.123890203404133,3.778255093991521,3.829086491617636,3.514611663746097
156,1,3.1852309425687517,3.853043703469316,2.8685828665707427,3.823260481771266,2.569511253432098,1.9825034628314637,2.465431479984178,1.4788803081173159,4.114094302120725,5.119563005605868,1.500900233898081,2.659267168213307,3.1898867162326696,3.1465738433996115,2.1437015032128333,2.449469367954267,4.065690425837381,4.741726538425415,3.7384099706837035,4.325016810964723,6.0503903478290795,5.011092837220608,3.641994794251264,5.169210190221554,4.93284577645977,5.371976806786542,6.115714485774996,4.095296983219692
157,1,3.8035726784003416,3.618034469247675,2.0701786883456794,2.6140764246849693,2.4896302925514306,4.414517903919561,2.1604537359051257,1.0198888102191617,1.243443231657488,2.914164618322586,2.6507807543582955,3.233397854212669,3.4418714149780545,2.08804788485879,3.4159614969954943,3.651004536397242,4.008101206613091,2.839433939998741,3.9310977069204225,2.9528691482188028,5.825574319176922,3.886694194920492,1.959933636220903,4.484933990906188,4.520438853528619,6.479785929319569,2.8517928655769587,3.3380956344859825
158,1,3.091712804384745,5.040498127878496,4.473209234639938,3.2737514089058917,3.4521582045523145,2.3997005692294078,3.1026976922130647,2.5647768047655544,1.842553234708096,3.7858037820681294,2.501366568023218,2.7160859939199744,1.5354864587902985,2.2427157132505164,3.0326614058102632,4.526092150651787,3.3007229133543476,5.345363957887254,3.9221876528287334,2.8004567032146648,4.005622756085677,4.808500349986251,3.665893472963661,3.664328070909079,5.395287356413264,4.08496531486143,3.5753138993388203,3.630929420632565
159,1,4.955783973801048,2.517504361784147,3.25481478042486,4.109287031057703,1.7267255962442736,4.2864820008920805,5.221134936773285,3.4978099785612335,2.6503456816375746,3.6102220289795945,3.1426578366253417,3.03378338741939,2.6583316533608476,3.4732205106650924,3.0960253771284445,3.4490914632297995,4.061762906229355,5.53114463471481,3.825645784027349,4.749531966687679,4.999120547118963,3.9183479593652093,6.332687202572963,3.7127363427893236,3.738800374505086,4.847193665863098,5.333226017542154,5.376991940158047
160,1,3.059696812254455,2.1145423297762957,3.0738087280892588,2.691680337442379,1.7439290461994768,3.700810818893253,2.6605076480590273,3.6625074109284026,2.2320366656855684,2.2715220085832164,1.6251132501323335,3.098356763379694,2.200354374488343,1.5102015716822144,3.687068286127376,2.4223715697188832,3.5598713816843186,4.5045675790599455,3.89998566699216,3.942279684372688,3.4552243525065465,2.0109127661961153,3.4661810258010597,6.2686917562324025,4.041978197347607,5.009873504816334,4.561719059395908,7.395628318057737
161,1,2.0392216704410546,1.9192593545371905,4.157276517685304,3.900327711539305,3.2305081578878627,2.709161684129643,3.5131530146675884,1.5039138126351563,3.1080210450301715,2.1437494159426658,5.2413851278054455,2.618836827272916,4.75674564165565,2.5430134472664006,4.675231376633903,2.4538981362872634,4.806604335494821,3.106050046853809,3.7413391754196925,2.322399715928437,5.1997834124197535,3.727053476136701,4.3213193607522395,1.8435895310286807,2.06257415813698,3.357651375655212,3.418473513042212,4.495712117962628
162,1,3.9657605636602726,4.179264935724374,2.8254537137982507,3.80729341846132,3.087028804073394,3.786897475786853,3.78529402789966,2.668677229768388,4.0301842753384065,3.079702496557412,4.44083702828788,4.57273270873717,3.8607418680416346,5.010261707014712,1.460954498239316,3.7833036443959687,2.870667866964738,3.704252015686984,3.2490792913006423,4.464617427885442,3.853006310869529,3.1672624470451587,3.4483601434113322,2.4413367654286207,3.858332007120099,4.3241022256287565,5.350013216984257,2.7689469717398802
163,1,3.2485810752723547,3.2949828503777625,3.599727059925063,3.4656397460420583,2.8707243561653604,1.9776249168876967,2.124697288569044,2.421449603302794,3.1796336851171976,2.6360685685528726,2.588598071707579,3.516773014381221,2.675427999007248,2.20500043000758,2.889474928342278,4.342174373688364,4.291930553457915,4.127762205420064,4.592806486191566,4.650721285177408,3.6989180428559787,5.718235869149211,4.149427751353176,3.68815578066946,4.489031010981288,4.0005561438953245,6.689127453000637,3.960021354980371
164,1,3.675397434560707,4.56402634511884,5.087326877425584,5.061682877451494,4.710944378931999,3.830940706885146,4.535968261182034,2.373473689718635,2.24223761385094,2.3448226462716253,4.2074023418165245,2.1056168476057606,0.3840410428979237,0.6527036680786407,1.0543393239738494,3.7898498546176898,3.813576155139174,5.028309644896471,3.674153756485234,2.270947285752614,4.785951604419894,4.524800172369727,2.6816311111052094,4.5350196691303255,4.234035276729831,4.358979620256566,5.762813527208111,4.716034488528374
165,1,2.4017969539246873,3.149101760835571,3.4078457139741594,4.151513395929738,2.8328500700705614,2.6943745366033043,3.3301578820726947,3.6258696982866363,4.205448556395451,4.508005659133125,3.248962542640322,4.29133357733265,3.9157187645946037,2.4144252258832273,2.7909126068315406,3.5523753677031795,5.017488913097904,2.714205273069118,3.919370257082917,3.6254080957122707,3.9778734436397034,5.181074538160474,5.177987084246119,6.080619486597552,5.615634580038365,4.584948240558688,4.547770950873282,4.932059626446428
166,1,3.353825845994464,4.629805933168842,0.763660292076404,1.6858780624778829,3.4096755263490963,3.262272664038009,3.398767894431533,4.418371349376112,3.1100690161330733,3.5352401019064077,1.0001010805011372,3.6467053666217977,2.6771513963518645,3.3047396921560996,2.704349376292587,2.285471405146208,5.331931975804367,3.181313117829124,0.9739140351022858,2.6842984623263924,3.633570484318396,2.514715501750851,7.854706445303398,3.87348863705111,3.4583766962695606,3.2710999750767376,4.4362082447872,3.437902246544373
167,1,3.8092690063037247,1.8980902226770593,2.1200445266192065,3.150193620585686,3.06143610053738,3.1063194810805657,4.842795540236225,3.6442151396587623,2.0284688364651413,3.968595919120545,3.0444365405786136,2.439658662723523,1.845857033100617,2.6113586877468493,3.275252003577129,3.5857147110684253,4.88478030029022,2.5917808004543894,2.484866028898712,3.6956112662794407,3.7847434457054576,4.2484929547164105,4.844451332449588,4.544013233295167,2.4005184763467575,5.782692127142149,5.049806410414586,4.675305380068431
168,1,3.959794370558392,3.88515373297513,0.5378409368740659,4.014588792743868,3.5591611417875004,4.381740920692205,5.436373261823621,3.6995918863330117,2.500061856098843,2.692225553106941,1.730450933093621,3.555275337671353,1.9977034827842286,5.68946565896,4.007992634450151,4.310335607090721,4.123758114754179,2.626836036674225,3.886174502974689,3.820617489633647,3.918510241100395,4.471618231571923,3.6339739062410548,4.670849126972616,5.297775748739009,4.564664835697897,5.134027052719772,5.8462218005948445
169,1,2.9698557984595246,1.8293584506113536,2.1871725425413273,4.676141930790721,3.337864256032059,2.9799162367992595,1.2265321469096593,3.289794249701327,3.7342289194170943,2.031811830051188,2.3321043707439504,2.3872556719631355,3.366586522433778,4.820841309604756,3.2297475884783147,4.949645632038579,4.08010869837358,3.9403047826537567,4.96281894399623,5.084746852950887,5.048321043125927,4.497321670380684,5.134996502395085,3.844585190980343,4.49529053782379,4.111976138221406,4.887726040083756,4.085554719938576
170,1,4.012750441915248,1.2985673429445233,2.68946894431013,2.6913000973631473,1.8189186376744362,2.7634878870814967,4.803072612204232,1.2322836634614713,1.918550145895121,1.6691866666770032,2.110132866062446,3.1407880039232223,4.533929861792171,1.9703964196104096,2.9832676337091963,4.302830353441562,4.590864927132071,4.0124711731118845,2.8540815966045967,3.24881487777419,5.415997560280544,3.647414489131439,3.2446080623855673,3.766884454524667,5.550609993711133,4.119278501823618,2.9249943075385283,6.93424954736171
171,1,2.4663352408083763,3.0356801410534344,2.151926932494398,3.641427992738071,2.1785723427779704,1.7171081746735704,2.494693489376103,3.049150315671708,2.231267682304249,2.2884751787204096,4.0112329243672376,3.8685054620284376,2.8123864604099156,2.2093300850394058,3.747247124284872,1.888625773500047,3.5616597839398887,1.5455563558742211,1.718818430528341,4.468277892644317,3.0335215989819795,5.073516248026707,4.381323631010613,4.460493784379392,3.7117826564925926,3.2622598283241793,3.5698893441332484,5.4846377477606385
172,1,2.089646926976574,5.4577688140410325,2.4934975040147616,3.7224321160763583,2.8668955126343145,2.9909065635820355,2.8051167506686188,3.753753594352711,2.58157172840821,3.5743142869970503,2.5987561964288117,3.3456068138429416,1.389460143625426,1.9657374279612012,2.0824874544853147,3.3629061418686117,2.8495585073270866,4.7613124082284575,4.990943504252782,3.5541773754911477,6.6275329277378,5.807380945956633,3.98388539502766,3.8798953475080906,6.998276637571961,5.864062753115429,5.462468828507864,5.679125032818667
173,1,4.141201043233017,5.271127166385029,5.564914115758479,3.7452936496552454,5.1371734655764465,2.5123875367835327,2.291269891132221,3.2014291182087597,3.7038683635372314,6.167709829383924,3.771850376639158,1.7151883010450182,2.082593601007337,1.7817748998591136,3.061699077610153,3.5124117508802546,3.853494390913978,3.623588248522608,5.816346496289469,5.856121299013664,1.2566342832188857,2.4196736192776394,5.516805891819442,4.1781422705617555,5.754353143340835,5.851354883895838,2.5016075339930253,5.884897014437607
174,1,6.048693968420564,4.035661528113502,2.3598816179535516,0.4077521736911118,1.5916247499953422,3.527399805468559,2.9029547660747834,1.478872218476879,3.8901439712318004,4.14747247290141,3.0770540140801126,1.8900932889600726,3.717801275806465,2.8318558660803217,3.708998825057697,1.5143730356377385,1.4196010846985112,4.381261767109655,2.433587012023171,4.877364070426403,1.4645979907158675,3.38751131584783,4.627566421438244,3.834162031864963,2.7003878842107056,3.1243420818085097,4.618339556856526,5.421188614421671
175,1,2.9110951795932576,2.5376132532501696,3.867608276168221,2.579126977858292,3.223197798651047,2.801582268664022,4.428348399874393,3.88094890093958,4.094316816704544,4.2448412292280535,3.467334589389115,1.9531130279561928,3.653132733112781,2.9196915687039184,3.9771697897930745,3.0560216299263705,2.2145554763922775,1.698533312382015,4.477836650153607,4.748504221928918,4.3303285264639015,5.687869424576834,4.217891640353057,4.16859314868756,4.178314983601615,3.6226041427256765,4.149487661434325,5.614576702609869
176,1,4.43024599445959,3.00595102371964,3.1517689754230878,2.621717768794718,3.917516587571823,3.740522233377704,2.8794725366452676,3.5531479222678866,2.6550370760883615,3.5927848219255454,3.556717552316402,1.565772015258333,2.783269381147683,3.687362156614636,3.1937335744148485,2.8263592706553555,3.6243596580090207,3.738086115083545,3.5749122119660464,4.334715561067879,3.9277589622425646,2.672798342946757,2.761250617568527,4.951349002705117,3.183401002599254,4.845835148478348,2.4968015173898634,2.9273253737366707
177,1,4.346659485181547,2.4637967931283686,2.375281499137308,5.689021857323858,3.9712878644895397,3.5861276603690704,3.721610478202198,4.655849107801027,3.7164662063476146,3.278676010166774,4.47342969481854,4.397635398120341,4.070109778617506,5.11931358000189,4.985622129409927,3.13296257244993,4.813258011117709,4.799667994749393,3.994444258733831,3.265399521043487,5.5647724573817845,2.391882426281228,3.9488722059472496,2.9801672735696645,4.131771401322338,4.924781011234196,6.284812865347734,4.566098680545394
178,1,3.0387887716752506,3.0218723951834887,3.3714471392509107,2.844995678998845,3.7670077173211522,3.4620455564713524,1.5335935332842385,1.8960933604246715,3.6838248241667633,3.46955633428155,3.562548063399547,3.165201479486991,4.372684590933011,2.164083635363799,3.6221224083577,3.3493814382081184,3.046015711155097,1.506636031280536,2.880656106028199,0.7682363129368632,3.923469286279116,2.4164917075508487,1.7230442132617934,3.0565309174548636,4.334819619449473,5.180772398246671,5.631883778570678,4.20586691782527
179,1,3.19674881823611,3.4656556583240383,4.020959312661328,2.459336188151866,2.2260577255900427,4.964938965397087,3.7788476635250956,4.6442928060360185,1.8766020029305635,3.5352009704105845,3.043730282903862,3.011577734021975,1.534100703763345,1.9697452049106547,2.5183023148842008,4.933294105742401,3.3298953679486623,3.7942311636735577,2.2304400186139737,3.625315571638322,5.245110769116397,3.891662674719792,4.050632332245443,4.295549911291523,4.048158432197784,3.1042244511912105,4.174145899785485,5.378745986945223
180,1,2.9906992934242873,1.9256843218975312,3.0957027309798564,3.3985060611431352,2.421706363449174,2.9599686401545817,1.9884664110228598,2.7354222136187,2.6769543330233345,3.1230470210870904,1.5880117411788834,5.258738512619919,3.282660657038937,2.6260297224937945,2.8445411373519383,3.026947484435373,3.3296902355201947,4.973454918017599,3.9370737846542476,4.524243489622319,4.134925778983132,2.5221562763276806,4.599751539294098,4.685808455226571,3.6874851709568177,4.714972488014224,4.092875785775299,5.063067508149516
181,1,2.871138756685362,3.341308843300738,3.2599557773109082,1.4083003291663811,2.645171885004055,2.862483161245815,2.5217834994028854,4.103577921568048,3.368589819644285,2.3060725109976463,4.872058739629134,2.4855719882792346,1.313195732847102,2.7829749807437345,3.7651449029425095,2.083152095616085,2.7164130080218225,3.8159043494184326,3.459695769683255,2.549779331597292,2.5390911413672557,3.9509796139097704,3.2888329499932967,4.994281925494747,4.153796857444791,5.583729131743597,3.235226552860024,3.878894918113188
182,1,1.654653313379276,4.1039419676119,4.168220755085243,5.312954925591575,3.9151698192679794,4.285306670481162,4.2020397351966565,4.19469961826397,1.921216738544612,1.6311460807732894,1.1747624989292165,3.2888801573813375,3.0213049779899555,2.2799980581813584,3.532102943278328,2.845473774446047,3.3010506518065323,2.9020613849072237,4.064793646928177,5.196826536219868,2.7662641383298965,4.158309400312901,4.034997830250841,5.774785192760852,2.6813341994920195,4.610255317783782,4.739505826407611,4.940772465650335
183,1,3.186265806845833,3.781607727140653,3.14834507752131,4.003989287323606,5.23512032744383,3.723477091732249,2.6163860600492277,1.926562063901477,3.4579158665436447,1.814203408368262,3.9116811366786277,3.634932866249695,3.183756013144955,5.414097039484538,2.118919191224366,3.5112909371404366,3.857547092926627,5.687849492149005,5.090880139507809,4.8984926371255675,3.248889493857917,5.531472751017195,3.870949606046785,5.775089766646435,4.016016127671131,4.356945756444917,6.203149004153139,4.913251980841919
184,1,4.271588389127734,0.7908386961386077,4.551482019717007,3.9192670969332912,4.809927093829613,3.9407781406285785,5.258696200104441,1.4971739123768366,5.245584828506705,2.1637594850321595,1.7739881256483,4.04290989452993,5.011190372595573,1.7421520809553466,4.223964354018826,4.394113959090055,3.4756256147043736,5.055140086314082,3.1715379873812704,3.636877280871873,4.007201294876537,4.133532534959202,4.528214835269832,4.205543984885096,6.307477099119358,7.9185524280316555,4.976905595175751,4.377914773545676
185,1,3.3707579688317892,3.528306873938842,2.436788828221917,3.1873136779740108,1.3469916358474854,3.648094500704798,3.32104547306159,3.6511169246943296,1.4934366948245887,1.951216191776862,2.6655459428826784,2.4302223365118287,3.438746386132529,4.808090363613719,2.782227231277428,2.4577646407002955,2.661268472062841,3.9222964356233248,3.9497656744038925,5.561204518239762,3.713030643619554,4.040397612201698,3.0494988809925134,4.274251162588579,6.637421309734995,5.00674806345944,3.5330590210046546,4.543356832744526
186,1,1.5625329922486164,1.1565034990301242,4.04627193644325,3.148030640025846,3.866977879609958,3.3461153487348825,3.3245685723090914,2.544542050060751,4.850962424119262,4.460225384796907,2.5812072776916657,2.023424927128279,6.185655351425992,4.113095711557048,3.6812771283909456,3.0700101323743514,4.207779728245661,5.388645674631212,2.9076146333921677,4.204739348593608,3.296818506362603,3.252997181237405,5.50473309026884,5.987214846907579,3.4754720019289547,6.284943429957717,6.095223322704743,4.858349279303331
187,1,3.1749095130057423,5.235382283608359,4.277813030769002,2.5643661751905915,4.400889770576493,3.0754210566816864,4.632474063343559,4.172738240918739,3.181627015745591,4.42422304923248,1.2494930508820719,2.4609032541483393,2.133022906664795,4.480176839263927,2.2541822198975656,3.1727814139239836,3.6183453529101803,4.688126505444246,3.7904459574413814,5.013397905227212,5.386792087210504,5.980418518087777,3.0927484081925685,5.4706333539234,4.446710426095661,4.816983048822786,3.2660321523436817,3.518912089616653
188,1,2.916478349774668,2.1725468343984393,2.241521927508503,4.4665834125466795,5.184790653161557,3.1444254689415185,3.372946076002762,0.6675844787314914,1.791476171070232,4.353788686820546,3.6804162988209863,1.3112048140131831,3.504062461163638,4.785099429054206,3.617577997468248,1.6285828437703207,2.235818850937222,4.843231750346537,3.836372803347172,3.100463853930859,2.52790188604462,3.562938643446491,3.385905476605807,3.217044607642134,4.47266722886261,3.07258573588366,5.380375148353114,5.159815373066476
189,1,4.282644146024727,1.5430518016004853,4.314385342853193,2.074242171634772,2.5369137260211896,2.4772119133894424,1.9441905902296774,2.153346315877728,3.0889430823567885,1.5236011417743354,1.6067477249539828,2.873217585243916,2.1490503197274506,1.3684694564777513,3.7199821286633368,2.464239374847714,3.512144735802608,2.944431808013534,4.426707870181654,3.1882147460598658,4.650460381487058,1.3198374644175286,4.727918977220211,3.1349206839733963,3.2510428284604336,3.7618487980413975,5.162220704635251,4.276612564430531
190,1,3.509562550276918,5.278852908505148,2.0422315741088206,4.366358701216897,4.938944189570477,4.122552724485404,4.680217592810133,3.4183739959199912,7.122548892265755,3.0409880396284765,0.7928940899050962,2.8223693106039303,2.9218587551803488,3.0497201008435715,1.1797734307327956,4.855894969041153,3.0649730622779283,4.7254627543264665,2.907254674701466,3.5228114476585004,3.620413779788037,4.3156836730208115,7.293727628767185,4.51834344965786,6.8118469236975265,2.4200332248780185,3.437979313559907,4.44523191428312
191,1,5.6772631202624595,1.199998528373613,3.6231690439303725,5.528479325249979,1.386186967775048,2.9555012275458306,1.3043890678614696,3.840312133591012,4.003853172975899,2.1469658838253336,1.5501984709811987,2.080627214058781,3.6844755257781094,4.894230696562114,3.429391332042556,3.0185315873148855,4.429863345909625,6.3710143799247705,6.494077528372092,3.700744095238114,1.8136553387487417,3.549025485755014,2.1982841877441244,4.930749100795177,4.753516230253077,5.9204051834895015,2.6724558144122996,3.264144880635538
192,1,4.278741705827508,3.9526019539740473,4.92782534504727,3.62907932268666,3.70475338777787,4.065988999550818,2.9303640382890372,3.0602251835492775,3.216455336679322,2.784910200451103,2.3948948432013752,3.10506765704534,4.896894934561712,1.8777786882629481,4.432913541879323,1.167859436322287,2.5467733322190598,2.7101785869902253,2.9574323743759794,2.9955711505304543,2.125838168537609,4.605287819972177,3.5343154567099484,3.9919149317664533,5.372603372443435,5.009682217078255,4.362794613596464,5.544469782344073
193,1,3.1114178716911507,2.145664042403072,0.7777852051876555,2.805312873908156,1.49942618133328,3.911687158862458,0.35338231938535464,2.6006727922742465,1.5429234511404906,0.8848168938737019,3.4627303078192897,2.9739321633891276,2.0559810495908373,3.999950817526737,3.795263377451197,3.3879508038428656,3.7044756740769613,3.9366817513457604,0.9750419047016937,4.585150769852729,2.7957845820241616,3.9800352783660964,3.258973870959445,6.163052000128335,3.545333070137185,4.828770001798412,4.60767500116491,6.732188502690392
