variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
I[5],8.0663565382302,8.083138987603256,0.826281943420163,0.8624895366468832,6.719037324155891,9.394051415721615,0.9997962406444737,1848.2446168613362,687.0790662502947
I[6],7.769433236927719,7.788412564942128,0.8576361390973126,0.8930339138904507,6.352904138076553,9.186852073942417,0.9992358257148439,1817.1318004225977,686.8047462191557
I[7],7.4696706739720335,7.48091443221394,0.87975163902817,0.9268782255719897,6.006406988200428,8.940804646826997,1.0010298464518663,1782.26485024003,726.3329233900877
I[8],7.201813598461382,7.211472307777009,0.8964692390400902,0.9385411593136533,5.7156251788492565,8.725064147361511,1.0013214546980205,1759.1183084803195,788.0867092549532
I[9],6.9828609085065,6.976165832415951,0.911396342340753,0.956907643734217,5.501227022875085,8.496262669328946,1.0022995498944403,1710.8797781500703,813.3661790420963
I[10],6.797470180241786,6.781241645815454,0.9275297245640766,0.9853702647886854,5.264945071964747,8.34615061525484,1.0034019504723097,1679.1171544169292,839.4839499233769
I[11],6.635522689170576,6.620184897786737,0.9469744497879026,0.9622851763059231,5.079587499479522,8.209173035825302,1.0041905910426634,1628.948989244523,765.8097058243426
I[12],6.490308787949677,6.4666936805722575,0.9707853424951438,0.9868517807777646,4.898452552467452,8.147725263091115,1.0021195768798838,1576.7120868474644,785.0879000203919
I[13],6.3573527007243875,6.326585442106497,0.9992274680060553,0.9954624963755465,4.728439322059544,8.087194321255426,1.0020355117913438,1518.7345042200247,768.8197786455178
I[14],6.233648396838376,6.192827397621766,1.0320739423608931,1.0251423681957756,4.5585065474305635,8.028454458957288,1.0028254768126916,1423.1793813783745,774.6710632634878
I[15],6.144871181221655,6.082681098636151,1.0705063187985289,1.0454461215570159,4.418744475238315,7.997694082068267,1.0033423738210667,1391.0222684004407,774.6710632634878
I[16],6.103432061861255,6.043344848131769,1.116162290686313,1.0719048831652216,4.31880492401689,8.054780136178639,1.0042922028805732,1415.2661221286494,774.8114521325152
I[17],6.093361131530284,6.021960887259832,1.1698828128801566,1.12130926195572,4.24882265137757,8.134310980995474,1.0063313652481523,1444.284970047805,780.6192931064586
I[18],6.104446332739208,6.034314476090126,1.2322672005837612,1.1621485500717499,4.205395227905646,8.258959187906218,1.0075784393761962,1482.2016568394577,780.4370964033934
I[19],6.130138050535745,6.0539076855106355,1.303437781839477,1.201656688137744,4.1801294648348994,8.40529653815896,1.00919133193989,1560.2121831838149,805.0874400257889
I[20],6.166226866824273,6.081364634545686,1.3831926061287947,1.2821959157355525,4.119229280016442,8.538496422172022,1.0098254825571036,1632.0142201082858,864.2747336648974
