seed,sim,num_divergent,max_treedepth,bfmi,address
54,115,0,0,0.7821324552725262,episewer_diagnostics_sim_115_seed_54.csv
55,115,0,0,0.8722563451126188,episewer_diagnostics_sim_115_seed_55.csv
55,115,0,0,0.7791188726094208,episewer_diagnostics_sim_115_seed_55.csv
55,115,0,0,0.9755947343421774,episewer_diagnostics_sim_115_seed_55.csv
55,115,0,0,0.6932756217151904,episewer_diagnostics_sim_115_seed_55.csv
56,115,0,0,0.6935779798272158,episewer_diagnostics_sim_115_seed_56.csv
56,115,0,0,0.6130939682494455,episewer_diagnostics_sim_115_seed_56.csv
56,115,0,0,0.5771534371433511,episewer_diagnostics_sim_115_seed_56.csv
56,115,0,0,0.8920792607217585,episewer_diagnostics_sim_115_seed_56.csv
57,115,0,0,0.8510074505684005,episewer_diagnostics_sim_115_seed_57.csv
57,115,0,0,0.8428078716573052,episewer_diagnostics_sim_115_seed_57.csv
57,115,0,0,0.8029414167122803,episewer_diagnostics_sim_115_seed_57.csv
57,115,0,0,0.8107920146844289,episewer_diagnostics_sim_115_seed_57.csv
58,115,0,0,0.8515686352762611,episewer_diagnostics_sim_115_seed_58.csv
58,115,0,0,0.8533205323277426,episewer_diagnostics_sim_115_seed_58.csv
58,115,0,0,0.9950531728351936,episewer_diagnostics_sim_115_seed_58.csv
58,115,0,0,0.9466398162132648,episewer_diagnostics_sim_115_seed_58.csv
59,115,0,0,0.6888111271443517,episewer_diagnostics_sim_115_seed_59.csv
59,115,0,0,0.7111783374675941,episewer_diagnostics_sim_115_seed_59.csv
59,115,0,0,0.6421576847557338,episewer_diagnostics_sim_115_seed_59.csv
59,115,0,0,0.9685422029344036,episewer_diagnostics_sim_115_seed_59.csv
6,115,0,0,0.6747713463288986,episewer_diagnostics_sim_115_seed_6.csv
6,115,0,0,0.7573479508813166,episewer_diagnostics_sim_115_seed_6.csv
6,115,0,0,0.849568102636961,episewer_diagnostics_sim_115_seed_6.csv
6,115,0,0,1.035464790126836,episewer_diagnostics_sim_115_seed_6.csv
60,115,0,0,0.6976382382730487,episewer_diagnostics_sim_115_seed_60.csv
60,115,0,0,0.5998055283635689,episewer_diagnostics_sim_115_seed_60.csv
60,115,0,0,0.6149388469148263,episewer_diagnostics_sim_115_seed_60.csv
60,115,0,0,0.6930688602162342,episewer_diagnostics_sim_115_seed_60.csv
61,115,0,0,0.698453024813288,episewer_diagnostics_sim_115_seed_61.csv
61,115,0,0,0.8064984443430444,episewer_diagnostics_sim_115_seed_61.csv
61,115,0,0,0.6760300894959926,episewer_diagnostics_sim_115_seed_61.csv
61,115,0,0,0.6346031349621339,episewer_diagnostics_sim_115_seed_61.csv
62,115,0,0,1.0318390460395004,episewer_diagnostics_sim_115_seed_62.csv
62,115,0,0,0.8562774050487476,episewer_diagnostics_sim_115_seed_62.csv
62,115,0,0,0.8006580489894173,episewer_diagnostics_sim_115_seed_62.csv
62,115,0,0,0.9215868740368772,episewer_diagnostics_sim_115_seed_62.csv
63,115,0,0,0.8527047491458412,episewer_diagnostics_sim_115_seed_63.csv
63,115,0,0,0.9283129151295794,episewer_diagnostics_sim_115_seed_63.csv
63,115,0,0,1.1212059571115722,episewer_diagnostics_sim_115_seed_63.csv
63,115,1,0,1.1120451807686,episewer_diagnostics_sim_115_seed_63.csv
64,115,0,0,0.6026212377120485,episewer_diagnostics_sim_115_seed_64.csv
64,115,0,0,0.5919426556773604,episewer_diagnostics_sim_115_seed_64.csv
64,115,0,0,0.9227194762635328,episewer_diagnostics_sim_115_seed_64.csv
64,115,0,0,0.8068348004559208,episewer_diagnostics_sim_115_seed_64.csv
65,115,0,0,0.8293481401450541,episewer_diagnostics_sim_115_seed_65.csv
65,115,0,0,0.7285327300050627,episewer_diagnostics_sim_115_seed_65.csv
65,115,0,0,0.6327180078615621,episewer_diagnostics_sim_115_seed_65.csv
65,115,0,0,0.5581366455547557,episewer_diagnostics_sim_115_seed_65.csv
