seed,sim,num_divergent,max_treedepth,bfmi,address
88,102,0,0,0.618044389474358,episewer_diagnostics_sim_102_seed_88.csv
88,102,0,0,0.630585904563299,episewer_diagnostics_sim_102_seed_88.csv
88,102,0,0,0.6023798901427186,episewer_diagnostics_sim_102_seed_88.csv
89,102,0,0,1.0930887356481924,episewer_diagnostics_sim_102_seed_89.csv
89,102,0,0,0.9277933029477664,episewer_diagnostics_sim_102_seed_89.csv
89,102,0,0,0.6932932679214951,episewer_diagnostics_sim_102_seed_89.csv
89,102,0,0,0.7524873818075332,episewer_diagnostics_sim_102_seed_89.csv
9,102,0,0,0.7118232861298708,episewer_diagnostics_sim_102_seed_9.csv
9,102,0,0,0.6628857069262242,episewer_diagnostics_sim_102_seed_9.csv
9,102,0,0,0.6686994986912432,episewer_diagnostics_sim_102_seed_9.csv
9,102,0,0,0.747043647076452,episewer_diagnostics_sim_102_seed_9.csv
90,102,0,0,1.0261519849664715,episewer_diagnostics_sim_102_seed_90.csv
90,102,0,0,0.9244904636952436,episewer_diagnostics_sim_102_seed_90.csv
90,102,0,0,1.0040923694456647,episewer_diagnostics_sim_102_seed_90.csv
90,102,0,0,0.8670747066737651,episewer_diagnostics_sim_102_seed_90.csv
91,102,0,0,0.97673458149576875,episewer_diagnostics_sim_102_seed_91.csv
91,102,0,0,0.9632867827578432,episewer_diagnostics_sim_102_seed_91.csv
91,102,0,0,1.02832228708915,episewer_diagnostics_sim_102_seed_91.csv
91,102,0,0,0.8002154341619445,episewer_diagnostics_sim_102_seed_91.csv
92,102,0,0,0.7147205533433055,episewer_diagnostics_sim_102_seed_92.csv
92,102,0,0,0.8631299504419463,episewer_diagnostics_sim_102_seed_92.csv
92,102,0,0,0.9047894395233104,episewer_diagnostics_sim_102_seed_92.csv
92,102,0,0,0.8275829477760315,episewer_diagnostics_sim_102_seed_92.csv
93,102,0,0,0.7258651052380244,episewer_diagnostics_sim_102_seed_93.csv
93,102,0,0,0.8790984131934446,episewer_diagnostics_sim_102_seed_93.csv
93,102,0,0,0.9971159621938258,episewer_diagnostics_sim_102_seed_93.csv
93,102,0,0,0.9537242776930293,episewer_diagnostics_sim_102_seed_93.csv
94,102,0,0,0.7980526696172089,episewer_diagnostics_sim_102_seed_94.csv
94,102,5,0,0.8057782934335875,episewer_diagnostics_sim_102_seed_94.csv
94,102,0,0,0.7573931489802709,episewer_diagnostics_sim_102_seed_94.csv
94,102,0,0,0.8670163827581608,episewer_diagnostics_sim_102_seed_94.csv
95,102,0,0,0.7187628061287937,episewer_diagnostics_sim_102_seed_95.csv
95,102,0,0,0.6747210669657959,episewer_diagnostics_sim_102_seed_95.csv
95,102,0,0,0.6831137724486598,episewer_diagnostics_sim_102_seed_95.csv
95,102,0,0,0.7769152942302315,episewer_diagnostics_sim_102_seed_95.csv
96,102,0,0,0.9244927534226788,episewer_diagnostics_sim_102_seed_96.csv
96,102,0,0,0.6316256039041571,episewer_diagnostics_sim_102_seed_96.csv
96,102,0,0,0.6610802772204827,episewer_diagnostics_sim_102_seed_96.csv
96,102,0,0,0.5778353761285757,episewer_diagnostics_sim_102_seed_96.csv
97,102,0,0,0.4543020713628882,episewer_diagnostics_sim_102_seed_97.csv
97,102,0,0,0.7309317758353278,episewer_diagnostics_sim_102_seed_97.csv
97,102,0,0,0.7374306193431379,episewer_diagnostics_sim_102_seed_97.csv
97,102,0,0,0.45739833410523834,episewer_diagnostics_sim_102_seed_97.csv
98,102,0,0,0.691827427475536,episewer_diagnostics_sim_102_seed_98.csv
98,102,0,0,0.499612666027304,episewer_diagnostics_sim_102_seed_98.csv
98,102,0,0,0.5511247881805156,episewer_diagnostics_sim_102_seed_98.csv
98,102,0,0,0.7332082423333215,episewer_diagnostics_sim_102_seed_98.csv
99,102,0,0,0.7497218000087044,episewer_diagnostics_sim_102_seed_99.csv
99,102,0,0,0.6298346756769493,episewer_diagnostics_sim_102_seed_99.csv
99,102,0,0,0.8824313382845651,episewer_diagnostics_sim_102_seed_99.csv
99,102,0,0,0.8895164041723962,episewer_diagnostics_sim_102_seed_99.csv
