iteration,chain,gamma,nu,rho_conc,rt_init,sigma_rt,tau,I_init,E_init,alpha_t_values[0],alpha_t_values[1],alpha_t_values[2],alpha_t_values[3],alpha_t_values[4],alpha_t_values[5],alpha_t_values[6],alpha_t_values[7],alpha_t_values[8],alpha_t_values[9],alpha_t_values[10],rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],rt_t_values[5],rt_t_values[6],rt_t_values[7],rt_t_values[8],rt_t_values[9],rt_t_values[10],log_genes_mean[0],log_genes_mean[1],log_genes_mean[2],log_genes_mean[3],log_genes_mean[4],log_genes_mean[5],log_genes_mean[6],log_genes_mean[7],log_genes_mean[8],log_genes_mean[9],log_genes_mean[10],log_genes_mean[11],log_genes_mean[12],log_genes_mean[13],log_genes_mean[14],log_genes_mean[15],log_genes_mean[16],log_genes_mean[17],log_genes_mean[18],log_genes_mean[19],log_genes_mean[20],log_genes_mean[21],log_genes_mean[22],log_genes_mean[23],log_genes_mean[24],log_genes_mean[25],log_genes_mean[26],log_genes_mean[27],log_genes_mean[28],log_genes_mean[29],E[0],E[1],E[2],E[3],E[4],E[5],E[6],E[7],E[8],E[9],E[10],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[19],E[20],E[21],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[29],I[0],I[1],I[2],I[3],I[4],I[5],I[6],I[7],I[8],I[9],I[10],I[11],I[12],I[13],I[14],I[15],I[16],I[17],I[18],I[19],I[20],I[21],I[22],I[23],I[24],I[25],I[26],I[27],I[28],I[29]
112,3,0.35860146687955013,0.14725778985811147,3.8125027658283397,0.6528095213469878,0.15578315114995153,1.5879112928557424,9.107533373591691,5.0396763325161045,0.09613128731188907,0.12108820594660975,0.1550328489486849,0.14936688984905525,0.14508297194231204,0.13113731202289147,0.1362486611491713,0.1515189048215828,0.15449866016137834,0.23278610739836283,0.2645981089748785,0.6528095213469878,0.8222872695786273,1.05279896634375,1.0143225020080497,0.985231219904258,0.8905288619994046,0.9252390741464483,1.0289364315977925,1.0491713905949813,1.58080674457128,1.7968360738663058,3.5473877816978483,3.683203178948541,3.6029709565941337,3.5341854704945073,3.420793149292434,3.157682142177836,3.2931556520511993,3.462782811154595,3.4935101982791252,4.398298558526927,4.247748140589617,4.362609538327273,4.55109186548599,4.71751055940661,4.667039884014092,4.6800777627425205,4.7226628323519035,4.791818801441037,4.821456584818561,4.826455866899892,4.986424964872389,5.056091382459879,4.772777493930396,4.748356237163557,4.774879398314017,4.979077689685987,5.050140737853395,5.081414215548914,5.135743561276105,5.127158375169447,5.0396763325161045,5.233382037825031,2.1597143274336856,3.6013707199813028,4.895410620037431,4.67887217450375,5.518060068485171,3.360884924558062,12.54732944964383,11.214289800140813,8.05714507373013,5.831560712198533,12.52679619437598,13.666818361578905,13.70773874911739,7.731360438073999,9.392510445924371,10.44676935254781,17.8502975518923,20.402480312913877,16.408697876913752,11.926514992980458,14.027559834818362,11.577136146036294,10.828631326367361,15.911578157681683,17.0240615236299,19.90695325128752,18.938088023438596,28.661532958359306,9.107533373591691,10.432410052087727,9.628092133438534,8.988083128373994,8.024563555229928,6.168133467837658,7.062999252932235,8.368686509052006,8.629825898301027,21.327827834555436,18.346930277800627,20.580081096162875,24.848713935120895,29.348008544918677,27.903552671522426,28.269737758535616,29.499607700094387,31.611877936879196,32.56280602083472,32.726004270636906,38.40313502264572,41.17393930447652,31.01564102802122,30.26737409252746,31.080901501469704,38.12201063537873,40.92965536891268,42.2298935470299,44.587684735074475,44.20652964833323
113,3,0.2391382355706721,0.16048853476714836,7.023762879112078,0.4398896200227149,0.16285544726564669,1.6218334501276397,8.94369295959149,4.995897879364799,0.07059724057672316,0.08363556680695865,0.09736665783894016,0.1411820312807579,0.1587168830084028,0.2170460503364964,0.24091900212634734,0.21429602535286282,0.20270573358988586,0.1419789084749051,0.12924279293609015,0.43988962002271487,0.5211311009120052,0.6066891817550003,0.8797016652036725,0.988960882711553,1.3524084486870476,1.5011602073375208,1.335273112585789,1.2630542978287522,0.884666986840532,0.8053085731239777,4.140247683713021,4.020604402632303,3.3874158067599565,3.4747301265374926,3.630242446771909,3.9312568423488914,3.8011544791388236,3.906094929762036,4.102889726488728,3.496171354617835,4.055389998069447,4.091483761716922,4.497270450376604,4.365619183851378,4.4303485650410135,4.6962562661657765,4.706140097213204,4.609917284509126,4.66597057768047,4.687669928883728,4.567806979353398,4.676987494029879,5.291287069381054,5.324846689658665,5.268603815239201,5.157323270923738,5.203449577588065,5.263383587931504,5.221196012333143,5.430159624229508,4.995897879364799,3.5636144046824185,4.099707873723386,2.9985666650666625,1.3944093844141425,1.3847037557439759,1.354963943443354,2.6541591892680225,0.8467786823136075,1.9122494024953252,4.202523409452165,9.13264955839889,7.216142234313455,7.252015260360775,7.907458170155014,17.2067523057519,16.8450438421815,16.99838359218508,11.673576747595549,10.152781640544564,13.811053342403454,19.076993626243873,19.218627671727106,23.161372397926044,26.71153705817253,22.69736948980264,26.766301634939072,24.0140801332522,26.417262868055,18.25442121933264,8.94369295959149,7.9351741875365125,4.212754501608104,4.597124638399064,5.370619954794998,7.25693631980299,6.371630370979507,7.076616037689245,8.615738849036319,4.696756938786964,8.21606103154014,8.518026347249469,12.781149029023624,11.20455157931609,11.953802970351031,15.595106342848245,15.750009998845586,14.305129616942358,15.129878246138748,15.461774734077917,13.715243551341388,15.29748440544419,28.275281345692413,29.2402911640907,27.641125502854948,24.73017539310176,25.897604666084828,27.497208511214964,26.36129709164412,32.48766656928032
114,3,0.2807080832309536,0.13903353806361987,3.672270376328751,0.6387935691473454,0.1545016562645716,1.6527551154355735,9.17481067077367,4.973280644080073,0.08881373001084304,0.10141002498769326,0.12862104126017831,0.11422194880586159,0.13778750682040078,0.12171866852518577,0.11999241773378821,0.1527490105642994,0.1578442808910842,0.20873613119616877,0.22517071991972398,0.6387935691473454,0.7293925365064752,0.925108021068435,0.821542416288041,0.9910379088342777,0.8754626417511504,0.8630465670727685,1.098648661982575,1.1352964406246844,1.5013365415519666,1.6195424719515439,3.5172718603350597,3.602467710968654,3.6700831244574323,3.662580749281771,3.3132668324116854,3.1630295805012754,3.3573015626384413,3.809234882624288,3.599439894831773,4.278844110777931,4.23543826284998,4.520746361674233,4.5590801107189485,4.63746292628768,4.696432943117156,4.605973157059967,4.67729050787205,4.791793564187916,4.831856545713409,4.89707747762867,4.991825554909004,5.069641371967082,4.824652117972535,4.779335462519082,4.804153120723621,4.940759907301693,4.979548503719485,5.0086826339222315,5.072149624084904,5.082029015980519,4.973280644080073,4.145120140353592,4.1003902504168925,5.4110934038675245,11.659694105821018,9.88284693717141,10.026900821714264,6.162117777426509,13.819020786114814,12.126411646136868,11.312076655742867,7.9269578774806595,14.448283710679162,17.40977350482482,15.07638982877382,8.983820146537415,10.042473654316872,11.23848656456105,19.39828120472522,19.76205514781157,15.67411935118183,13.083479801743797,14.003707214040395,11.009511490152788,11.010234218567051,19.217093799553847,16.45702822326819,22.253849912530313,22.585867025464463,37.44560777936971,9.17481067077367,9.99072946009566,10.689618346822082,10.609720904549501,7.481675247399148,6.438009951091037,7.818490151758369,12.285562355131335,9.960525117889821,19.649148594110645,18.814505865495075,25.026524933013032,26.004510630774796,28.12483023288627,29.83322905286205,27.252984965120586,29.267579623951864,32.81820730833768,34.159695118157394,36.46188161909118,40.085531268814684,43.32939486914064,33.91447844656248,32.41189096541309,33.226342788229424,38.08992476721354,39.59640779008104,40.76698374907052,43.43821232934709,43.8694822869131
115,3,0.2093587899839585,0.16937294775837738,4.482527868702653,0.4401620930238761,0.1602643180471011,1.5677647840709712,8.79618782662833,5.214669284706243,0.07455155118695102,0.09534894805495008,0.11113579769415503,0.14777057935050653,0.18423773493103887,0.24335339841556528,0.28261200383393553,0.22507393010039178,0.2492904127416239,0.18473673865294649,0.20077557158230228,0.4401620930238761,0.5629526398216329,0.6561602615117628,0.8724567961190108,1.0877636444862917,1.4367902409228084,1.6685781736355074,1.3288658730878076,1.4718431487491999,1.0907098276195006,1.185405191558235,3.674505569806715,3.428051729563424,3.289410584827414,3.050908480782023,3.8505104916866575,4.034943155150048,3.827433979918558,3.6959104742234827,3.8565653731058513,3.0404264040620848,3.603079531814402,3.5787400921675205,4.069986408989616,4.0138901441419135,4.046721881736949,4.310039626890941,4.1871747223442615,4.15886524769749,4.314472851845194,4.372551314388106,4.32986026475048,4.4251738049617,4.811411079655119,4.924187155663136,5.058334331249558,5.0164564642044205,4.986351388989253,5.009803372158258,5.051167685415598,5.139045233622785,5.214669284706243,5.578600955968039,3.995385912242538,3.319788418132441,1.2159461922501822,1.8339578366821332,1.8662451263905486,5.14448422205549,2.784725163235355,3.198774856157421,4.953355883135455,11.458464655560515,12.432147538044969,10.315629882236678,11.33865191779286,20.76348583158878,19.5053032536063,21.100906236714486,20.494728785034976,22.520817835474368,27.14947450325796,32.534560815999654,34.21677529024811,40.0945303161683,40.79331909338683,32.72136044720222,43.01598693198383,39.02784153470954,40.15916018586833,32.78147545211085,8.79618782662833,6.874813980896791,5.984803109406089,4.714869966787609,10.488960760789876,12.613352958856888,10.249683593873879,8.986498915442588,10.552662834038726,4.665706456065015,8.189823837029635,7.9928944117501874,13.063201939659407,12.35057969008665,12.762800618423785,16.607468157353658,14.687364680851491,14.277403376484203,16.681256238347423,17.678764449459706,16.939922615302823,18.633977494474355,27.418663631670807,30.69193792999739,35.098106654462065,33.65862440250508,32.660429734811075,33.43543375344251,34.84747013893725,38.04836409878566
116,3,0.3322471118110783,0.1122938590840696,2.182154399478733,0.6727008767140376,0.15663885270702027,1.377527134700029,9.080291938704326,4.810774178709163,0.0755401774554562,0.08849559509022309,0.10904273131182222,0.11134416909389697,0.11289403719138494,0.09983169152813924,0.08753498567271709,0.10810790299954062,0.09348894065085708,0.12233873376930667,0.11642389798640444,0.6727008767140376,0.788071545604023,0.9710480359410091,0.991542814558883,1.005344709961976,0.8890218249013914,0.7795171204080127,0.962723196809942,0.8325383187772176,1.0894516829964576,1.0367788491376262,2.9864189893745383,3.152120791622972,3.0323194441759544,3.130006477384878,2.8343627654992107,2.828001902230516,3.058431290436721,3.486628606212941,3.4623463790133284,4.182829250150664,4.180370716546388,4.337466243360489,4.396614950868781,4.447065151594302,4.467137151455955,4.525377705744842,4.632349956586713,4.722132417035467,4.708113904775072,4.704412616619546,4.72969937506204,4.732128628301686,4.600797920990137,4.5132490577048365,4.383316199256292,4.451605793523027,4.553737778628681,4.572286453073669,4.560711333330436,4.570008640725458,4.810774178709163,3.8191113170889386,2.6083826150495755,3.7817792072108434,10.669223107186555,9.151201713763937,9.743752117604236,5.3674307494889195,11.305737815366115,15.207977197591172,12.778535092780311,9.062920429473074,13.820698963420734,18.202016380174932,17.45273951169067,10.708141591135274,12.367201157074872,12.002109089680372,14.113627031129667,12.78860776751488,10.339284167873577,8.144789687556418,8.523709942040941,5.761570632634652,7.471890107692094,15.395735073327828,9.107531956638237,12.329622791176075,11.403546256060093,20.424213758702574,9.080291938704326,10.716752230685398,9.506794930142489,10.482359869656323,7.799425834781642,7.749972204107144,9.758304294357801,14.974008938970579,14.61478567276619,30.039602808225045,29.965840146407526,35.06325085882176,37.19975984319862,39.12464229332054,39.91788647455245,42.31175994535361,47.08890031501954,51.51225660051066,50.79516939109548,50.60750933847321,51.903526177324366,52.029766258921846,45.62634429878808,41.80167507391082,36.708324458343974,39.30269722047842,43.52890208390419,44.34384016312289,43.83351414367327,44.24294816657257
117,3,0.245107914879311,0.13471650490583878,5.70248134609243,0.449361076633927,0.18253887074407715,1.6144930308281735,9.834586771642778,5.031144801055037,0.06053635368484742,0.07704691376832379,0.08382283395350815,0.12167870609677237,0.20566289510301333,0.23447424769083555,0.26933747409225756,0.2166391518514913,0.2751147948493613,0.22860133078495493,0.22598187134113476,0.449361076633927,0.5719188886482497,0.6222165132037594,0.9032204790483594,1.5266347300708485,1.7405012686064212,1.9992908387915291,1.6081114337319917,2.042175864357935,1.6969066332647045,1.677462397789244,4.026806838847347,3.7759928852412106,3.6010429593509974,3.583047475247164,4.112561067164388,4.281678968876676,4.192144517641231,3.8841927724555294,3.611246269696627,3.2376900417675323,3.691304355279374,3.9275881215520574,4.718639364824848,4.682709894988268,4.768732841183932,5.071272793280865,5.01643144022808,4.921347623925856,5.140563546688379,5.132459539112281,5.068170955488389,5.448027844751278,5.763137673891608,5.855487221307458,6.0689003736701235,5.992316790950878,6.127295721530677,6.232112908260974,6.303730156066625,6.48885885386747,5.031144801055037,6.2014142636019,2.9508722709796475,1.4528344439296763,1.328771272626783,1.1282764068903612,1.7205250485912427,2.346425121138557,2.08340618711224,0.9486126225930287,3.0682077451413416,12.853460797519334,14.187669471194273,13.621701711088066,16.645769444979305,25.413704336973403,22.45170687259754,28.35938028462794,25.754239266825188,28.734240598099362,37.75068404030527,40.61275114937865,49.63213708177689,61.68621129145681,59.33630394888758,61.90268586457177,88.34478186878657,78.02283570620516,79.55352134033716,75.93363563270242,9.834586771642778,7.652952195095569,6.424646150166263,6.3100655909207495,10.715161093182852,12.689534071853638,11.60276130885067,8.527458498075521,6.490534376085072,4.467319828132624,7.031520370009285,8.905657220553614,19.643332363988193,18.950086402142336,20.65239797151147,27.948719631144215,26.457245063423333,24.057486087239404,29.95397816736872,29.71221186251332,27.862161550305014,40.736579204284126,55.82580791501358,61.22684990941176,75.79247169285146,70.20470888811892,80.3501788076126,89.22948232103003,95.854244579709,115.34843877799337
118,3,0.29789099266767305,0.17437934954728745,2.49597734792511,0.4730557904793196,0.16156872653358104,1.5684894349725753,9.157901203257476,5.287874410972476,0.08249116104336165,0.09696364043129505,0.11177522685395443,0.13890696449441073,0.1868561815505721,0.20958771771002027,0.20558699836156782,0.19846761192188148,0.19629637142486597,0.18004372938904517,0.16480135534608192,0.4730557904793196,0.5560500178663693,0.640988896587458,0.7965792099525094,1.0715499400340476,1.2019067524574356,1.1789641313337829,1.1381371271147096,1.1256858792883337,1.0324830884876175,0.9450738047476877,3.1292974012661503,2.9694300413902757,2.776398190320975,2.582564930125183,2.255601846810131,2.385301026381076,1.9519165438891606,2.448494291956609,2.419344150979963,2.5092321454188613,2.473061163565213,2.9530933797760848,3.9079472572282876,4.088612426037074,3.943339737196116,4.153125861719978,4.1368495860697925,4.173315653759229,4.4755836811018,4.5320154986011305,4.512189111252378,4.794268256263605,4.960038515434659,4.935316051648555,4.954395015970391,5.0135247253598045,5.057247003215565,5.03060447078296,4.963841157438697,5.035191462490321,5.287874410972476,9.297163050883709,2.0435181990688576,1.1269252489530188,0.34695019884257755,0.2632813328174519,1.4108819774004715,1.2706553436528645,1.8893628475914375,0.525794746005111,0.6725953009964231,4.780180131700722,14.665678710338648,9.378954970276357,11.033913611307424,25.48228708479836,27.678165050237652,26.57257971234846,30.32050100192198,24.415575893260097,29.07140336528378,26.70829611396418,41.18667103101313,41.58657484088604,41.95643909446166,38.255647984385035,41.63536100533688,39.841112053751246,44.78092322649126,38.780585619349786,9.157901203257476,7.804883802424192,6.434781047427924,5.300942076310835,3.822564267749473,4.3519353372108025,2.821408331932127,4.635823795310416,4.502639479689143,4.926120543675269,4.751121941894625,7.678413917410208,19.950752902806517,23.90128088274283,20.669503685917054,25.494060070149324,25.082470381013223,26.014011029995473,35.19497462181753,37.23820027438907,36.50717206206275,48.40426265109354,57.131643515645514,55.73652496900192,56.810129202327325,60.2705956362477,62.964219971887296,61.30884332988342,57.34930829135973,61.590712457278535
119,3,0.24714174050200202,0.12721451445602672,2.11560742276353,0.6170524468370046,0.1565001667207329,1.6096363490955083,9.2171192756574,4.828374889661916,0.07849802741827278,0.10057283517003388,0.1432502440911642,0.1857944588570164,0.18215667570602018,0.1797249700047723,0.1943324245050391,0.21442682548657108,0.2000835886213314,0.2175175004078617,0.24155261381491044,0.6170524468370046,0.7905767325378437,1.1260526733423994,1.4604816097556115,1.4318859485879254,1.412770946564407,1.5275963229196816,1.685553149367169,1.5728047186824172,1.7098481359455986,1.8987818712966602,2.9704045145498106,3.109667110400556,2.7870305729539693,2.8367156044180173,2.8361646378142362,2.956704574196229,3.0822588798803303,2.8803425581309328,3.0108217137558353,3.3066937806997276,3.523744809028266,3.8656790907759073,3.9411359888306956,3.829678771657277,4.020653098983689,4.291656313309424,4.435592635661922,4.625284078777738,4.609437719548397,4.65321470256058,4.729362802775111,4.672385400845249,4.761017192808216,4.842997366895648,4.898382256172623,4.95092891221778,5.082425311791528,5.199523342944417,5.346124698929314,5.432366195933324,4.828374889661916,2.294159607938152,6.7457427557755905,8.058678744823283,8.37630950889236,7.038985574353775,5.818327765343302,5.373985845591688,6.0072631956360585,18.869438607390958,20.09878954787323,14.278651748331422,13.03389918415839,23.020379863063155,24.262950814267786,20.719751749491103,17.13553531889187,19.696067212197807,22.59182203167472,32.421784943469206,30.361103841379695,32.80449634290564,31.30719296206548,31.473988081378405,33.36168617215828,47.0001327155728,50.833306430292986,54.156175402016224,56.248214932835694,68.53880345458761,9.2171192756574,10.594395571339204,7.672853684723153,8.063709090802204,8.05926748009251,9.091706327841168,10.307965141507268,8.423290851284392,9.597280191684515,12.901606156986935,16.029052232111848,22.563580451346787,24.332040478339657,21.765731922765557,26.345859560044183,34.546779893364636,39.89498659977533,48.22811308194552,47.46989642988256,49.59414258790276,53.51814921225078,50.554068760848175,55.23933135025546,59.958664398212285,63.37315109127269,66.79224249126922,76.17881022639556,85.64247592534738,99.16476207237295,108.09648707723434
120,3,0.32274688326998796,0.1873900941065701,2.4041188558468596,0.5075739569034683,0.17855376695796213,1.3746471954505717,8.848637249060108,5.320908011603961,0.09511433155018507,0.11735838429480328,0.14194684356471735,0.15756909450953585,0.20279840369987487,0.24955643034502215,0.2563971016757495,0.25764563365881965,0.2337622945765792,0.24815003822978055,0.20345519926340588,0.5075739569034683,0.6262784852867448,0.757493848548852,0.8408613873683481,1.0822258490597798,1.3317482524081428,1.3682532307707502,1.3749159734788048,1.247463456865745,1.3242430952014776,1.0857308132184376,3.0574469203250443,3.0200407951352446,3.1469783128738307,2.9094169047111555,2.8139138629478717,2.7581414711496857,2.833313587017796,3.2147411850011354,3.346931987814877,3.2664927233239567,3.261178112885112,3.4925481220030847,4.387875380389107,4.700819417046061,4.687305076125606,4.858274939231661,4.7826509217074715,4.818658200089589,5.126273957949039,5.225095272046248,5.32908071744101,5.49023470123878,5.571263875270117,5.503439199296223,5.518468004458091,5.652934397065748,5.719392264500509,5.730795811097111,5.719131307212989,5.759775892175717,5.320908011603961,9.007833554505714,1.6637411213150757,1.9965481230147615,4.3326655630610995,4.30045861267845,4.457298679117128,4.491843062185793,3.314644689264674,2.0679890175382187,2.590140430866877,18.94279297326632,27.340760700866554,20.884621960051717,27.055297783442274,38.16854224293117,51.349763798533814,52.006756542131924,66.21863813056122,55.94454479165959,53.937509511283984,58.95212546355865,74.75648748723988,81.40342442139388,92.59751239995938,94.38904026088888,108.02565608721949,107.85773253223871,109.19934714202282,105.71284929272043,8.848637249060108,8.52375813135145,9.677415352103049,7.631111032504719,6.936035839450206,6.559786225382019,7.071906688146805,10.355913701667513,11.819474252396136,10.905958235566134,10.84815106344596,13.67220125155635,33.47141945420732,45.77032524559644,45.15593038789936,53.57547904585122,49.67329503178661,51.49448650435589,70.04168057480598,77.31684242293721,85.78955488293593,100.79121962212733,109.2982538118725,102.13094280594028,103.67744074628139,118.59934226795649,126.74900700767479,128.20266790715084,126.71593524595659,131.9723506478888
121,3,0.2223421912450741,0.11423114931822642,3.2676618887403714,0.6004264661847204,0.14287693103657279,1.837752776958445,9.163832256359138,4.683689803605646,0.06858740531336183,0.08761918624196849,0.11083421409151899,0.14030234588406426,0.15227524705340156,0.1560002648172602,0.1765680448692928,0.18844148015947793,0.20247953623245055,0.19607712216659898,0.22853862137575173,0.6004264661847204,0.7670340950337282,0.9702626188479972,1.2282319377984057,1.3330448652774338,1.3656543398917655,1.545708380972405,1.649650566278691,1.772542230739365,1.7164943479677783,2.00066814296936,3.3993391702199767,3.4052242453106545,2.9799095570752225,3.1978168180340036,3.483401247092422,3.53445942977786,3.499839501666864,3.3100951612510743,3.1277779867346736,3.3218568349956485,3.6270561060626627,4.052393163941046,4.108009978257248,3.8859497522352635,4.047365607002631,4.269305531631786,4.505922945946546,4.707960203122543,4.639256854062793,4.655943202467796,4.630988597987535,4.619115496886118,4.805935694508092,4.964007512466772,5.015518931916665,5.039461645102581,5.263434022718759,5.357650332845189,5.460521318921339,5.590528790766625,4.683689803605646,2.3217220915543084,7.426245748988763,6.701349563166522,3.881898953632183,3.5225195579992765,3.645549653112495,4.191030963716808,6.1708683107491975,15.604767708451172,16.121571366611125,7.554150066547601,8.362294184390391,15.423572860921594,15.727967595130128,15.495079304702658,11.417929514719782,14.265533454912946,14.447096795419437,22.051936649453143,25.271014084053135,26.475166298538756,25.22139459154114,24.869058926642904,23.005498284597635,27.82510742547997,30.799889130116988,34.55150848310448,36.4440261654247,45.12225882431963,9.163832256359138,9.217921099648533,6.024502158376975,7.4912982049721535,9.967467470035658,10.48960450237878,10.132669332907875,8.381445979180127,6.984568924235994,8.48060782378397,11.507297457422103,17.607385655084688,18.614396148595848,14.907658017245966,17.519085673750574,21.87251489968297,27.711520673533467,33.91595296713042,31.66405556324641,32.19684582607001,31.403328408271996,31.03267825276322,37.407117136388926,43.81309748584624,46.12911080297284,47.246894866778085,59.10758821076666,64.94726431821881,71.98419697692748,81.97825919473658
122,3,0.32080868605003515,0.18819696942339412,2.4558092705557693,0.49786321888366425,0.17291380608923118,1.476866381860769,8.749113274368323,5.339636307480676,0.09369634898128153,0.11058445275226121,0.1285017559669764,0.13993525973451582,0.17210916031947246,0.20157458635265904,0.18838200435474567,0.17978535119488226,0.15977438845637437,0.164399501523301,0.13946187174677357,0.4978632188836642,0.5875995404765261,0.6828045975484385,0.7435574555916358,0.9145161096206162,1.0710830624438419,1.0009831982519084,0.9553041780944521,0.8489742897874388,0.8735502066106334,0.7410420697743582,3.0674087038628945,3.0033760645078305,3.077271845607438,2.783199305786295,2.5360272107805626,2.447220326166263,2.413274955313421,3.0128992806139934,3.1273524584378536,3.3608237990661465,3.2830380085225928,3.399807379242319,4.204818011132527,4.635407343752388,4.57597606080215,4.640011828012803,4.523616292148256,4.4887808182012385,4.692837350607221,4.763739560296039,4.841692139381934,4.968049718050328,4.924071573524208,4.783350883861877,4.724822738959709,4.744283582785121,4.61131270898046,4.539779313004196,4.446975263740265,4.387199377313777,5.339636307480676,9.241367080056449,1.6080497415629385,2.406422914577616,3.1174785922835806,3.346498159988485,4.3962712161022335,3.246982831032098,2.5664232134295877,1.593320235714188,2.381190105279804,16.07374433711664,28.239968547901373,18.37337412295016,20.172826213632405,24.0970322184857,33.20470286931718,31.418167773685443,37.50609307007274,29.262753993145047,25.99043985898693,26.29997540242754,30.33174072467553,31.859829453705377,35.851936472288926,32.80703065969494,32.78132172393466,30.366910195446124,30.309811190238232,27.412755948108817,8.749113274368323,8.206444135402885,8.835833985037176,6.584661683838298,5.142662091762079,4.705650296770145,4.548595966778318,8.284969188429384,9.289605712073353,11.73255492792622,10.854520832791614,12.198964005377547,27.28567017676643,41.969828666473596,39.54818144926812,42.16352367256914,37.53072547318997,36.24583468656697,44.45071298133967,47.71678446586368,51.58525060718179,58.533156376599514,56.01475985371852,48.66181007888989,45.89546866321679,46.797380731620365,40.970666534915644,38.14226421516637,34.761794171267255,32.744762597742316
123,3,0.21111920298417455,0.09911229091492525,2.6989325886063966,0.5708758004471542,0.13671930771153798,1.7684471849103933,9.219472851325142,4.676273197711019,0.05658080841020917,0.06812526065717088,0.08036762013685726,0.09646748601118812,0.10312954424395504,0.1077497837748973,0.12823526184853995,0.1431427055300041,0.16113951175914715,0.1612534470540369,0.18473136080390862,0.5708758004471542,0.6873543132571456,0.8108744071493837,0.9733150663825606,1.0405323425777542,1.0871485542331596,1.2938381371752663,1.4442477740008364,1.6258277381305213,1.6269772958073545,1.8638592559874938,3.2141742187479183,3.242131991911783,2.891862566206066,3.1152820593962782,3.3195132620287775,3.3753703389272003,3.392988416189971,3.2107297420245384,2.969026242950839,2.6980462489163255,2.885470148532359,3.3084698521907177,3.3208130727995195,3.039954006442351,3.2053595903753407,3.450938998888557,3.7051180311667387,3.9124432101156077,3.7745032821519104,3.7828682881254028,3.7199147616733503,3.6514417423104777,3.8173596463461323,3.991035765282813,4.042107935048318,4.057909790987702,4.288716328128325,4.4090486276262855,4.528110868360583,4.65625112647703,4.676273197711019,2.343573275620725,6.8749330432638045,5.824684749430706,4.0961762001195465,3.5906964489750814,2.7742539011790286,3.2876423578855216,4.708194307964211,7.966490112064321,8.535946024431357,3.775801943546101,1.6523549163637299,8.961414595750012,8.930424627322248,7.2125210253303695,4.55094370183337,5.205757596182674,4.664682873673695,9.150389003565989,11.10917177450883,10.87622986725393,9.288895032937765,8.967671262812605,7.658721256490183,9.482344843690864,10.524677822162444,12.10194236917832,12.35031492553264,15.167160443175788,9.219472851325142,9.480865737526534,6.679253360460892,8.35137087559891,10.243638766060004,10.832100364,11.024632185305816,9.187771220794595,7.215055508342723,5.502430433472605,6.636692960088801,10.131136413096659,10.256962215165204,7.745388617315584,9.138563740093502,11.682390722470444,15.063305302319582,18.533628761405804,16.145589636678377,16.281214049104797,15.287850139270216,14.276079651621815,16.85257204981699,20.049002622312447,21.099547141376924,21.435607340330876,27.000623837708375,30.45323628164093,34.303744285957904,38.9934923422185
124,3,0.3924702575382467,0.14755038144715837,1.6525199237265957,0.48272826239003036,0.17134415237747672,2.0006009119143604,8.790781574324873,5.469221970155908,0.07122673925097293,0.10206210940560086,0.10589612657097627,0.12526028101815942,0.13110147557109547,0.13668640442701377,0.1467676395605703,0.15658351535557552,0.18516134959209812,0.1912649801134896,0.15822698320293205,0.48272826239003036,0.691710237578423,0.7176946988029335,0.8489322751294843,0.8885200721629196,0.9263710678780233,0.994695087339585,1.0612206747269721,1.2549025476996765,1.2962689641164131,1.072359025107619,2.676004973438795,2.7181426832156967,2.5334271987449926,2.306706307853852,2.4488730682300783,2.3984220951577866,2.1898230075864893,2.628250630873159,3.0838693117055036,3.5838364905488374,3.7303778802249385,3.7374455655912766,3.625307209369219,3.8253574649940596,3.9278926271336774,3.89143378728653,3.750114628012862,3.9200593545426528,4.134447638939129,4.27673401671085,4.364218012677228,4.480762495322369,4.526208370623466,4.456350040938148,4.403682409485591,4.588562640277008,4.625939151431572,4.670914917578697,4.646943575027542,4.6958632483175125,5.469221970155908,6.747499314182733,0.6243455821910358,0.9536384400787435,6.259432436179109,3.588144882339155,7.74613876023322,4.941019526738445,1.126395871933872,6.124400553599251,8.03749546303817,6.7580911091057345,9.755510656521848,11.299358268108886,9.804715946909512,17.68344448684304,26.602061110486108,18.938803298727283,19.18870257878599,12.174660174510159,13.06445170007634,18.675000044864824,18.638024763094528,23.884766117001966,29.68244373084946,23.27079563696602,32.42216692314097,31.476389085536805,32.97425870957072,32.21240453455094,8.790781574324873,9.169120158321212,7.622663500381529,6.076354689143188,7.00463252069867,6.660008399706556,5.4060660095180655,8.380849498431724,13.217847006079959,21.79183026697128,25.231079064328927,25.410036053515334,22.71455389924314,27.745013090846296,30.740815839179575,29.64022637546223,25.734005246158997,30.500955321937198,37.79384616672206,43.57278103952555,47.55641370532252,53.4347426553313,55.91915691778506,52.14606335042454,49.47072399166809,59.51695862731815,61.78359042135265,64.62579071504325,63.0950440739919,66.25837678615831
