variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
log_genes_mean[28],5.496054303613967,5.508772140518589,0.4752024649559374,0.47563970072307415,4.754708349354956,6.2441972706433955,1.0006881503671423,1106.3796862065647,862.5460329514333
log_genes_mean[29],5.591088360671341,5.577211377477266,0.5100205506138796,0.49897601301418926,4.776930406704856,6.434592197756347,1.0005152777805495,1117.4871914228806,864.57057584693
E[0],5.000880494853933,4.996184869901789,0.24299874711288116,0.23536300259821702,4.61313275454457,5.403061351855656,1.0076799819927087,2029.0859733207421,828.5642339780246
E[1],4.69167232234215,4.5611666154183546,1.2932086126866686,1.222785044828696,2.826678391285108,6.947161656193572,1.0037441466566288,2173.8359019600957,816.7573367654734
E[2],3.6710972715549826,3.1945570110030976,2.1834027306751262,1.967063559932456,1.0810805933840473,7.980748987938121,1.004920886355735,1600.2585529723972,867.3398828348801
E[3],3.9201101660761513,3.4793279471127128,2.2990411252737353,2.211030154439338,1.0001585177814025,8.411935584876085,1.0020833457833915,1663.9492497453532,622.707481771071
E[4],4.198877978859414,3.400109869789016,3.253447218602465,2.343543316529127,0.7139472987759763,10.246681721307702,1.0066990179500994,1310.4716945386706,712.047933234576
E[5],4.307637630901238,3.6610363585648846,2.9649696846296822,2.4747827768389046,0.8097027779071507,9.604934749804189,1.0012285391137692,1332.1497795768848,733.076454968633
E[6],4.7810137671633175,4.1449206786755655,3.7383230477897453,2.6387920346832425,0.9178814602353803,10.365769304929032,1.0066259622512077,1389.7869849967217,640.3137156348811
E[7],4.881262881715719,4.184056991857016,3.3515131633868003,2.8362280099921766,0.9562010451769627,10.99255860959935,1.0049426957422212,1426.4780401149826,883.8965327256556
E[8],5.548379415088364,4.642884641232051,3.849423455253025,3.0234451073017654,1.018159648661128,12.741708769668442,1.0005424328998487,1156.3121006389902,745.8890610884383
E[9],8.2808534303285235,6.798658739818439,7.332271797862006,4.836766777535991,1.2397576946382949,18.0788506283364,1.0005869919667236,1008.0750565481101,582.3309397431897
E[10],9.873070939810857,8.722798534292977,6.976241578472308,5.386375543192883,2.0532722737103057,21.49256859792374,1.008582356808059,1050.9431646261185,614.7179452907715
E[11],12.368564594526127,10.27684211244275,17.6535984409576,6.877945699156949,2.2872345167781476,27.92842919517324,1.0083338787433156,1364.3157286827054,689.8802276319955
E[12],17.85782326353275,14.802513005454,13.791055220661224,9.14258986058628,4.328174352888661,40.854618193838036,1.005545901370654,1215.0221119576424,707.506285449786
E[13],18.828769308652596,15.609774726962982,13.93615336435009,9.454569105739916,4.640588762785308,43.321282221140386,1.0071784656855425,1361.24073178935,760.0724502531732
E[14],21.34261294115622,17.541164826539788,15.528491620950248,11.042792871815736,5.401612345720614,49.40304495874372,1.0075295224993224,1312.502609512561,801.4665486173058
E[15],26.2290764327561,21.21575782277681,19.986148361495154,13.585758627124282,6.152130781502359,63.08212294571008,1.0022707492416225,1294.7339186447607,632.6882165978697
E[16],27.722884790720375,22.67473633314663,21.26957839068113,15.255841859020837,6.604656326965056,65.95932783501833,1.003587579256045,1177.8914593382697,706.3820565299083
E[17],30.86243138358466,24.748597836471312,24.69242575624612,16.02123400339899,6.829467652876481,73.39496374002783,1.0066729077368277,1242.2357450854681,684.130189979921
E[18],36.78275421413598,28.21675454226165,31.89574891040205,19.5205238580102,8.070888624382839,87.92186951136883,1.0041294696137029,1289.8089415561167,728.7307870172591
E[19],38.731730384947824,29.22242588679775,34.45287618676355,20.60013283331076,8.817919425335223,93.36964982329494,1.002467647173982,1151.155605589208,637.173833453353
E[20],40.682434525327736,30.986922011462667,35.9806622034417,22.04619288990017,9.618609500444716,96.87042201036238,1.0029860351698539,1044.8675942491047,600.7755420485029
E[21],44.649970489874136,34.10425296538473,40.96088326942225,25.03656801621406,9.34756014509261,111.97706164064171,1.0034778392288952,968.8065492215014,760.9529083084676
E[22],51.518225090234615,39.056443163523014,49.56610188717609,28.22384332426346,9.488286073607831,132.48904376066915,1.0040376320074982,947.1813626511098,820.8248955725354
E[23],54.67482769870119,40.4499675552583,53.680988728633984,30.83157297806982,9.480944700984232,141.0592751337693,1.0039488694149548,917.9412832894841,791.4513206478214
E[24],58.14430257964907,42.76398979294682,56.9666576189079,32.653090073594235,9.751389941988808,150.09570356297178,1.003812747652387,877.9319790566259,729.408439518196
E[25],64.11345606795983,46.527734755265314,63.28954505130586,38.04529970638343,11.088853617271319,170.14963615944197,1.0036670609424965,953.412775872122,887.2156394864834
E[26],75.92562870388932,52.738083657764264,78.88550094992367,44.505200373154764,11.747828475495131,218.35289509794842,1.0030823673849865,980.3415336604553,803.6837481857291
E[27],80.16173592718526,55.03997732778383,84.81428645858676,46.39098809697739,11.502091575042327,233.98800146666534,1.0060564779552759,963.8521077688391,730.4102123309734
E[28],85.12138798448204,57.747366876298464,92.02448943501965,49.613255742042554,11.811091667209295,248.282869380215,1.0056100802090306,948.6050410175471,842.8020697675124
E[29],97.20151869565014,62.31984484123796,111.71352106232334,55.882529659521985,11.715109975665715,298.6681520557476,1.0043065979607557,1025.4786047311065,931.4644967009116
I[0],9.005759001459829,8.995026878045238,0.4622940765238428,0.4422044248877094,8.27672919867055,9.80950170989944,1.0001112925137072,2453.0592900867823,589.6534996187108
I[1],8.91563678283392,8.783920514284478,1.560722958974096,1.4722558315153464,6.563340905760837,11.756238877456079,0.9994878431725247,2355.038213005896,810.1917072641899
I[2],7.405821843902651,7.0414737166539645,2.5562632433014962,2.371898945759651,3.888975850290652,12.062557643586054,1.0002985227930425,1696.7586610377002,810.88427390068955
I[3],7.183921213468624,6.874434270227429,2.796000054471763,2.669419744108549,3.3985242496527333,12.41649825747922,1.0078991541628382,1778.7077221478912,674.0964099421345
I[4],7.646546549420922,7.135991331970111,3.51486752911166,3.2596606681952367,2.6937326554098915,14.143633074776789,1.0001036233141696,1552.6191235529966,724.252533144236
I[5],7.848707636250341,7.360751254863432,3.717423188791736,3.3913900927127676,2.8083779438743544,14.610912363044747,1.0021597343136408,1504.0555795322377,705.2964759556324
I[6],8.069473311768803,7.620433724297648,3.938709338192363,3.6111352573450968,2.7788935863285285,15.52216319233251,1.0021519572580728,1430.402022648507,890.3686852946274
I[7],9.22883824215223,8.454367268450284,4.480097595070101,3.9274184757253674,3.4320568186975593,17.36397290422594,1.0130586632378449,1379.583369016273,655.9297602462098
I[8],9.91890014619026,9.17271544340564,5.1687003590422345,4.880722258801553,3.1303898735108344,19.08151242891078,1.002805345406411,1095.8444730967326,672.7760927771039
I[9],12.292328230145229,11.069067372774658,7.041224858775745,6.109679298890172,3.2973732682844465,25.50314914404194,1.0023671177649194,992.2982885159737,553.6114697959011
I[10],14.219618748600805,12.72018733266901,8.593798882619767,7.172582518723262,3.542841217504117,29.931717617895426,1.0034775501077715,950.8750087474665,672.7135647213393
I[11],17.364512729782533,15.504819919178871,10.25404484347512,8.35363284080766,5.1734599050843455,36.11786220150473,1.0028623696446883,1103.8741667637828,648.8096486943942
I[12],25.910022473478662,22.516810540984665,16.729631381536652,11.295442775231884,8.599084459536071,52.40126096215803,1.0044754955142396,1314.5898791521165,785.0418232736903
I[13],27.387389865221525,23.494145682808117,17.142032731097444,11.162113808760928,9.826622537355584,56.094854526207115,1.0030595263738575,1336.1634112725746,812.6545306406888
I[14],29.621646343070786,25.07318880273145,19.15855352796987,12.567310714010949,9.576208448114054,61.892821524780835,1.0074405838360823,1334.3014255705511,817.4930539846458
I[15],36.33459507122455,30.832486152469603,22.7704835820694,15.636780120423529,12.492110140066671,77.74083025181726,1.0098371591310586,1263.2293707736483,765.5552139996388
I[16],38.311763615986365,32.0807398146926,24.24704086225324,16.4594707014418,12.801497642726115,83.45931530236683,1.0065214892538654,1240.729546362055,690.7285546429553
I[17],42.48178152368107,35.512173535065514,27.029971233728933,18.626478345748612,14.4261956860458,95.22416192188467,1.0090708947559863,1247.2563405398123,882.2147677080072
I[18],49.03447314499328,40.59638981075902,33.71360142030686,22.607002313213048,15.126380709030807,108.04832901228161,1.0057299065471141,1171.8634892319344,577.5345611637041
I[19],51.814371927046665,42.47408873703518,36.281554535565405,23.83899253445208,15.30146710976578,117.2339754419003,1.0060322363276415,1187.8437445452794,755.6202187294568
I[20],54.936945180147276,44.91456068299434,39.57698241220047,25.608163307403288,15.384803924387855,125.07003372885609,1.0091728827700803,1139.8054327986547,638.4849172950234
I[21],61.513462235753146,49.71445555091897,45.28624742209624,29.287012718414204,17.13727431978806,142.10639802309828,1.0084871022261166,1126.4319928693358,781.5431286351204
I[22],71.31006996883116,56.29138137682588,55.491720757662414,33.966197423214076,19.046627043483284,165.40899086361026,1.0058184481756849,1091.8493710186244,799.9748027636431
I[23],73.9898149703735,57.62931452972046,58.81798498273202,35.486110941614776,19.83623213435555,175.5144286357297,1.003394326696296,1007.955225911244,742.5355075813491
I[24],76.8012823208502,58.88200119161219,62.329883451538386,37.97918011149073,19.382644129580797,186.1094038040956,1.003349504172562,1014.4280975652131,885.8222886759052
I[25],84.45738396002342,64.4080386907923,71.32846212310625,42.46570768768339,18.947386691417694,207.58572995851145,1.0037675634781853,997.9093031831363,757.5177832581273
I[26],98.1526410232358,72.35290845680042,86.43882106979761,51.901261114201304,19.74125496816835,248.75795307186806,1.0048332103786954,966.7289814814603,799.3234122012738
I[27],104.01386911646719,76.27515765287917,92.99336483362832,55.91062725249358,20.675708845231984,269.61284100658565,1.004466368101897,983.9870472299814,804.8727976275243
I[28],110.64137401611802,80.37522435092723,100.59696152892057,61.06248058961481,21.694165957046643,287.0788680204789,1.0041125612800827,1023.6088416343796,805.9369363739365
I[29],124.20363272722658,87.84686870280291,116.94427485507462,68.88723116754434,22.069872191288194,331.9568637447728,1.0065159738949838,1095.1993504886657,831.2462717914394
