variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
E[5],7.7776561017437364,7.34382344515793,3.3517425438653734,3.3572892245137247,3.1263871399328274,13.828656414814303,1.0036162771082107,1501.8435651914294,770.1426163551619
E[6],7.377787518104446,6.876759443120527,3.5728171907434376,3.288623776564554,2.7268963024459976,13.603051392832242,1.007088992343406,1774.1420889797125,803.2064479739469
E[7],7.753945273567761,7.31941532486371,3.4876011689646735,3.1033021759704567,2.804558419796957,14.406546731660764,1.0017655980127576,1891.3187526691397,764.6178992632751
E[8],7.970695698244272,7.458574215866564,3.6505786126282507,3.306200961911875,2.947497580323812,14.341104247744061,1.0021762567797865,1922.8619468681825,627.6211147424839
E[9],7.97881284423342,7.398247381497092,4.04815753605401,3.872459857031375,2.4898908396386474,15.300407355797484,1.0010410957135618,1636.9834359079814,626.1193816863987
E[10],8.166580559972362,7.522983261532832,4.104013447727847,3.927318865539701,2.6878789643759333,15.657931251157148,1.0057922251250768,1699.8735755160556,842.9935809916591
E[11],8.642651850435746,7.922055080239417,4.455545254162264,4.080662453551715,2.669981698091556,16.518529697052106,1.0045381738947248,1841.2454852972967,714.131836066605
E[12],9.306396702879805,8.465045112141587,4.907131408633624,4.543994517636314,2.9865076615169093,18.616818457222177,1.0027527352004926,1857.1825419564382,762.312137965856
E[13],9.39164894722285,8.621990593766007,5.053846242454718,4.4299772409151945,2.943634469409895,18.531473459403482,1.0023365177235322,1838.0361600964013,719.9592855226763
E[14],9.682104857600928,8.800529202564771,5.2604950358593685,4.5620789064372564,3.0304919880806356,19.569958781083002,1.0068752386242579,1885.0024279691513,753.6524934789845
E[15],10.10962818174276,9.002180356315613,5.596461501392454,5.06006879304565,2.956091425228286,20.778187392839172,1.002548538113823,1804.197026241962,763.7713773928759
E[16],11.044668639604579,9.857344657866005,6.357381508057207,5.704531297365007,3.029621263462394,22.8319713613271,0.9976797132051219,1911.6233668534483,626.5578020039575
E[17],11.251676690262807,10.053521761657613,6.456749650963218,5.766410729406915,3.530056567486251,22.71433585064015,0.999507954551102,1888.049533181957,633.5299540883875
E[18],11.573850206090752,10.464332001573071,6.592502844607245,5.960496070037084,3.353564429359234,22.93325691467834,0.9977197135806127,1676.1547894135292,646.4170371877979
E[19],13.19034902180577,12.00038325995817,7.5782547565068015,6.4468392524478775,4.11877030688975,26.67447253576977,1.0055589440197896,2183.3696348365593,755.5014747108703
E[20],13.551800374768534,12.056836263295688,7.898938621245773,6.642953494759635,3.8950079977903873,27.825367266337807,1.000729886341999,1981.1650254295078,686.1951669591821
E[21],16.130255647956524,14.191709552471412,9.90183273964046,7.953135767229645,4.694894697262794,33.97942749907751,1.0003377041516237,2108.924006787867,765.4454477704865
E[22],16.57974455615326,14.768309808205714,10.219470199333143,8.261616428660263,4.693105238774582,34.58266211947424,0.9994086239299893,2097.99912361748,896.2397842080999
E[23],17.129831509705642,15.29383207848502,10.26666490582969,8.669165538352836,5.224232706754249,34.85109207393526,1.0017462176242022,1973.9340112816326,840.258442894127
E[24],19.919541508932284,17.712680531663253,12.653949859532995,10.021397108823562,5.455446158289698,41.54414271965847,0.9976830816405857,2010.229061565617,1037.0176160906453
E[25],20.547726354765445,17.779020090678152,13.3088000686892,10.095506705071585,5.583031461304079,43.80564276924544,0.9993560395724511,2275.2263493285473,1035.6184094937764
E[26],21.246230912040147,18.844283754357726,13.29163030121203,10.026845704352084,6.180145317250767,44.21412677194904,0.9992331224951102,1983.4882046199332,951.7452130872965
E[27],23.041549725250064,20.214296496536438,14.336613909549309,11.259369788459423,6.527178200398013,47.60170910293815,0.9984828705498677,1870.7285963196227,916.5944908717952
E[28],25.10379243276759,21.53274145780943,15.976383684110365,12.126822831194133,7.142369329713983,53.216127774927244,0.9975960996354041,1664.1711772385813,862.0053970107109
E[29],25.90937538212666,21.885604541202518,16.56608435471285,12.103891930340431,7.0786128155939885,54.25278096316151,0.997925813503501,1729.0949198131877,911.0816021160648
E[30],26.8065110263119,22.87326288286273,16.841060578756426,12.800212671311991,7.924345118773134,54.90629225815914,0.9979170883010651,1786.1540274063707,1027.9115938639675
E[31],31.625029203191982,27.720701669791502,19.489357047496036,15.49835923188534,9.777059036031527,67.07513836947487,1.002042696977659,1837.2307269810278,860.3849883831398
E[32],32.6587817739473,28.608491797230506,20.06322249748743,15.745357167312426,10.453347331054118,68.81054380902145,1.0029809973555122,1909.7264661023294,827.7808037569954
E[33],33.83309662156892,29.32764822631014,20.731249088308882,16.78719395351402,10.680841456911537,70.86892217789323,0.9993770023752097,1590.497461706997,734.4983330200919
E[34],41.02497429576883,35.49345468269257,25.685829131174565,21.1214722741622,12.509633698184775,89.00779332492716,1.0053708593974577,1588.0093309584215,834.2416859294517
E[35],42.13818245939482,36.073998315371966,26.1560560137524,21.18013898296984,12.896496797985519,90.22401963093479,1.0053650890791255,1559.869920982729,933.5151045333664
E[36],44.34492637752073,38.243784839226294,26.974408208488068,21.696208871315797,13.587314372573978,96.05360591612612,1.006459399919638,1441.9936775861572,941.2630043756052
E[37],48.38633060161885,41.67275341863933,29.73156198341206,23.965018119335863,14.63904039669675,108.42521227482656,1.0011530971647422,1435.7463651456483,872.5739788250839
E[38],49.94484927192116,42.34838108284688,31.21159030130413,24.214914744216152,14.679575430201742,109.62189480417044,0.9999431202848853,1426.5080491167116,878.2262191536487
E[39],51.016787389331704,43.84446352331883,31.722832044417533,24.94449691429977,15.419768656612463,111.69179623991315,0.9987672661597984,1433.838215443006,931.1169178394385
E[40],53.95939235604657,46.42083292722917,33.78953085595927,26.469690708505645,15.221138913818857,118.69298281997364,1.0015542313163897,1399.521336864631,931.3514935060203
E[41],58.601819549690696,50.67763825655984,37.2414087506332,28.36813076638983,17.544176757611517,132.4895444412084,0.9996682128396387,1235.6876535400402,752.8613436288124
E[42],60.069636034221865,51.18290098050879,38.38252463850735,29.307681281861154,17.365305502207036,135.99655424256727,1.001056466828393,1178.641208817813,778.1443418717151
E[43],61.13528871326367,52.82729808869005,38.95782461191312,29.315060815075146,17.827389889734988,135.48036371614631,1.0001782132525667,1206.7035942251377,724.5884341622328
