iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28]
172,1,5.027442018532451,3.853237422644935,3.834941148114075,3.588047269539879,1.605660811512726,3.771185791102706,1.7488378222619683,4.401227231849211,3.727296356194867,4.372025954050676,0.2967602440224914,3.3263407425292346,4.180261768194056,2.291733734325339,2.2358285000001183,2.6733971195473165,2.026763709066842,5.501455535876851,4.455553401036233,1.5838736069639585,3.6344443065375027,1.828261136595213,5.361592509024523,2.0093056580036395,3.4970775524806297,4.159508157600753,4.9360554285690155,6.26438415723201
173,1,2.4314630528854737,3.1504328175861476,2.628906160404478,2.047440569365717,0.02041708517901564,4.07412762756917,2.0284472978319514,2.0337094935060165,4.1980112487078305,3.7335984400349296,3.939458060111275,2.8279008611614707,4.896517141845979,3.20195413555631,3.500498848215104,4.672647720478493,3.6683772757767974,2.5621838235194714,4.408161783557043,5.648345486531955,4.240731776091844,2.6309344368728054,3.7715589408950625,4.2025266409288164,5.505338535390189,4.77063416979875,4.862105797933341,5.312982957727186
174,1,4.112286919936804,1.9561200982571785,4.210448229390591,3.51531945319488,4.430018624673361,3.8478649650751824,3.2015429910550353,2.017453141234715,3.0592513869475306,3.4995042296434127,2.6491428265999852,1.518125668892274,3.6190157215359307,4.7840608899759625,2.9277258801628228,3.19427139149792,4.075742458491297,3.9828312750011365,2.4482470579145876,3.3805416442272778,4.319444904195144,4.942717960506967,4.769528005160846,5.211370855766638,5.566974439254133,2.808325620425442,4.42668807797517,4.315637038115035
175,1,4.106296935607671,1.650441185076571,3.5559614220068263,2.7099923182241787,4.888174074128781,2.3898728129253266,2.3216594048595556,2.7326858809821326,4.102971730819244,2.595129939460907,5.209390346847612,2.8329546347549988,1.8336450707745333,1.3628044060695665,3.0516125366716684,4.5597657906687985,1.4954126007903399,3.746122479003714,4.248296314397582,4.913815410391604,5.1307052231706,6.566074365569754,3.6841011944517685,6.073886435639348,5.414613447941285,5.317660869626453,4.995446800815855,6.113898011686147
176,1,2.7743680935612205,3.4170667361634273,3.7166992831652035,2.615058286401902,2.7020357324011126,2.9522784860468874,2.8519005370672295,4.723184962089681,3.9233892393580083,3.010080872692354,2.6358575382708196,3.794567838737326,2.171292738819356,3.232310008589027,2.947837338316429,3.3440237096807475,3.6989490863742422,3.2505643606971746,4.101642426006655,5.060557787141889,4.7178569448601815,2.4046242699226212,5.434808781237903,4.389949860895326,4.897647652825225,3.1757488283902924,3.8400674986188887,3.317650392227359
177,1,2.563314274193116,4.1040356373849125,3.2029701913418056,2.045137235732219,2.8386740308004916,1.7113783329578267,3.7550556980828493,2.237646026265118,2.170676424165053,4.202588423850506,4.054369223089108,3.1858358677811007,2.619941959810425,3.348714953913927,2.398566591816383,4.128178113479826,2.9623179367847494,1.962676178630392,4.0811157392653685,3.6810669336265254,4.484139114690505,3.6096938863558665,3.386652118773819,5.515995513333219,5.6852924200826696,3.9389954612087537,5.126921657342963,3.9229104804782784
178,1,2.0500654993754632,2.9705518314124273,4.322476571797455,2.2895676091061543,4.907237854615498,3.8845806524875934,2.4858869148498246,3.3714262565986655,2.557470055230034,4.676565105860042,2.6462731668951824,3.036947542591524,4.29542528470709,4.106224098117843,4.3190047078091,3.463161514411538,3.797315840878133,4.404775727363451,4.212211863153958,2.0647653638856305,2.7920981384999792,3.140391433522728,2.682651569228631,5.854903717891242,3.369881497520731,7.005620385212909,4.630015451478697,4.50112950758848
179,1,2.9941333843932076,1.4298451958634066,4.734028235846356,3.3133099929846064,2.7775049450597105,2.1751710814669534,3.9290863004227647,5.023177209000035,2.6149052207083874,2.586349926250939,4.383004703305582,4.201862379431706,0.48892447124201965,4.305334036076856,4.871477491266733,4.237494504235009,4.481675233340527,3.0400335802389744,0.5493145057885095,4.407668361166963,3.2830255192642364,5.391500041657372,5.25391082783521,3.3736885903676184,2.7162649943755035,2.3966347393058496,3.5638271125492413,5.530479947234974
180,1,2.8821074757830893,4.2395180087855655,1.9140813677690216,2.8416909744512497,3.0428276094210838,2.9669681565424515,2.773005542975891,2.712531592959877,2.903705405785245,2.4808149698019113,3.0282691592873987,3.7259038196218452,2.5425059221043123,2.4046794057587264,3.5402563374530343,2.866665728448182,4.080890569334359,2.9275032060324175,1.68103436608842,3.5141909543175873,3.2390396590294737,3.3897146291238216,3.8665344959134185,4.20037412777106,3.6226531928764563,4.941093136664605,4.679197449787525,3.690873267510442
181,1,5.550863298979069,3.3490235026940716,3.765443735586962,2.864519065046435,4.232702968348021,2.5893527096815205,2.9598699452834123,2.624894065032224,3.0477507203217886,0.7788212274811785,3.7638138921411093,3.720448680169686,3.22616916618401,5.494214552441968,2.862791091573404,4.095797678931916,4.35852416963944,1.508189783414169,5.510504678535772,1.8697405821054431,4.116947410241985,4.53453063087984,4.324566127276641,5.675747023238857,5.371394847837163,4.212679412571963,6.771310312300437,4.745442180037242
182,1,3.7192068282389195,3.185603486705229,4.3650870581446775,3.0891006001177925,1.791764827053746,3.1400533882827615,4.4057931794644665,1.898371974364104,3.194357375936825,3.613649419391282,2.0417770601349887,2.6402791173282774,3.228978660793408,2.689350311754666,4.620096871137273,4.1024315998701635,5.085432972060481,2.9116760672986457,4.127728685266998,3.9618257686881546,2.5800475729678216,4.357090763287978,4.021551730099551,4.104587942433458,4.624980476391487,5.116902044434517,4.498199383353093,3.702989457558086
183,1,3.638547248571313,3.7855752497710755,4.42625558314055,1.8990988453494777,2.820325687380572,4.181279176672327,1.5438868184993515,1.8756854051730827,3.497535161925257,2.3800542667650344,3.7828150483329104,2.82527228660101,4.149704865807054,3.101595271436077,3.717724944568701,4.708825991359296,4.675300985658043,4.71205744898367,3.803562663440746,3.5753076129164048,4.3180885428361995,4.276287509378036,2.524471980930754,3.2258187514642387,3.973155916598351,4.6443514801695835,3.626441508175217,3.9614799036787027
184,1,1.7857962530011777,2.810776866939598,3.1108218282944606,1.8489157746107767,3.6708772011929245,3.4090858348797948,2.992580980942417,1.9918283910961547,2.7302127153332854,2.3229633195658357,2.825441753143381,3.929912966844691,4.495838953632607,3.6920412941852985,2.4820476706839063,2.8665643147219018,4.376834517321523,2.1752102372634923,2.6602867350216832,4.476953576014705,5.301737932112626,5.081916317356748,3.6844145014071006,5.7977330296867855,4.339304841722926,4.363689453239566,4.133563163112229,3.4415804058064445
185,1,3.2218092708097195,3.7671044826924165,1.3995351069939799,2.9973185391727233,2.7591242465598547,1.2724166748036256,3.396931149280718,2.318864136987386,3.421067538690649,3.4951983321736213,3.2535551157577403,3.7435751019126076,1.7007548072127299,3.6355621544538623,3.251395624063371,3.808520722561352,1.5999832106014118,4.130771221012233,4.183300559223775,3.7709721125947304,5.323017047099133,5.368672229808556,2.7144959288535695,4.80622539286752,2.8349704949821573,6.45475082158138,5.081122910558356,4.771399549333074
186,1,1.7852279138473284,4.064481780366587,2.5074412050870487,2.6765053724927244,-0.002807204046720298,1.6165751160654909,2.6439544993596997,1.8921444018238578,3.589935037383322,3.118570059190801,2.1035665599552935,3.7064084638764956,4.1041824946785015,3.9178218280210118,0.7070031192048248,2.330226107352474,3.932126039028632,4.847255751724764,2.843015811432418,3.6987881763465262,1.5249737130022036,4.825961305570321,5.674383505933505,3.5559786346139863,1.5768178895206961,2.448425387810066,3.1420028616919766,5.048270055643476
187,1,3.722106907738796,4.14970745625987,1.759079845533162,1.8064130521647572,4.205165116686593,3.3139993952721984,2.572431533077132,3.7057162868437588,5.942774169554817,2.4434536281233865,2.482397553152793,5.391881607551767,1.9344296284784936,4.263977835865072,5.182949789090805,3.8368817585400876,3.694594693313467,5.115588941933082,4.733618848962024,5.424312687036846,6.491399277432881,5.225944226982729,3.0068325041132464,4.981579764390295,5.659817034685135,3.980176740339276,4.792350060928473,7.206981094210473
188,1,4.835595777413878,4.217490668881126,4.265803306003273,1.5900587858152568,2.0815600760790773,4.553004976310032,3.429806147586866,4.988785087871548,4.031844585115584,2.520685566291523,2.6991009467616065,4.611724107108124,4.308629564658466,5.233632604344138,5.054665521316393,3.1823816543096153,2.450380065508399,3.516061451080987,5.018337809690644,2.9208904567733502,1.2178592974154019,3.9013992250324456,5.60780817082299,5.478446682613093,1.8091593313332008,4.6405447607651364,4.404549546834838,6.109756648156149
189,1,3.434434415044196,2.9080978911387034,1.9992129435473136,3.4947481613108384,2.850557661275405,2.239273018591957,1.6762622027450764,4.594310037655526,3.480550840862327,3.0736777629266205,3.3889485643449344,1.3823757617910981,3.940547188654671,3.1134050503098365,5.303153062897211,3.5397254458189735,4.738712309548747,4.449161308609639,4.4254532926854,5.687963895684405,5.912778083935793,6.091063729118808,4.012701738912877,3.9294220591433215,4.775596170006364,4.05491077074029,5.97809829282721,3.518888403554433
190,1,4.578662288103415,4.992995479582931,2.792843519734441,1.4137422658798655,3.7717066302082802,2.996496845238929,5.015230753163336,4.092626918156945,3.466485452039932,4.630109763419005,3.7966864970799037,3.835240338546846,3.317997900246347,2.364784995167093,2.4886786487954864,5.127285706240174,3.025525269602545,3.9376116014970473,3.352407215235531,3.0521054109410657,-0.6312685227566257,1.7036674527855695,2.0841937440116425,4.832304142302733,2.7354339241821117,2.9753760160990397,3.796766514495951,4.593748145943837
191,1,2.7566997552392873,1.9150781627715987,1.9552835116264071,4.097919457119992,6.081672032434385,3.5493748027823555,2.6680841595918485,6.3358686421725405,3.4310270575754154,5.1362257864712415,2.9068932450037686,4.064479403424258,5.679272136049901,4.2362723148441574,4.679350460561443,4.564230041603193,4.0209424835464525,6.293781350591645,2.8944134973957447,5.313688567473562,5.23630107747954,3.148991213827583,2.565297811233655,5.232807441888996,4.349112205995426,3.9146526080468345,5.045665976191527,4.3634450461866505
192,1,3.8387590545428436,4.064210526168916,5.607307483885266,3.6314815755101364,4.127669797061014,1.619188543914012,3.9068821655313486,3.1684926220260676,1.3927327923944015,4.310808284949306,3.989426182504865,2.3083820313075365,2.431214747984994,3.350535900781824,-0.17692470245362416,2.3282648821736704,3.4056909170289553,1.8342819845355907,5.363975144096119,4.201928876487841,3.6707189031927805,2.3349527044169487,3.8371886764700607,4.6881669644105814,1.900603297590461,4.076035153086973,3.7952026690970975,3.8761139976647527
193,1,3.6091542458078005,2.2779391134178417,4.044144059398891,2.3667814493862065,3.9289743432773037,2.4375893224833174,2.0839905234645695,4.298302773813082,2.0791673292131714,3.8768382246270563,2.8603722727687004,3.671523053812041,3.247552742723965,3.0347560234719966,4.676437679431764,2.3456828937089464,4.201051217024065,3.563326425050892,5.1455860014175805,5.076545395199342,1.8316699721296197,4.606015983645455,4.056514772257856,5.03078872881307,4.657256873057773,4.425058568153433,3.964309178301876,5.1268351369986265
194,1,3.8036019857887142,3.131236228438292,2.4902739646267107,2.5343266674327287,2.482247808407954,2.1757750640673716,3.219226853987255,4.582453292241939,2.9792854525430004,2.974150416431445,2.9850457979627865,3.7173330326389964,1.720288358925364,2.1156318849307634,6.121798526039631,1.5237398300080165,2.805114966342436,1.3294276893628438,3.5796292841187336,3.99767485098821,4.687323916146316,4.337642159075764,2.92298527981,3.828770851294455,5.971346203023389,5.880505302453357,4.559205766536748,3.737920689769689
195,1,2.5159896547742733,4.533360764899407,1.7844324494475605,1.2778394240236814,0.9803979382523178,1.6191397636319087,4.1572402530684895,2.323774255224384,2.2170900103319657,3.2111674141535436,3.021025584760618,3.843278881671473,2.2509602350093334,2.7208024896871055,3.516704685902942,3.7348558526779327,2.2534916169478705,3.5050758810988483,2.4719572729459087,4.332463897507332,4.024387997357332,2.8400467375124223,2.119347149294196,3.6080268356300795,4.88586822887997,3.816933897550007,4.952428480058219,5.023137149288058
196,1,4.3782801782883825,3.6738096602141743,3.022850370383935,4.23710904098805,2.9842017187625625,3.0605051558314655,1.7059777951410833,2.4205587411377496,4.476878433781406,1.441398784870936,4.26939957796813,4.509720517470498,3.5095700842828816,3.0532278485806197,3.7933513381965924,4.167767412146926,1.751277423580214,3.9378559133057442,3.9942125495927847,5.84034093434559,5.546354144395065,2.9620910744683697,1.6171103393869888,4.924357811896645,3.0116754865245556,3.758073013414577,4.406180427767368,5.631009380145422
197,1,3.359342592305731,2.081677833500293,2.8002826227811424,2.5580546235527093,1.5233301893038438,1.1283529273736679,1.2180215038317084,3.525762197165922,3.4955752636059847,1.4936527775674124,1.9254170957031567,2.972813046697943,3.8935958995973756,3.153852824767151,1.248003729473755,3.3483188385161147,2.713726122027367,4.796032687132254,3.566611233796338,3.6341208789323733,4.7119703923271645,3.3352322938315835,3.941968904038251,3.7181669464169125,4.449870853764449,3.9187407110964707,5.757313148633771,4.352102221325927
198,1,4.09799436305632,2.3635569554707634,1.483568867993761,1.2093070238390637,2.623150088627628,2.8433362928558505,2.3022972755717928,4.094557662585086,1.9306660527582455,2.4871864175127896,4.58447849233439,3.3254518059850584,3.5896277968055195,1.4326364263948785,4.998233221735865,5.372593633486878,2.6903622190175795,2.1518748746225205,4.105924591064194,2.904583950408231,3.3358854238200464,3.5874145212936193,3.134534013422576,5.2660993555732585,4.45285279472882,4.925342155386951,4.225234429681253,5.022124790741984
199,1,3.2740231437322995,3.1366540049970193,2.8327916062420893,3.020600136170213,3.838940031311931,2.7369755236152473,3.0752917796285653,2.2674364965177576,5.949482064429659,4.5093701401110655,2.8989887702822017,3.3976341172416853,2.4784993215068396,4.307833336820212,3.206171008948948,5.219160942541589,1.5160905424251105,3.3598214533125574,4.147834917644378,6.054092281401472,3.2062441685573155,5.337016176337621,4.310551188788377,2.724661481191748,4.25339994187923,5.813218609063157,4.948329933316838,4.64476475322221
200,1,1.4975477592350506,1.6896041895081328,1.243435081103231,2.2964500974454776,4.580492029976937,3.1934260254272333,2.337412168415932,1.5197929372418235,3.3948584178001133,3.249029868872851,3.1941875574094696,3.5681663643152115,4.495928964427759,2.2967805426390777,2.9379917250462877,5.256745243887861,2.8438749792760274,5.088209259973222,2.961748950911513,2.022677350567581,2.1017972323402576,5.395482491831588,4.880564973360432,3.2669351890257072,4.870216759293183,5.437860693248466,3.1684152995550363,5.14052565290783
201,1,3.91077066030679,2.8987948286019036,1.6475114420570731,2.4742300485598805,4.2522524134660795,1.2091718371611109,2.2951664431591126,3.932292197337093,3.1853053601647585,3.002866071649638,2.0005857977768056,2.7677127531781363,3.9475022059625564,3.786854341337886,3.160527050410159,4.929605478445971,2.9298617356772536,4.731977157828575,5.225292137126395,3.974653729554944,3.37330311530271,4.271865321984627,7.092830352350795,4.189871666631407,4.976474546761134,4.407434258630507,4.207106983139758,3.378593213006127
202,1,3.4169236042843596,3.815010196186659,2.283292183947511,4.510441996183227,3.083672132689272,3.07971886331644,2.967598205905913,3.9577454036542297,2.7606820617197947,2.874090957468384,5.074263030803169,2.75401130556452,2.0557291595889886,1.0860925437590665,3.454495008613465,4.403408452693882,4.3460317021263775,5.51742836170445,3.721263552851414,4.562446598234567,4.997419975911243,3.7063718342244285,5.115792572823376,6.661178800261735,3.029102240128546,5.297063897532634,4.185512730140778,4.993817702654442
203,1,1.536114055416452,1.5633243595365014,3.0396436592119476,2.629998574226812,0.9312593769349776,3.9365913721363897,3.0331737792283104,3.443196840434066,3.174927686351775,4.032569486733055,3.6887361730799513,3.3427471113043143,3.4746089324757135,3.442138867232834,4.652018383877124,3.0275860954269365,3.9339547173652925,3.622507172246423,4.345742462175074,4.987640129156707,3.4644469228796964,3.650579631472141,3.591845972392458,4.157028104486893,4.851931086960288,4.186318820146839,4.419869360060891,6.058121712211274
204,1,4.482145706749688,2.9860639198807672,2.9003562472770774,2.55334889383312,4.538543626919222,3.38735940230591,2.07277794917874,2.195019341223059,5.774242783580404,3.1610942535721227,3.251191050296177,5.192293941298062,2.5590105953532625,3.00498816280109,4.235558105942414,4.132730230654548,2.0700026653353167,4.5237988128089555,2.77547593536202,3.236240780150166,2.4525449648259983,2.842199135549497,5.007543385005107,4.294898708601871,3.8032116860112124,4.286673940996203,2.2664055294759438,4.248533136403561
205,1,3.8359851154485622,1.746621775557718,4.885299451133024,4.207683187030128,1.1884985977257239,2.4735911728575917,2.866669381278888,3.939771489154581,2.9783725152586293,3.1386413681303496,3.1631973741568093,2.8859675195138865,2.4485938895969355,1.5873418225551552,3.0145413975922315,2.6581964036469836,2.2668833530916674,3.0623047425494665,3.4512373499224527,3.4814694984977086,3.1272050566714773,4.720340479005267,4.1725242728478245,5.098564254446348,2.473577340549111,5.449891979123304,5.837629327503079,3.9657516479779606
206,1,4.039775205143172,1.9198441284869618,4.344706028195535,3.3787584988778607,2.1229549420813565,2.5436274534088104,2.116531097513907,1.6376313284444806,3.1386155067960444,1.2407360205580598,0.906707508685202,3.9751966270502765,2.1710542575791862,3.62903112701794,3.8626812385029727,3.7958644357574136,2.7869455269221257,2.188353001039868,3.3436768157991676,3.6039173304702583,3.244898444033085,5.414755611230353,3.5551944737782133,4.2615246139424325,4.910705665686157,6.2766254260276755,5.223849224182075,5.4744703169792714
207,1,5.377506647901317,3.677497803090716,2.4959238601036207,2.8456662848653753,2.011046325962102,3.302200878581688,3.923544280163662,3.718963944970729,1.9323331496321183,2.0167795252569913,4.36340881132171,4.381857614165555,3.852228023307739,5.379711332535192,4.637697608070332,2.2835154250557714,6.378225022666153,4.50682094613592,2.6843653258000617,2.226393892232932,4.63370711103532,3.916379301483129,4.315775701340228,2.1515083110103483,4.016463011482875,2.489339628020638,4.413793908270045,3.98544681694796
208,1,3.274982835612501,0.83327484665927,2.0898721871360215,-0.2850434488315756,1.683802075959875,1.717102864739412,6.170032873780655,4.229974317000593,2.674530977130308,2.6368484944741435,3.860652692943917,2.4905377222731264,3.4975842641263664,3.595575895518606,4.171186795395788,5.540356415886178,2.221325288384116,4.16355581654697,3.7451176727788704,4.773757607785222,5.107434108270226,4.1388228810491805,4.981069586170183,4.963414374431194,3.14369256238191,3.5785177237989085,3.2840258779624207,5.300640331696954
209,1,5.044037430699216,2.564491045058574,3.021307697444942,0.6808658091831963,2.0834850254062753,1.9105920495311015,3.736916947413309,3.6406403045914915,3.790636420772043,1.873713019533938,4.2425894651150315,3.750355997676268,2.1954028059432744,5.962641877541176,2.893446791772177,3.550562262685272,3.8720801029400214,3.491494535161838,2.347626806218409,3.675258011013314,3.3775776945379516,4.838143310225317,3.9044612399241063,4.91192975126301,3.9272642861839513,4.1310740094740135,3.412528775643306,5.212128073324278
210,1,1.4221214506152957,2.795090189044172,3.9601059528455416,3.493985188188644,2.178698372638687,4.637485761331977,2.1853849597253117,5.063998735436056,3.600588900098782,3.2363104094604154,5.107614069132065,0.642410104891703,4.0514566129474066,3.230795379310644,4.321079769814222,3.9746039109493645,1.8579532683975561,4.914478140639176,4.843338543809542,2.902094637848274,3.004843768040773,3.3337508369531146,1.8718925375850113,5.803998898234583,3.7520870272726468,3.0292732238056055,5.346216043874028,5.580168467050529
211,1,3.257884620454633,0.87599673631113,4.965537974158133,3.3501148013189135,2.8358674215730684,1.8638293312834733,2.1031494975936638,2.6699098953081104,2.646815536070136,3.886237567805158,2.4736066702639943,3.5430193018790384,3.2342232489571145,2.1442583886522177,2.1120498351883117,2.781897110926743,3.0460764594923697,3.316384725177033,0.9809381089264142,2.963401434620572,4.68259254606652,3.409929548214916,5.499381875914327,4.727701876403731,3.3797519038559143,4.470519035153091,2.6987542798321096,4.828500195782331
212,1,3.2682052346485593,2.920563191207096,1.8854471100314567,1.3316562470252338,3.631768851885856,4.041744904506521,2.7052274872174813,1.9522136706068267,3.479081039355098,3.2391270054352748,4.556921523666922,2.0500755221709195,2.5691717184764724,3.0231000365844403,2.0816988914076826,5.7223818952239505,1.0626825039840242,4.686452599690831,4.3612831119680004,3.815300884473299,4.578946801633709,2.4447177234687087,6.149400871971653,2.5547499310246025,5.13680172027317,4.779506232367638,4.733683284685104,5.772614553869891
213,1,3.1214159759958164,2.0969864160657443,4.140734173480659,1.8181749076341485,2.6160273846466904,2.758116655065763,2.7810487338066054,5.613302174911772,2.1535188631211595,4.195556994686808,4.016282624975341,2.887605199122972,3.4790723482979464,2.696483837176109,2.1686596684799953,3.150737294560015,1.8922051039867485,5.293691820041853,4.53820218391964,2.410859428534459,3.1023885976637153,4.837391327385588,4.731782182804118,3.192338089566002,6.282784116302116,4.849959227058478,2.7431655394520393,5.394906953559018
214,1,4.274047796509772,4.245095530820861,2.6212489887997688,0.8751649996204162,3.1187588468474177,2.62228229722503,3.429432172952039,0.7170159403661907,3.8318546146473533,2.2176915030421713,2.4175504197674726,4.089721764192569,2.025906094049855,1.768564981136288,0.35585744322518903,3.834827648595459,2.3372957396721517,5.873747824816324,2.3654466028997954,3.7110699714165087,1.5824677949597428,4.292273864389667,0.9048143900342986,3.5472755086527084,2.4764631890162567,4.726824020152023,6.410249626524131,0.3445404693500786
215,1,4.181331476501925,3.011828057370652,2.7904145304412613,2.7948571501685278,3.9723529511447664,3.2066773689250754,0.9695866966823592,3.0653963843521224,5.262187721883574,2.202030278805657,2.250945762279467,4.564982023853137,-0.8467785948907535,5.490190748821879,1.3916555760005178,3.187852507457502,5.58823904849938,4.096177547877618,3.3724501030887866,2.7435033131895894,3.4960236918586935,3.6094513742315595,2.945142610991387,6.380185335236751,0.38173068493196777,5.365862030646738,3.978275185455199,4.444438157581781
216,1,3.796107523601431,5.435012077478268,4.847680987166684,6.091640889206031,3.7596809178513397,0.6677085502012056,4.612218610043766,4.276508494154309,4.291038938964918,6.043646125348246,2.7614993047197096,2.805110538183111,2.546131988779978,3.8821411854969803,5.390329839085301,5.055590956230748,0.4345359292072159,5.014951043209287,2.4317872606814115,3.1938221330584042,5.510029686372072,4.220071428325552,6.2365795361904155,5.30859630930731,5.6745948631585925,6.211307273849131,5.045404081831452,5.562394111980713
217,1,3.2271051218833002,3.0563800840721034,3.9180283324574625,4.494864378326584,2.8011307595719313,3.259443192109594,4.4408732496857235,2.6559477480042073,3.27166671469078,4.5192025940651614,5.666384734525728,3.3806726419480486,3.49178436250345,2.2969337548997095,4.028965211760866,3.2440071583899024,3.9852673721961263,3.684470527426732,4.998139631838295,3.455453678091799,4.590307488015347,5.760996906310277,4.472354057540567,4.059729544613971,3.958482719195291,3.540139840632964,2.396337326749127,5.804853279700049
218,1,4.801560545169724,2.0294606277313725,1.5920005966657647,3.669377746376026,2.1158243497494533,2.043289113749684,3.7478353595866913,4.881728171873623,3.225199693723931,1.946402012316358,3.816958713150019,1.036179646164464,3.0618958652370694,3.6970413698800817,3.480428888969113,3.81161318973925,1.4994001838414999,3.4377537633738346,3.8836531420576925,4.415362440329761,5.03162608196887,2.4199656133742335,4.2362049843373315,3.9054406819226557,3.4353995442321903,4.579088970508445,4.913787444009483,5.472033230015702
219,1,1.908504088099354,2.42152072815037,2.47487368116293,3.88581486215724,3.279820229072019,2.6238203317176505,2.8613263392330905,1.5369870925809328,4.026128475906534,3.3531800224411237,4.531318008622565,5.0476881526625395,2.3516207548829002,5.952711217926679,3.957039286414064,2.9589543071489017,4.21478733139622,5.057308278173223,5.063980203208705,4.6022929067041085,4.8005371124750145,4.3422660043993,4.886541766496357,4.349823215879957,5.411449437624285,4.54285815325849,4.5404957345241135,7.185585554014121
220,1,2.4605147536312,3.169701323039369,4.3730564664587455,2.7682250459969273,3.7520923924879206,2.7822712834572254,3.389469309979041,3.0629636387498347,3.016985732711053,2.862692687123309,1.7876276375351936,1.6658711409374343,2.895895764744362,0.6761370306618637,3.16671189953452,3.6579415592092372,5.41314539659414,3.870062656683184,1.9276013460305719,3.7354008547911333,4.503462954940933,4.181705136766776,3.283883467964903,2.3478504166481313,3.251369844054311,3.9339142254594206,5.421508471952583,2.9590727696226855
221,1,2.768915436907836,3.743618888554017,2.0209767342381197,2.1113556897467065,3.459486932746933,2.986589653008732,3.8148397567023826,3.001660405639891,4.16345224067571,4.319588446348714,3.275121069524615,4.077916483024863,3.362969028660408,3.3483764796963724,4.813354919782522,2.887935413297319,4.202916169267766,3.244061590826484,3.6425686867243554,2.7345909231354923,4.45851527299476,4.075770668346254,4.798157670730195,3.8896834891285508,4.139823270447382,5.0719600586619356,2.8585097742278593,4.4516294454355165
222,1,4.043707499131164,4.31009590253136,3.714852948910794,2.020956340276614,3.708004961352608,2.5114643557558733,4.0248531527627165,2.25526978806505,1.7666861072462137,4.271804776192814,3.015422437785365,0.9410983067217529,3.5530344248766754,4.18164261684868,3.1522478731287116,3.050431814815546,1.4277318488538828,5.444247846906188,3.185997739513938,5.486277809032967,4.751939361637659,2.9026476820427405,4.92317852021289,3.177548130395413,3.240047482978978,3.3359228373947216,3.6840923425900813,3.7894706443037642
223,1,3.3587282456995644,2.4398027231563404,3.3672399206035255,2.9820897652298894,2.364982724856435,2.6873465093028055,3.291357480379672,3.329915390192337,1.9172376513713516,2.9715481542530005,3.3184299503512116,2.1731944842843385,3.270154968934849,4.472471641625829,4.646925961863361,3.644898952122163,4.243403914137248,2.0604940718122906,2.4314719965171236,4.229304460254876,4.923241640108562,3.872327577372429,3.796425894540175,4.745746873045333,4.874397101100787,5.376695225541884,3.8007410427556927,5.498312845837281
224,1,4.263397386077552,4.4557559360797905,2.5544371772546044,4.039160856229504,3.699765351908345,4.556403302827521,2.0407129021096337,2.286415109618585,-1.1979846188704733,2.9171435602758313,3.2403036940127157,0.7440913400946675,2.3188970157570648,3.9750871688196487,3.9915415951666477,5.0479969673413,2.756068480445662,3.0493877469189092,5.395105257247886,3.6734314985600047,3.800260576045739,0.8594894499580004,2.080071026676177,4.294774226114478,3.2057687775315293,3.3406946265125845,4.114305312927009,4.450497367443202
225,1,2.479583116890704,4.760409554628646,2.3087448700487943,2.25864345401523,3.7853279210051265,2.6606544553022697,1.9773971907333114,2.294729876987385,2.1057255056883157,3.6712969199852807,3.3328210224500485,4.232848143104719,1.6902810324540243,3.0215871674925068,4.024189351779664,3.3896365876151675,3.7595023688640756,3.665549456638641,1.8885381477881662,3.9266573032135668,3.756156935259914,4.642393506263238,3.7120328645038905,5.637708544926205,4.744465608229366,5.747731835245779,5.4934462702992555,4.189707494382712
226,1,4.161535425592869,2.8661054171676095,2.377951539472608,2.6330636018701763,3.3900732682140946,3.1377611304680935,3.0386904933613965,3.5309339469954653,4.266123934624472,3.076380678946315,2.325673813356928,3.128100488517527,4.229128951071474,3.0358090075473805,4.035271595978839,4.916113299000765,2.3280618677505807,3.3863630873957953,3.8006261994266777,2.580115532022433,3.187171344861532,3.5804935405734293,4.891835688314355,3.7704799031730447,4.633708719957622,6.051291061147918,5.054097824934304,4.513376015607859
227,1,2.6882433290156724,3.2707383943319486,2.4868773310646164,0.9610729019789981,2.743215888381567,2.576228954594093,2.2588224781372603,4.2854992752853045,4.042552260294097,4.9486775657178,2.6867225551577656,2.058898643415073,2.4735146081166266,3.566883220487779,2.801221795671523,4.900331000289313,1.6757624381338823,3.4292437978459693,2.7999957727698352,4.937692107033532,2.2603023824184225,5.03930696424,3.3211491709911227,2.4730363064345138,3.4065809426096165,4.939430141634152,3.7333233675892314,2.882014303668696
228,1,3.394918126888847,3.0090351847978596,2.8144096617384218,2.272221223795832,2.0738591805678235,4.818804354066549,1.940439416859367,2.1435030967563935,2.674753185715868,3.8515486350188493,3.3686119731957307,2.542279310135283,2.173342927221222,3.351808792378789,2.1494983429106544,4.174289809150724,3.084010644243936,2.3842864202159118,3.147182147624945,4.239235375365816,3.5395452038781703,3.8460886418212707,3.461197909095872,2.5572600700467865,5.208795065525972,4.534406491100454,4.645133668230332,4.594128690847381
