new_time,name,value,.lower,.upper,.width,.point,.interval
41,log_copies,3.390991019057354,1.8300554655953798,4.869303305895033,0.8,median,qi
48,log_copies,3.5477989251087596,2.00638181959307,5.088436849859693,0.8,median,qi
50,log_copies,3.483496720627919,1.9295250280224585,5.075392070370301,0.8,median,qi
55,log_copies,3.6314283492835813,2.019130114133711,5.29394600137526,0.8,median,qi
57,log_copies,3.8018842082666726,2.1631075945409695,5.423413946172174,0.8,median,qi
59,log_copies,3.7896991949578833,2.1361665259705993,5.388377058865343,0.8,median,qi
62,log_copies,3.860514655036241,2.229008231907852,5.507064905876015,0.8,median,qi
64,log_copies,3.9251730326284986,2.302633589672951,5.567453535371761,0.8,median,qi
69,log_copies,4.054132576377313,2.426635782726278,5.683380790773223,0.8,median,qi
71,log_copies,4.093285734186621,2.4636782343601675,5.8384449637639495,0.8,median,qi
78,log_copies,4.339223825280918,2.754837616830651,5.945098735222135,0.8,median,qi
80,log_copies,4.497807075810153,2.9745052311978353,6.001190461015191,0.8,median,qi
83,log_copies,4.484750032203414,2.9101943793655893,6.036711716598255,0.8,median,qi
85,log_copies,4.552763015360016,2.94424963208556,6.151101911714931,0.8,median,qi
87,log_copies,4.7304901533554755,3.0992954014447984,6.285295374003345,0.8,median,qi
90,log_copies,4.7450307131417695,3.196596141309771,6.372718773224105,0.8,median,qi
92,log_copies,4.7543861142636565,3.3011778304743626,6.27177254284,0.8,median,qi
94,log_copies,4.7680404558665614,3.254759970131915,6.4000999451034595,0.8,median,qi
97,log_copies,5.021730871415285,3.234633576125055,6.475988211758708,0.8,median,qi
99,log_copies,4.985280580675605,3.4547166999623826,6.549559061110093,0.8,median,qi
101,log_copies,4.951952288859641,3.3822019703154074,6.604948389129851,0.8,median,qi
104,log_copies,5.049365426870131,3.4044362635460033,6.705018052061824,0.8,median,qi
106,log_copies,5.003450283147763,3.33304319967462,6.671998241192915,0.8,median,qi
108,log_copies,5.020664664988468,3.403930629258724,6.689868190584539,0.8,median,qi
111,log_copies,5.130384755638262,3.363454008919523,6.716653393104599,0.8,median,qi
1,log_copies,3.4998406238949062,1.0811889673050492,5.952557346681956,0.95,median,qi
6,log_copies,3.3661683663816593,0.8058210301783048,5.963817429544962,0.95,median,qi
8,log_copies,3.2229635590164554,0.7907824476603796,5.815904353530786,0.95,median,qi
10,log_copies,3.083888841881231,0.5215853939579261,5.6074270342686185,0.95,median,qi
15,log_copies,3.0107955595864757,0.44630463074308896,5.498114268968852,0.95,median,qi
17,log_copies,2.9845914762759937,0.5164204527337637,5.360805638983686,0.95,median,qi
22,log_copies,3.233800742834037,0.7867950564141153,5.603513141977667,0.95,median,qi
24,log_copies,3.1517582630236447,0.6454170515680392,5.519090838579799,0.95,median,qi
27,log_copies,3.1154118860316347,0.7361906701973941,5.665653152148374,0.95,median,qi
29,log_copies,3.2454633501765238,0.7209861565995094,5.598685520355451,0.95,median,qi
31,log_copies,3.1143737841642642,0.5977518558199322,6.0134042879733585,0.95,median,qi
34,log_copies,3.2715333469426846,0.7463031480322408,5.833540344542443,0.95,median,qi
36,log_copies,3.2717460253947177,0.5787786206425602,5.5217258991348395,0.95,median,qi
41,log_copies,3.390991019057354,0.9927396972103384,5.694424772861706,0.95,median,qi
48,log_copies,3.5477989251087596,1.2118613532791127,5.893309279383257,0.95,median,qi
50,log_copies,3.483496720627919,1.2105882074317758,5.906608404516512,0.95,median,qi
55,log_copies,3.6314283492835813,1.0174595760516967,6.216232641531108,0.95,median,qi
57,log_copies,3.8018842082666726,1.3217579689347696,6.222284097223308,0.95,median,qi
59,log_copies,3.7896991949578833,1.3746183986099585,6.1249593115765935,0.95,median,qi
62,log_copies,3.860514655036241,1.2862165370895304,6.410336817705583,0.95,median,qi
64,log_copies,3.9251730326284986,1.5514235573400355,6.397796913915236,0.95,median,qi
69,log_copies,4.054132576377313,1.5031591504608146,6.716616304156194,0.95,median,qi
71,log_copies,4.093285734186621,1.742695091263571,6.515966055669239,0.95,median,qi
78,log_copies,4.339223825280918,1.9628000671165424,6.820652895937873,0.95,median,qi
80,log_copies,4.497807075810153,2.118908038934797,6.7748291066794275,0.95,median,qi
83,log_copies,4.484750032203414,2.1689975039313696,6.756992617800375,0.95,median,qi
85,log_copies,4.552763015360016,1.91869527999854,6.988945298608108,0.95,median,qi
87,log_copies,4.7304901533554755,2.19464002175134,7.092785831250404,0.95,median,qi
90,log_copies,4.7450307131417695,2.313834467027468,7.226890230966123,0.95,median,qi
92,log_copies,4.7543861142636565,2.3519521097928684,7.088697633345571,0.95,median,qi
94,log_copies,4.7680404558665614,2.2505926728415266,7.175363159797861,0.95,median,qi
97,log_copies,5.021730871415285,2.3858471278210813,7.2564816827519545,0.95,median,qi
99,log_copies,4.985280580675605,2.3744157518457993,7.39775662148275,0.95,median,qi
101,log_copies,4.951952288859641,2.5480953809549276,7.489898958321355,0.95,median,qi
104,log_copies,5.049365426870131,2.581374683428515,7.659145355298508,0.95,median,qi
106,log_copies,5.003450283147763,2.536382162699968,7.7045329689395965,0.95,median,qi
108,log_copies,5.020664664988468,2.527998724162407,7.569018200930171,0.95,median,qi
111,log_copies,5.130384755638262,2.5554489448080937,7.686399969698872,0.95,median,qi
