iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38],data_log_copies[39],data_log_copies[40],data_log_copies[41],data_log_copies[42],data_log_copies[43],data_log_copies[44],data_log_copies[45],data_log_copies[46],data_log_copies[47],data_log_copies[48],data_log_copies[49],data_log_copies[50],data_log_copies[51],data_log_copies[52],data_log_copies[53],data_log_copies[54],data_log_copies[55],data_log_copies[56],data_log_copies[57],data_log_copies[58],data_log_copies[59],data_log_copies[60],data_log_copies[61],data_log_copies[62],data_log_copies[63],data_log_copies[64],data_log_copies[65],data_log_copies[66],data_log_copies[67],data_log_copies[68],data_log_copies[69],data_log_copies[70],data_log_copies[71],data_log_copies[72]
203,1,2.1156663985811957,3.175471060047626,4.493019299446897,4.940380227538635,4.131638506027048,4.836786753260382,5.307208224611509,3.9355869250719593,3.8745074155628805,5.028370214799548,7.3559622244090965,4.933422873880984,2.505638394301724,2.3067866608876124,2.6116375221168355,2.4459154453394003,4.062334860916194,1.8957699214365729,1.549158664147676,3.3083747692646903,2.5736735948266425,2.223295429717893,4.607627265199755,4.354215096818507,4.094915723007039,5.504558979456029,4.847569404944773,4.787998230822412,7.139274108005989,5.61945140385476,5.1292737309304455,4.367976566568601,5.759401900980356,3.638342632133545,3.1417797238601457,5.010767029660185,4.401805378137895,5.632682251695208,5.457920909443064,6.508215548678539,3.7802319402222313,6.533751701522119,5.403361153800032,5.160643871645625,4.727012331855639,4.139767940690793,6.0466127786878054,3.252685550760807,7.667947711279291,3.367341360466737,4.199356173946292,1.9346588793306574,5.932755456082604,5.144754962595561,2.305612656448046,5.8185248369475095,3.51746754874333,6.819610536293498,3.7013463517424277,3.945502301910805,5.80313614016411,6.878622007567458,5.637943794707207,7.259664343558875,6.076019087684563,4.7480091413425765,6.21185336630986,4.92265067454561,3.6842158109926424,4.201529340580862,5.375387657484877,3.547300700628772
204,1,2.553846404407222,2.762958787708887,5.011384222957986,4.981712151610032,3.8669331398517883,3.1275685598233958,5.643823279697333,3.8065465161525016,3.4343114207163925,5.332922155415764,4.536391306258798,4.720151401772494,5.350122936581814,1.0803311464745466,4.096996318401833,-1.231997260380087,5.103831978903802,4.212749303035415,2.4301375220912287,5.378110166540721,3.002235320784748,5.704295837711829,5.738589953187357,6.630341489707678,5.2606918784816195,4.659887007683283,6.955089163484896,6.329877167169274,6.662656325045096,2.95324128660581,4.054342376475942,7.146923276481212,5.345372320782938,4.737316584606094,6.341856515109688,4.604361380835319,7.458370774630674,7.4795871953084765,3.8796957715800287,5.919087991551404,4.864783454933505,8.86582898779073,6.426509256585147,6.827027604217966,3.537531180821782,7.825232367123594,4.807711267239025,7.520603336395855,3.870354106466596,7.746454453132748,7.941642058327716,2.2954480241256188,5.233184256703457,5.337334335062577,4.4775295308303855,4.407730826521796,8.510098101566584,5.470981197198113,7.710987310112119,7.282609681358889,5.799163267022813,5.296872498947132,5.793883916839571,4.380088514657113,2.4477432157477335,7.569055396923825,4.873141203522742,2.358477981290505,4.047788951423401,3.643602688501263,2.1229456832302396,3.567898279941705
205,1,2.0060498743369046,-0.2628933677873672,3.3637430806560857,0.46757975296036514,5.043906240634161,7.4235216623747835,6.5388027468827445,7.08649391251233,2.5601025895994725,5.468368491141871,5.162772134900959,3.6513566948722493,1.1594302459488806,3.06994845414303,3.9133573033544797,1.6714840909288098,5.386657130528886,3.4252121664257795,3.3586069513707177,7.314320506642133,5.823997079066298,4.283196515099966,3.189814257147605,7.002250913743281,4.757940985370809,4.10856050619163,1.4131545988979288,6.775329170906666,3.6635481193849175,6.622801735786081,5.333795462247702,5.387783182176064,4.652872195864344,4.72079509630446,5.273432450486594,5.48784142883481,7.817489032963344,5.095073970606118,5.322329673636238,2.5314380477063456,2.2306334172692877,2.940696741264205,2.998686846625364,5.207617831841591,2.899197933812009,6.5506817880615325,4.455150999421394,5.17254532491188,2.673641193077867,5.756660519412144,6.95280217687811,6.55359406799222,2.7031599524981424,2.9910870252789583,5.814155267198421,4.176715959559115,2.0958808070551798,3.4519645429773145,4.132871631813856,7.961710032002419,5.548032179396468,3.249589145657432,9.939678286656331,4.8129930970683406,2.88808252682431,5.724356573069355,2.7808158731472856,6.191850247824797,6.675821269119244,5.611336395521642,4.426496111551963,5.539892139905635
206,1,2.5741691355911467,6.934132401687343,3.5189465779701177,3.333576581632138,5.430521633060359,5.287433085421049,6.832267852288633,3.8537096353115405,5.231778561071516,6.548514587113928,4.006011773707382,4.396933564650033,2.8360156850034395,2.9890610851134816,1.6666772589032726,3.0906365203799164,3.3789698267622943,1.0742715011940942,3.428160127519321,1.8516791501490435,3.586307173887176,4.837890327600402,7.02303606104572,5.301377009224876,4.2604814355536895,3.0570293467864045,2.6155634148528297,3.1052288918497535,4.765691109864796,8.21016636205512,2.9950895989695328,3.5567012117884382,2.953908828344668,6.130603406822471,6.609554319722688,3.856398515135514,4.415307789495611,5.149635268866654,5.550776665343742,6.767985025382988,5.1989782952855546,8.808907938099628,4.0336978201187295,7.490923380906334,9.75651830517256,1.954037747465918,9.834911620449523,3.7768560596220593,7.577813232760257,5.42060108822666,5.529615584350375,5.130547360295984,5.73545210184522,4.236800703883678,7.4279891583711,4.451243502122262,5.287830051840573,6.319336345465308,7.815360002736201,9.096204442341667,7.085113553636404,4.826957698548305,6.042123396254454,4.435248761418794,4.284984217809975,4.30078442619126,5.591016240094651,7.665018937634979,3.8171975181876503,6.009582055763147,8.172244356201691,5.042851519437302
207,1,3.9239192647601424,1.6675793182116319,6.5391012323495765,3.694989773305593,5.401610952521153,4.015378219595146,6.272793418010309,6.391781827937447,3.7829169347790335,6.710257119414939,5.233514823792329,2.3488471264623625,1.9929286152552348,2.1344444583441295,5.850669249206507,3.7004290630142083,4.168427723567403,2.1167097420678913,7.200313614918555,1.0875867464734323,4.802510327470831,1.3721036380608698,3.303123957152239,3.7975128431267473,4.50727466979548,6.731533281808177,3.0746514208204867,5.427563981440733,5.066231076781967,4.877494494450177,5.0264604331585945,6.381448242379774,4.926093169004096,5.395753597163444,4.657725159932584,6.335109905527782,3.0194244891271427,5.629087704931993,9.022101388076498,4.5218067651735865,5.099296627539311,5.524194507849332,7.717295573946852,5.858313881309314,5.3034925066767284,5.7162845479586775,5.908094422711402,5.606952390486815,5.028174028324974,5.9362658421308545,6.985684129222166,4.834368859027129,5.030131422629286,6.027042779370874,5.217697534176792,5.578367439819521,3.6273417525934675,6.712002726894709,5.502041680012812,1.3142291917123698,4.738867496832525,5.029152973232652,5.583289944712646,4.3935396606689086,4.2898048823695945,6.975329884558155,8.531445933376858,7.484472702597735,7.06004237150608,4.976113844114286,4.64218988963242,1.7114294555663985
208,1,3.453282038953723,3.229213511157022,4.054701791859114,4.141118889741969,0.9213730770106972,8.31822004486714,8.874794064393019,4.373388560069305,5.921847450085971,5.276482518828729,5.771626299802692,2.818743949745932,3.5691356219095294,3.1673387641758546,3.19486099455996,0.7507751374232237,3.6412529287186293,2.047536252533078,4.099690663356907,2.8423360055953775,2.72291232213398,1.4009039067979758,5.415440687559151,4.685705365194212,5.342302803579145,5.952233863465224,5.106549943726134,5.940288822608568,9.231482466363214,3.227473742298604,4.936557560834039,3.3748686914340906,3.80502927678256,1.4650451227316192,4.389454211644091,6.51586165828188,5.5061829173433345,4.581090979217325,6.645978134345219,6.746273517203937,5.831864200012912,4.984112241273774,5.313123731876429,4.861250834824365,5.178303387574071,3.6008028783999815,7.1956375882978065,7.183476045946244,4.171401012133942,2.6663037458306027,5.660601247302926,3.471738808547945,7.689159772781662,4.043418407148837,4.755545608481116,5.263219696880608,4.83343779831737,6.312833323919946,6.056188620393503,2.4423929266994286,3.8782436496647654,8.077927376506716,4.4988788563172575,7.961269668400675,4.057277350710264,7.792701064835895,4.973164028042949,4.735282855668407,7.703204370990782,5.047987380291841,6.510088031978853,3.8092882213992607
209,1,3.248724514357525,2.755180749274727,4.542428082532171,3.057882719159663,5.146198942894966,4.355157126310264,5.0875270057438,2.646079250489169,5.185709034923995,4.773565959970004,2.912360455234072,2.923245718488293,1.9623465571721779,3.3701706718137805,3.754525221315459,3.4598871326608087,2.0288292393658547,5.45781620876894,3.7632907005237533,3.858684457693856,3.9244590913195876,4.88700480419902,4.426745219679819,2.4620487617805535,7.107408073168938,2.7439296823563355,4.384109265426924,2.5454155648798924,5.327278948938524,7.380422084699309,2.3843944207242234,3.419533972069773,6.790527158446929,3.512572906251793,4.6139371760644154,3.4576462430985067,5.612490166694097,4.836915352165794,6.2792546771141025,4.950017993103935,6.459246579133683,5.825784265267174,6.39352616641557,6.171328645724823,7.417977166677808,5.208818087678789,4.356435530386608,6.900161159408064,4.607679480674588,5.964256058523026,3.6410607821176932,2.5490933933179774,4.884457460821549,6.811271503226737,3.859183088397581,1.9955568149469518,2.9340616884670667,6.5540488906595975,3.329403614305028,5.627446088639596,4.766244382511493,5.588933868519868,5.233997785360794,3.8374410216726917,7.3508385849140945,4.003322480172816,3.772124352101477,4.943158269746525,8.444408080476242,9.845983918365812,5.803926202438997,6.617005016406882
210,1,3.727348412576778,2.328513369877544,4.040970922239305,3.9215370719099734,6.366092146706393,2.5451824677586354,3.491201159529813,5.547191036223278,3.863521268526208,4.78284371581103,6.4564337634305895,2.958332839390265,5.8427103463884595,0.8935695590088178,1.0836928695938484,4.7659701147229985,3.884145176573879,3.6510769896939825,2.093607187250976,2.636276737039239,4.3668005280818365,3.6956144119533945,3.167306871042614,3.3238441698819825,4.151112676185506,3.56556864328447,3.4535578755211236,7.999329474519512,6.277417117726073,5.777860699966851,7.535126484848932,3.9008510648596837,4.0935952834322915,5.099319098772128,5.954901490407356,5.530816132220828,7.324388012190995,5.004128758057317,7.82999598953204,7.02239162138897,4.886083944265054,7.210514092293468,5.79359951326289,5.3867717086504365,6.4675347142986706,5.6240822587365775,3.92640793352869,7.653530167550076,5.571919685599609,6.338147320889619,7.520762600801524,4.796406880389725,6.349713498436612,5.219336722234369,4.135879637698445,5.759742451244876,5.821932374135799,9.169244072287501,3.819140336226424,6.221334330091088,5.339944895756147,2.993416699015513,8.435986453903615,8.17124797087578,4.465752510568431,5.4265238510852125,2.2371077554046312,7.238293645695895,7.213912150255692,3.288279729851617,4.125754167109681,5.380991519570838
211,1,4.3174987970723535,4.239722710263192,4.066046281824405,5.962642553564535,5.688959939268559,4.612701123339978,6.946761100785864,5.045775493499526,8.71254886802453,5.414418785888983,4.867988073126844,5.852016152384471,3.3321686619144804,1.6783387440494972,3.4343391881661054,3.5538342327422994,1.9957883325798347,3.065994747851615,3.8214331140655093,8.556667811086136,3.457489880127239,4.492236741545554,6.967236071169803,4.5508327530588435,7.296177978157372,4.674673111614205,4.080695144576039,5.202969684144622,4.614721462906416,6.427945130141815,6.528972873743734,5.828167675913941,5.8098702952275945,4.840990243635172,6.1807012620306985,5.090228128225823,4.163955777715212,4.4250275578688925,4.362422513116399,6.653905913934297,3.39534998865783,7.656371604701885,6.450337611234237,5.264898138620774,2.922475810312757,5.3152957708940605,8.212152973500027,3.863272154284398,7.944805685553037,6.83353219428976,5.981437803470221,7.36566072187413,5.590640020576259,5.498017884340402,5.103190179252301,3.821917155192723,8.085138458017976,8.288965661818022,7.942469436322587,9.485481578089948,6.4189993188855645,5.31164793461789,5.749620199707637,6.970916060309677,5.610450769718027,4.573792835422949,6.674671111424409,7.7285485318001905,5.118126549676433,6.763905050920286,5.28455300828374,4.505714491524617
212,1,3.1002860702810473,1.5312200806668501,5.596503009872772,5.709807286665119,4.734996745595083,4.325670221714942,3.9450020697337123,7.745961922558134,5.770966124201727,4.759167088584952,4.9257756109728215,4.809694873937177,3.6614716054935466,3.14546303535021,2.199750199570284,2.6031576431102272,2.450650319622765,3.086490580034963,5.480151125926305,6.204090886738446,7.543262959807004,2.560819126772561,3.982341910901014,2.7546633919043884,5.435572286499649,5.102352917038115,5.56684215487788,3.5773073138903,0.6890117324347447,4.877332863835368,2.5512625220923155,4.1476525976789205,5.722046947875161,5.4137483959526955,6.879287183690279,6.158281078041979,3.789090071896975,5.57167492109451,6.804837788974494,4.9840661035983835,3.7671991115559678,5.2343325527571665,3.638090764798363,3.516210682696548,4.570739705219002,6.229895677754817,5.700282975654301,4.3283456730828345,3.614730679925542,4.86759216128768,5.421067113253923,5.492812000807656,6.440972447303324,3.9502794247251303,6.221505277094829,7.142462818648271,7.498668490151421,6.869626944428943,6.42592489790205,4.530610625830416,4.182078332798422,6.807056065452476,4.054278076140909,2.185654673532675,6.408071642252788,5.799667577136287,5.718618736920184,4.351807604723452,5.488885711967575,6.620497683944449,4.60737175005501,3.3310832679381535
213,1,3.137229343538988,0.9087393274401864,2.926644669364676,5.917503939848705,4.244567507729749,5.072166952922075,7.4089818368688585,4.919853241390693,8.291041951403752,6.02622443038205,5.699516542356044,2.7429499829545834,2.397993296167481,3.418128741834046,4.816604211024673,2.2015879580624658,2.503821586606047,1.804845006227812,7.034717896732508,7.1065231056693925,5.324949605346746,3.4001612531587124,3.449663520418242,5.59945225389418,4.639666244104642,4.161934922619803,3.3865295782748355,2.2240700039616024,3.4628598485963766,5.161833802281876,1.9917444843137806,3.7005018918261494,5.316673004183071,3.912511573526954,4.115088307728915,2.087388596895251,7.516717184152147,5.536263665695437,5.050025425737788,4.438883448617797,5.955177492871868,6.4658216530410035,4.338041444602665,5.352945670134795,4.346182989369133,1.8432625285741928,5.180395866646467,5.776128916636278,6.186857005783304,5.374260782222667,3.578215310155705,7.209707099852094,5.3123514942269034,3.303865080357002,6.743129470646117,6.38643270539555,5.421441466384461,4.302290883868718,5.09463433572333,5.4999807276118835,2.2881808613928607,4.385677374035231,5.6833385018957125,4.290018283283865,5.52835247114652,4.643800029894622,5.962403936902651,7.009936450928133,4.3126026836832185,7.383816095158017,5.5524606161824295,6.430627873945598
214,1,-0.46317216211023554,-0.24807675754512024,4.250902042477196,6.291171942899791,4.056811054313406,5.99664197358326,5.890188744464473,4.396368609996108,6.789156314232163,5.8763945967658735,2.8259776718404943,2.9308904016301702,0.9542746540519712,2.179605012287531,3.4745419854828112,3.0181172812633164,1.0580550496972783,5.186957579127736,3.0537108679666125,3.17386112322358,1.8648893825406263,6.853523308306227,4.198848492727688,6.177212603845885,6.435914441527626,5.545235186781018,4.530233625812217,5.314301206890697,5.000140840982649,5.771262826624784,5.285559678230073,5.171171709762157,3.894230194486119,4.831958490948957,2.4915851053459988,5.537584396852016,5.781025777672728,9.23620301042021,3.9494260276996935,5.589974445184514,4.090012558605764,5.460257223759049,5.146100049599198,4.239710017023946,5.9935812407112925,4.67836172657069,5.551577420093997,5.989983088142451,7.17604679608464,4.496339167997214,4.579837034118298,7.3236539366670454,5.744852851313794,6.20825014072737,5.255727358112161,5.441654398213565,5.46763145851312,6.256920951357319,6.090988855574458,5.09896218026973,5.569003154388024,6.048074243706308,6.361082794401975,4.034406831674123,6.749406957612826,5.855725391652692,5.442719307457113,5.716637845976342,4.400065114401708,5.206135522180197,2.6376587207110838,3.539034945631109
215,1,1.7554520031023622,5.371497343944689,3.9866687802444383,5.017724564106911,3.2961486266502242,5.516938290105719,3.5963316118405664,6.1973980248598775,8.12949756117128,8.528228135320353,6.435691076572861,3.2280079680611378,4.0618514739596066,2.528196993818987,0.8804186261824314,3.8458906046600516,3.56078724964049,3.0231265119988597,9.800730066927654,3.5624417833615576,6.4397950838806715,4.339662297199193,4.945653926541452,4.447059999550244,5.673055876887157,4.261786424761835,1.2448417620982883,2.6495087640662476,6.91783291333089,6.239899423568174,5.646942815341464,4.69950877268398,7.231766458123355,5.999089413016755,4.512267150296787,7.305602374450616,5.90373600767106,6.456066902835813,5.212725146210486,7.65439787463492,6.778076985591612,4.735002019071643,7.216066984246937,7.792203344685321,4.7922385164298555,8.924288541191702,5.037684684574577,4.896917615105741,5.699081365242059,8.24009636775172,7.689504967248834,6.051858783820639,10.361885109155029,2.9999255972972985,4.893020620585665,3.980902707874513,7.3304202878936815,7.061363113972482,4.148210281627294,5.810111663430241,5.635903065051312,5.949415096731225,5.1073779103945345,4.554925547201542,7.389102346263331,4.99968644402035,8.418293444892813,5.406220920281786,5.249663352761842,5.6496004017313055,7.9228853368680054,6.163044576717733
216,1,3.2208768324412684,3.570307453758181,3.798390157313717,4.997117277640848,1.2116660549303508,2.870650778695714,4.736293902807525,4.819600643472664,7.2340690749240935,2.478965050724349,7.131693878382749,2.052399644671105,4.761855223764015,3.940991042139826,5.25730397703584,1.0153295085988119,3.33886497532637,3.5918917143378506,3.7765611561327925,6.3858559189627755,2.5020124379195905,2.3651205521075798,4.577364931151515,5.723063606012257,5.2961656420583685,5.6379275465189,5.978041959681012,4.246048411123336,4.276829574981685,6.6913080347851865,5.947260162080346,5.937649065794109,4.541970119590323,5.013402219242926,6.677880429322187,2.8772521758908045,4.048673378343684,4.533191163680111,6.346671469017043,5.459504891927481,4.274514504309143,2.8217325842914835,4.955985690362844,4.837461374953631,5.702153133876336,7.891846195803936,5.828116723691892,4.821588686138711,7.0418770588640305,7.14006018752823,3.6051020216393153,5.412285254943952,5.206484179587058,5.458820394603825,5.512876129147349,4.940100464120981,7.400771557338438,4.6463166752219935,7.857645566529095,7.5180346565709515,8.54996397508586,4.731498666435284,6.6637497173009015,5.195445869729261,10.351827735876718,5.144784692813077,3.39861452701294,7.151917532608817,5.822558174360259,3.9449490943576384,6.0355398207785,3.4624312628929075
217,1,2.322065253814989,5.293954219708711,6.780140672844403,5.021482193723336,6.291545721601215,5.088896149416361,4.064781907748738,6.158566159378907,8.533026883003346,5.636579562521151,7.586607243029608,3.0687548219280525,1.371200094224975,4.802843567793034,3.575572388963601,1.2344398767955607,2.8273813111885904,4.8956458600350325,0.4649847153658312,3.2211109430883273,0.908490536031143,4.671004686895498,5.294407009641179,4.5531726201312015,4.8595637638178655,5.474189311224107,6.489652545718599,5.61885119458226,6.60160300353221,6.101615873215487,4.3470421694813375,4.804137398536099,3.5648983863333896,6.046723176634628,5.460853359519881,5.617038066940328,4.201604003567372,5.474019557379317,4.430777900491019,5.351830413255083,6.3147251005549005,7.381651523280352,4.940267608098454,3.9822864108755684,5.602916376826916,4.866506631968505,5.700010014110851,6.725040580610682,4.4368594586619645,5.743652713695249,7.905673873754514,6.424229554773823,8.937114813300635,4.131977550866337,7.307534819077601,7.683337171501508,6.7940840777027285,7.0391494811311155,5.507569942727946,6.224713682160806,5.469596488257435,5.311967230539938,6.513178081120254,7.10348829202329,5.654041320072443,7.7865896690747665,4.894641336264874,4.872902684141729,6.492906281508488,7.365925938677759,4.0475979112018505,5.11301534204834
218,1,3.8238166260845925,3.12899008233885,4.064415531825274,4.59646228901599,5.178469463217319,5.5196562330677095,7.77337903102867,5.834059299035358,4.765487428833084,6.649561190979325,5.471171773743452,4.090176952094003,4.769728745141535,0.8756168940104095,2.317433511269617,3.029175822740077,3.421618238960241,6.044928326735848,5.132773406307409,3.274780104873683,3.7518142046989014,3.09323608070483,8.188037175181513,5.130524606476816,6.751503279670171,6.828112840536654,5.345442432481571,4.8969078251532805,4.851883786723308,4.454851379849975,6.25530305282393,5.6950305679508375,7.522441773811418,4.115013883499127,6.909785187755759,6.4863326672544135,4.986210149329222,5.824911823151983,4.361266418306283,4.417415939660431,7.8902051078856505,7.13690123440371,5.4113835135512804,5.279512745982557,4.1143606708484075,6.005905125583452,3.336537485232148,6.453147344221676,3.8180333791980066,3.458782895625239,5.544719386190715,4.346385645228146,5.60245340811938,4.660722650103974,3.9441722145698863,6.167684467648373,5.2170383521161865,8.678401885570505,6.691563514114171,5.690968233425009,5.802150402990129,7.362526659439531,2.602929574915229,5.42774943684287,3.8228071565773636,5.464516005419807,7.732343911693057,7.062042385987763,8.380547038364607,5.040472542923592,7.008148619620718,3.003156020381477
219,1,1.3440385311301517,2.199902555411131,5.819164473117291,5.615068907741791,1.8247695040634535,5.886805639807605,7.030135750392821,5.45644547656473,9.830104669416604,6.481829539877985,5.402130365250069,2.542125366389701,1.749940106932248,1.8859449240508603,0.9565338528837936,4.338796113989605,1.6341965592601284,1.2004494079700738,4.027507822611205,6.103674331468339,3.310863940117657,2.3496415136534816,3.1629438257678455,5.375229548139029,5.412296340730682,4.12322898468001,2.1138713057312004,5.762808976251662,3.652429510269599,3.2762063481904358,6.030598060401314,4.540633536907764,5.492168480903619,6.900114964697805,6.236538963313498,5.752006870532228,6.959881588104063,5.946321513083372,5.510749656888465,7.706535616986754,6.176993625467183,3.6839222677023606,3.2437961798117,5.314632760796059,4.542147418243035,7.391400322853005,6.030547897304579,6.446427314017268,7.14869382711169,4.812383251613621,5.609944945180176,3.2295017715917833,7.761628370064221,6.460665289566474,5.871586458099867,6.5771788375311,5.254873818282192,5.828106469776425,4.229683610033867,5.551636176491828,2.891719159958807,4.654646692826275,5.768536407661969,6.5113905426335545,6.206308875311279,6.338346922092328,6.726210708436054,6.637267063683171,7.5255316989426255,5.833171433733096,7.400276855799154,4.49260467663868
220,1,4.832405559944142,3.090589145790673,1.999560322732799,3.4220224368197463,2.143456847123141,4.439474938230501,3.419966410869267,4.228313705912606,9.866236849460067,4.772301874546464,3.6316367928037145,5.647542427227346,4.331973857912158,2.05202789369486,5.827378953068646,1.9685639483117088,3.442381461800031,3.6525333496893047,7.724897847466795,3.5216671931105124,4.866528052829603,3.6413958523308274,4.506799052184193,4.529106982347005,5.52177802782602,2.4533884573488685,6.554522862175113,5.240847509765654,3.3208767552269363,6.2745475888931885,3.718068345469838,3.215513124399813,5.128360704134288,5.76490940885078,6.286439942968113,4.088854103414536,4.866988678264671,5.028718921553185,7.366684851050687,5.905826042196856,5.491048348117129,4.433152890638081,6.483379234190602,3.6153620748350637,6.748209862877242,4.631388480738216,4.635195178867695,6.689026571315787,4.782669778580833,2.4309214600056595,6.214002878696032,3.400345196752095,5.413156601878704,5.954059728083196,4.7057877389604235,5.4977244815787145,4.613907787154321,6.80721367329928,8.248298553530143,4.116801573875062,7.287765437830549,4.568398281221646,3.685391143582191,5.427283235488664,7.208462192343267,5.850917321111717,4.223456498080167,7.047463934342625,6.442548834866103,6.011488375640883,9.191585912620903,4.756613536455683
221,1,1.3670365557836153,1.8707334873158639,4.5500075500161925,4.801600138373218,7.356351038949667,6.5909156595776475,7.8408279972882955,8.17441081994144,4.132345522895075,6.207003662980787,5.670110478879641,4.306820362686449,2.8325078135712976,1.0388361362840381,2.105597033899565,3.4724256237839017,-0.4770802732395676,4.9841086616287,2.294130136671568,3.5445435134792134,5.150551829975712,2.4192283347024612,5.945345033419405,5.698127296323968,6.902384857814178,5.229451870843763,0.11522033944506892,5.054811130214485,5.195113744533536,4.525663513674084,4.846460973894447,5.313617189485574,5.917590350666939,5.424527663483879,3.0938298647717564,3.89687230646789,3.577764037734618,3.6854043010084667,8.055472101405895,4.407042285151604,5.933716772870185,4.44456059720041,4.672903273713342,5.954032448638771,4.44751796667017,5.0018655851230935,6.012564822773157,4.335287726263552,6.5729912526843,4.793456054219569,6.23971928123794,5.346307657281873,4.032368595405407,5.937147772320648,7.079201414878237,5.39573579042625,5.521664734571287,5.754773233062612,4.923349642391365,1.8113042971192326,6.717359621415731,5.263621442156118,3.9692301176528852,8.582962009378264,5.755639211990986,4.4146416298862965,5.567217824312351,4.001822549949632,3.7064863708712465,3.9010058210314944,6.523526882593526,4.566716389844308
222,1,5.242967597579629,6.100669555622363,3.811165592479801,4.490671613561484,6.185241798863922,7.515240426424135,4.620067773495175,3.4801639399872295,4.121706192101558,7.8900826610081,6.887777115530353,0.8288634295820384,-0.7039570993396123,3.128083511190349,1.3928271732816906,3.419162707601506,1.1038545297312832,4.980740454924529,4.331276268637058,4.769894730269488,4.566701548735399,5.810761524546225,3.6209085908676646,4.053750240537311,4.746934637876372,2.930387294487975,4.09142513387754,6.2978832682845765,5.763296627894537,6.655902993525184,6.847757443049376,6.065764604354734,5.809364671123936,4.723154571717685,5.330118965956118,5.790841717468876,8.58410219526131,6.307821341700857,6.537986668059429,4.8814084148775425,4.500583779707928,4.329141595751423,3.2481211760815385,6.103809810104205,5.700575096119816,3.4930901938461743,7.399012032831955,4.946465575436089,10.531923502953402,6.112323863727287,5.143609828383276,5.259522865082599,5.0458248364011435,7.498036112847268,5.457153203334655,5.100742668371608,7.1628220154981115,7.706200013160466,4.8935226255519115,8.026652010188611,3.6221694429196383,1.9234559389366421,8.15447468623632,6.850701264585461,7.3987069216398975,5.432484181124759,5.5624314832962165,4.345250123920311,5.589951758285611,8.997232267946657,5.375755433713801,5.519604430814175
223,1,3.5379282440619626,6.1553393295244865,4.177932641760997,5.51166553543839,1.684339539574791,5.005643888477652,6.397311967105033,5.0835772255766924,5.683637156961536,6.5211690465280725,6.939475516753168,4.660948433947472,1.7526618276045842,4.587351717480333,3.7056220114099134,2.9246238573386196,2.6661059642970413,4.90315896519523,7.20789118584021,4.668205618447257,4.2537994549730955,3.2012206887042622,7.030512249334349,7.113478272702039,5.314627537853703,4.914257172286048,4.023742997810359,4.092667374647446,5.904911784423879,5.9679130229876,3.9866858252499484,4.914817492139259,4.274130544720828,0.8286714051710969,5.129775947893617,4.255045389524835,5.303268367967027,5.124887714086181,7.620443538367198,2.7254393982676386,5.161931720590962,6.525069920126765,7.295364276435073,5.908893241281751,6.174119315371439,5.25203393135057,7.163187477386542,4.64033244628017,7.968383986142874,4.273990468325793,6.754455576168355,4.051508425666055,8.65868345808753,4.068612195862554,5.61858286236593,2.856096699844235,4.2892441520436995,3.231557981158872,6.4575696520660575,4.790049559546367,4.4290589740482424,3.484886958916335,3.2702926601684785,5.728244781642267,6.321255655169141,5.415642386633678,3.3943314863455805,6.019399722083987,5.292747308508859,6.654313304036232,9.650046925813443,3.364203364815565
224,1,2.936531074496548,2.310068077062367,5.518528498344277,3.6824104688734867,4.666929277299433,5.146953892550137,5.353696225600332,3.465705880540213,8.389188806587338,7.5706901488175875,7.620783454393317,0.44328930795177335,2.4976861521052696,0.42547575594499026,2.6592055257368186,2.06919334587085,0.07428598372406692,0.7794750791099526,4.443212342744767,5.137245683278596,4.811656799777566,4.088772379318499,3.265721890203391,4.01803365937188,4.27074914155162,4.679070409575789,3.776532670875102,5.18587630408421,5.927623284546779,6.444119237012872,7.302377573306914,3.79390684781072,2.798131178527844,4.899192003929267,5.757064006097056,5.053424404977658,2.901438789485945,5.532456450263592,6.03847071330048,3.782053575949641,5.520098171200891,5.689881640744885,6.403218845817787,5.066006843688655,5.165551577497547,7.545347992962108,5.998809795116077,2.870263166118633,4.472508313821196,3.963163515916423,2.688262834729383,5.151413056736865,4.616331879154468,7.342694301759702,5.59097699621879,4.560794965039848,6.893592750410461,4.8944970286710525,7.505578329795835,7.700065505627703,6.899355810288717,4.045635957985677,4.259752676157255,4.704050323220942,4.139893084191074,4.315627598721191,6.1340469473836015,5.1674265421171865,5.909616912073324,7.167121110801527,7.870339350389963,4.1686665740553375
