iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38],data_log_copies[39],data_log_copies[40],data_log_copies[41],data_log_copies[42]
243,1,4.118028109452822,4.165773768179243,6.766650891934977,3.3881760726257037,5.063719330890256,4.491284575014908,4.16679072708901,6.177037118836224,4.759599298416562,2.5065094960797465,4.814733230759743,0.8095198299612638,7.4373219285617385,2.8188436480377943,3.268277934264262,3.0850793176313083,5.268336280536695,2.3963603980044614,4.212938188031841,6.469788169518177,5.7665929994984095,4.0503668548895355,3.1467181422556876,2.9220114543387505,4.869482180984315,2.363848951910054,4.842823639394465,6.943176253750033,5.946634059170239,4.0155795370367695,6.068173958499104,4.028936197514986,4.965733138989558,6.544321764003842,4.582123320019873,3.9930217141667876,6.728388441369634,6.736291165279335,3.7684231532725136,8.900820965368098,4.645943360914447,5.379789242827103
244,1,2.3837202383337477,1.0026916283118719,4.303344720172043,0.5014112264766998,3.6637495895719248,6.514389608029596,3.6388266647321967,4.068878784656862,2.0756792947474763,1.7183448881862469,2.7041539665381027,3.0050453518950473,4.105147803003545,2.416963104918693,4.917221854547832,3.0099353414739567,3.749179080188006,3.5836341846819364,4.7810798478533805,7.738346361530773,6.52372267990645,3.7677857125927225,7.198038290616725,5.843559546922051,5.85664826413779,6.077444767670221,3.925633763155025,5.5598019073437435,3.156594737349537,6.5832368390249565,5.1951227570701155,5.716407179513948,7.487750604013417,5.5409508361429545,5.921126098933845,5.108682165941553,6.797872316607142,7.796324504010651,7.604273098083273,5.597191671545921,5.594459242297265,7.4380851110262185
245,1,2.9877990872008313,1.0995349746137781,3.1353552766047006,3.9408740688575037,5.472050447113828,3.5219953622939855,3.6947701586734922,7.042621085487263,4.051820931345254,2.5464714456948547,3.374747081736095,4.025869070667819,0.8400166305499257,1.615980496726236,1.0857921084803055,3.5963695149303363,5.410871051407945,5.138862667628673,0.5409462842099247,3.253048850015876,0.17553664983369727,6.962782542652642,2.195328286048786,4.221759251769899,5.293498763286907,2.3888470577375385,5.620623661863422,2.072014790524095,3.0920400044005705,4.161103480129618,5.4311437979904715,5.999398665103165,4.570890402230451,3.703158801835662,3.9851127792302474,7.398870133079337,4.50975590161891,8.700459509274902,6.222318467255993,7.911914092659061,7.437642780544566,10.057400200397339
246,1,3.1082178773946767,3.0988243544810126,4.23982704396565,4.36792230843227,4.828858667396287,7.416638180076946,5.120348073796662,5.303996251990418,1.2464843323423715,2.143850994228339,5.265046565886765,3.179123195877395,2.1407460006122108,2.27371930873608,3.88613070771105,5.058851749569437,4.615598430858336,4.780194010029713,4.777842589617856,2.871087155470459,4.806334005076634,5.627764215959921,5.408301294562123,4.378912237417849,4.411412703296672,4.838602838422115,5.730994123242029,3.5157623262114384,4.879672825132583,5.65717666098252,2.1778730171192753,4.108525135918561,5.215790884371943,2.975371027378953,3.177591476616328,3.676705451300896,3.129252970100949,4.858732404500948,4.898866509839254,5.492773097906077,4.4550921062686575,5.24713758195194
247,1,1.666448776215324,6.382401094945366,5.0137023771552895,2.6462170885963543,5.126490758846415,3.9202461419910355,6.314754545285194,5.889853424991754,2.2180469358891703,4.140977353350291,5.158448944251929,2.5327582337708825,0.3236283984366696,3.058540987303445,5.02605200243388,5.006373697882982,5.124735134308863,3.5639789191545983,4.471024057019968,3.32524689714555,4.263728401433838,4.972336274437735,4.842839939973473,1.4993439887517963,3.000083497424745,7.053863000815316,3.432455767058674,0.14175691279013453,3.6445919835524982,5.973574911083318,4.053577171474595,4.461349980169279,4.033123881814711,6.136437598612189,4.664585260414134,3.55347801303921,6.2094919204697225,8.449035532965745,6.304250096350064,5.240949699842352,6.954232372856236,6.168883900607651
248,1,3.726171059839269,3.1854609805627048,5.83348274125368,6.7797309607104825,1.00840244783249,4.012012674337511,3.607048492787817,4.83094496534983,2.796251762941419,2.9547974536182227,2.765094145924599,3.1666234875499826,2.9668106901838867,1.9971695642865805,4.303579742442389,4.677748960451515,4.001099548818784,3.6554144350871347,6.278196133700016,4.7117637026779295,6.887457602328454,2.7543746726025167,5.759606184363288,6.624626984524059,3.1050335008226764,3.8275739264399737,5.8502169856680295,4.4748678072846735,7.743608475464925,8.179193994647578,4.572587764257201,6.524312488105721,1.9886501709206175,4.401651203910742,7.101954151467664,6.3499360438306605,5.997993166787425,3.7032072158368954,6.772445447612353,5.800174781623835,6.903928943855651,8.920603710369017
249,1,1.055656026566399,3.693332385904406,6.107943908443752,2.68154245861589,4.836307843384216,5.153004803701614,4.252578682931581,4.975695518845555,5.244282561289903,2.911923314405623,2.4146957755037235,2.758149931269019,4.831980506929854,2.6051791633889887,4.1123404113795825,3.786404765857539,3.3822896462322247,4.426161348059857,3.6036781753333043,5.085301963467556,6.645756020279757,3.3485540947214942,5.190628721785374,4.490518859795319,1.7014155068709054,4.200975979060068,4.982468627206711,5.144602988204053,2.578614753286522,6.163951104335157,5.203320066449559,7.524982886863549,3.014174082266953,3.449958776771264,3.569262985132458,7.729173274353069,9.002607670844712,5.788661029436291,3.4422116226154347,7.746413285544535,5.867277284585189,4.276860338301197
250,1,5.406480680570909,2.838572360877121,2.8752084385531154,4.113433012399627,4.060673395389805,3.112752723200414,4.956277589323476,6.802027034437046,0.9156724051876753,4.810497573265318,3.9119539714432974,4.57271656481754,3.6331861544600543,4.313646670289937,4.007433882309075,3.1966895063330814,2.6742943750878414,4.551108423379456,6.253202275257095,4.605741295356489,3.3793028933819564,7.071552999577292,6.562225335593358,5.238299703078048,3.5081613492809307,3.659474647241241,3.1292806783170417,2.0749059209739515,6.450017325352359,6.141191961386889,3.952011480531327,5.906511841999614,3.522935178890067,5.96961172793251,3.8149142140018957,4.314334252286286,3.3730026108329354,3.3070868371645483,5.958194066510356,6.1906954417885665,1.859337043462116,3.5749085462989187
1,2,3.9540296394581977,3.1793025035892497,3.824925364683344,1.7407772884840145,1.9927225116989458,5.9141661953351345,6.114098673878161,5.983189101542467,2.504478692701205,7.205959718212061,3.7542238340334664,1.7815000855498178,6.559473818769719,4.532279623860827,3.821555528220373,5.932341316919015,6.1483270680930495,4.414121595345406,8.38679158961446,1.5500987791066971,4.271319766618721,4.382823393433238,4.7894302012845476,8.124980119616676,6.071931160040688,6.174753571404427,3.6567533530745324,7.109333127738635,7.17160522473419,0.0884640645570667,5.428205899817171,3.043640062941562,5.740076158211006,5.973095143574067,5.219157364555075,3.753319570887439,3.116957452206015,3.5662317767905445,7.911022428656112,1.9748790831589442,6.0244359184148175,1.2371732003319909
2,2,2.324856626486139,1.4413641068011855,6.750998486252198,7.614788251030202,7.728691374142135,7.3107937923889965,4.7934301882569805,5.733566362254337,4.78591597471786,1.45912783189641,2.2552442745522714,3.6974298526281304,2.632534259119236,3.574024147263801,5.798210851297886,6.267442016780572,4.844239272670246,7.301298097333443,3.8420685504327485,2.1496529342282558,5.970286143937839,7.0909816825050065,8.966613316318885,4.954168392560308,5.7978993630008455,4.269676977519597,4.197556458117927,5.320988242476709,6.223879249570643,4.879998621235718,5.16180410591464,1.22840868922508,4.017089692924947,4.050251588471608,5.295694182263442,3.4621592094159164,4.759970770816499,3.637240655493022,5.397842914225955,5.2887147619634725,4.411936986386708,4.706718911192823
3,2,1.890897082043723,-0.34847262204867546,4.934342945229398,3.1437370289859965,5.405015290063564,6.239065153944503,3.9231559538426364,5.3357742093980125,2.7758727238942553,2.497832087416697,3.0017969172544308,1.7469274593454895,4.905979888375075,2.4025369756016626,3.2346256170443257,2.4338506423070956,2.6153029603320013,4.550240266399361,3.3547368489394582,4.950413626362397,6.687348907814261,6.2610344761867225,3.8535013896896744,4.178941923808295,4.267767402454736,2.5068248773089676,4.734124536933205,5.260428666595536,0.8379475494546591,5.763231885699467,4.674757330322452,6.628644714078937,4.5525004663551165,4.741755747014257,5.5895108479106534,4.0224228941009414,4.50914397030276,6.327290191678943,3.9560916294233306,4.274726305584161,4.37637018494527,8.11853889114191
4,2,0.11608193934832489,3.9286836765369006,3.9774299850922032,3.603757257524452,1.7936463731283636,3.9350965829703526,4.74308021917372,6.603905635982634,2.725634107426664,1.6473086452696992,5.181085173218235,5.319990827193334,6.2980669074816245,0.787207583362367,3.2577647924481172,3.0934393270272262,4.625999125750949,5.894980056519445,4.351887464552216,3.4524786250835255,2.9165680622622867,5.092928578569917,3.2934428035178653,3.216818910172145,4.336986682132843,5.6703370851850545,5.75754416727461,7.638611748847252,3.0131347682257843,4.061779049268056,2.2941892525221723,4.47068543773844,4.56883490984889,4.969700270598927,3.99137075177365,5.637598044206517,3.34245605855136,7.586384599656705,4.170142341812709,5.7981126297194905,6.710220454176996,3.9092548360873622
5,2,1.8447395893479797,3.8256017243097524,2.344344395091093,5.713318514731703,2.4210395731040855,2.8871574619995686,5.047235744071772,6.22653659475621,5.120636359370173,2.7884559450798325,3.5474313175711307,3.176869623254982,3.4481567254454704,2.674586426469276,2.892252768394699,5.9042457351470485,1.6694297630455277,3.6248141494551964,4.716834386301722,8.416884574629472,1.4031795328381498,5.788050751280042,5.077871274851333,6.440025893377129,5.96494782686473,5.911108118274815,4.731210198050906,3.217998776700939,6.697071324654078,6.5278389407226936,6.333644694563562,4.411840843612358,4.576062279397599,3.6962559422609407,4.733284019063614,6.290979582770252,9.342379504999062,6.6456153525999815,4.622843803168887,6.832133490690355,7.43745955012592,6.437141181391402
6,2,4.789433848394773,4.179544955284964,4.011006978135943,4.803789547345629,4.829514155267112,4.220522083458217,3.4163155707694637,5.820868915452992,2.213672187256996,3.6741759700565004,5.595847720457944,4.1959763371799115,2.3046142956183795,5.793399221527915,4.830269306912094,2.7632410385487245,4.421616062880243,2.64371285696954,4.979651094837353,3.6986276965926224,4.93894294180883,6.306373451885813,4.078472135813449,6.075899280293937,3.5442693046966163,4.672837120441869,3.3358388213034225,5.988792538286144,6.460216617577748,4.886127648163925,5.543768472681316,3.10324772318294,5.6857327228014105,4.963441139816595,5.247928240808331,5.998262282091495,6.090285157397343,2.8685425457547296,6.73939836341932,5.505792651445629,4.088717190295825,5.231590808562657
7,2,0.7826959496499324,0.2995305250528026,3.258045339975318,2.93560693261344,4.094139530369373,5.338848021646255,5.836541071032281,3.0453148734946818,0.5086883788536278,3.311142670626832,4.6625847972833965,4.644431410493436,0.14912850323837934,4.557247994588112,3.7743531120259735,5.486169336080881,0.8570170121841522,0.12230076578016118,3.2784085685892324,3.3362472800944625,3.3473443731024854,2.99471357233126,5.450274891613643,5.73012911166197,2.934141184430125,4.969021337060547,4.537402795277219,3.824312846365587,5.471120460463575,5.203775925715442,6.404065164324637,9.661367277250177,7.241511880050987,3.8489463880773624,4.575024654880868,6.210326456107608,5.549918416965306,7.855108690084539,7.801208747907904,7.9974193747236235,6.428404461077919,9.274717471542393
8,2,4.788184613144113,3.5482287461099546,4.437915517326202,6.409556286066487,2.655731978049174,4.53912855743781,5.56403861262352,3.346804766274286,4.8421938678819165,3.93700213543798,3.0585761971667726,4.511592156343358,5.108181455948144,5.633809215767301,2.285535818928131,2.9917232698458975,3.7278879932184283,5.276780704261373,3.4021264955632105,4.6839360474359975,5.053407928106247,5.8114277743172975,4.227648105372337,5.891604110474537,2.808504329966813,3.521961661409074,5.331687939779797,4.172176061219728,4.825833159673609,7.3651524472505505,4.8269502532831625,7.480542560368281,5.855019722524999,4.157591354728599,3.53282252881589,3.392820220307835,6.468712152012898,6.152882297814401,5.832981379432632,3.5435989418064215,5.1354959665606605,6.333619447468476
9,2,6.08347614206069,3.088426004543411,4.956579988548248,5.063604967749044,5.525660471107568,6.289765704593921,6.784301562454063,3.5791154337205744,-0.38402305657728936,1.5449387069619607,0.9261077544338422,5.450137399459216,2.7283714466588354,3.9671599100010884,0.6213303083539604,2.7586957744354086,4.036854401047015,4.576796763379057,0.8865815380741108,4.517059045467037,6.2011785952933955,2.347676868115592,4.036482548841854,6.897078491624361,5.224463749872049,6.3727882840702526,2.80683984332166,6.581925991012831,5.807061902535406,5.523959986985418,4.23883465011391,4.711269399766845,2.480159959445053,5.607150867659974,5.282369721413555,3.9511530893237996,3.998834584310035,4.001809052739012,4.676059783814277,8.878045049057643,8.30624977268258,4.647301076914491
10,2,2.6737951471250385,3.952879034869936,3.8391319583623824,2.4637669454696556,5.7443569219400334,5.073637822902016,6.386804209776427,2.571473769254571,3.8118012856661503,3.335370788012806,2.4244628548198097,0.3396616969455434,2.291227735702831,4.404476071953996,1.0374825306468547,4.1129579003334475,4.365868095209286,4.975882192299398,6.789871446094948,4.857493895220824,3.3058357321159724,3.272391133394039,5.063894279169574,6.128513419336301,4.895522515284122,1.1928162676741725,6.626378798435255,4.561433990545546,4.76893600668295,2.9513519875525476,5.189227145401293,6.269540475526005,4.974368927414382,6.703237547392952,6.305539016495104,6.180285366170729,6.347487016382653,5.800425928944204,5.107769055547334,1.8500708866393507,6.501495507406492,5.369481851556425
11,2,4.386979925667448,6.250961795298203,7.898146804650534,0.1939383132166135,4.928857880890054,6.587645380878441,3.753510158816501,5.861307085558799,6.31127355925811,7.708309849454944,3.8809152594402736,0.7789381817785713,-0.2672582779321935,7.045761663143034,3.9411810989419567,0.722899875743,5.012844797713111,7.175712966358203,3.9529730936790966,6.9817637949517115,5.4169797545625835,5.263312744787934,5.387563855135168,5.27968824923467,8.231016164664204,4.442103830714209,5.076811985090957,5.294965887146771,6.5270941404808775,4.398681448044477,1.8767344266889534,8.115119773861835,1.0695481989037752,5.381700466279644,7.3420267400779835,2.3788309060820514,4.070510535864017,4.511443535925843,1.7229336676410902,6.834891217216958,1.8680910054162663,5.447587767863854
12,2,1.6916204033927749,1.7593824673749223,5.648088687258449,2.978232429606037,3.8125793978653597,2.7992565124457944,4.863566031127504,4.292107588013133,6.4285099890043735,0.010767151971881361,2.16690540174045,2.827270018901072,2.1370265746478756,3.3725091594161904,3.206053345332381,3.543811779953603,3.9386631942924177,4.433448540645483,5.156563785177967,5.845812687108359,8.019842112036528,3.2110994536803084,6.2843746722882825,3.5519207990641646,4.990654668079677,3.6526594715147693,2.3315484079442044,6.454021373174331,5.657651030270129,2.245108773625902,4.3138413803095625,7.389966158082721,3.516654489792755,5.674259696239374,4.911859898712384,6.0761073963394,4.208858512491081,4.187954541722492,3.590880071651326,4.573077405770408,4.489785084721762,5.892436625776953
13,2,4.874232263123686,2.8556337932720215,4.3999455193121815,6.01204217683119,6.265406438530801,5.818477701649857,6.121244207754433,4.229224806940585,3.068728454653669,1.1283423700058277,3.628359817308988,2.992284430490624,4.266579615419661,1.395789411673598,4.301430978182854,4.091813769441369,2.9572379946542147,3.947133709464236,3.4574187645475942,2.916807706822351,4.715044593343532,2.175616397456072,3.9937135828189607,5.216793725287212,4.471581429812612,6.612104865279205,5.417697719426596,4.132622149002602,4.609130374339491,4.825445405436596,4.606243640725154,3.039850872905412,3.498538863347155,7.270893452169236,3.7472303759272143,6.354519989478342,6.351958045050224,6.437786835772416,4.289014904874869,6.649362434769215,5.598652983980708,7.128014666444429
14,2,3.7381504179224887,-0.5706950719306398,2.2260122059297998,7.167112165353873,2.374803982513141,6.3606180603289735,6.315456098328052,4.140340099974077,0.7977737097784621,0.768584254368028,5.574110949420184,4.115444447424081,0.9405390907680734,6.053545103685123,5.130724563848701,2.060453450390899,1.3444723766226618,4.574895598789328,-1.3585130229923053,5.379574468280285,3.37040961034068,6.821302303824392,5.053232829817531,4.478900736087525,6.690958374327801,4.373655133244808,8.466454647384401,1.50670460601884,4.421388831818772,3.654006706779443,5.24924575460017,3.309003198001516,4.820121455289505,3.8291907167043644,3.694597093825059,5.8176354121433755,4.661661575466529,6.414050776877523,3.8180264569110025,5.724390787126229,5.320004132076489,1.6709976979658685
15,2,3.2516114583234335,7.057468281187345,1.0259262765979968,1.1968926601172338,3.1113136762976317,3.8546246144473035,2.8471667451599147,6.018411755652281,3.091368790036897,0.17674889199555543,1.4456163145200664,1.1587920571260244,1.662345067029558,5.370865538468074,0.7818805740652505,2.2248415219356494,2.866955941722646,3.224616661141946,0.7674795497578057,5.78203620377611,4.822167954934954,1.9630160019046063,2.9188398261484325,3.0053284343299858,4.575235122533336,0.9158815715849064,3.3123174419883172,2.7762454554793523,5.208603158135887,5.075563832648417,5.384917827078514,2.070591106343751,4.206623590792914,3.4439086395950773,4.693012003479855,6.186676341436661,3.157990949224631,5.548979725613828,5.785870232190637,3.7857873522079397,4.502381683081118,5.029667273270439
16,2,2.5420011203736537,0.2316555005701958,4.601572829527098,5.107501922153194,7.284909197128325,7.390946310758031,5.976177887731842,5.022353191461197,3.0317960915025757,3.5312626543782937,6.002411533666049,3.075896827612418,2.49699459934542,3.6899761393035395,-0.14168369522873692,3.3926848863412298,5.87422080939407,5.7429617459915505,3.7521018263999903,5.360105541777178,4.483421752152931,3.1439611439056363,8.509306615698181,4.215072238635144,2.7560912497223926,2.40697452461133,7.020405684340292,6.954888678670421,4.59397582522168,4.635320071536027,5.783808901272544,4.987579575187473,5.935609186603538,6.826926071159953,5.208338804722149,4.250000053329394,4.814945926348999,6.325268418532303,7.327242230290019,4.343233706352526,7.176889679086804,6.870853463759852
17,2,1.4937583066704783,3.5160739591389922,4.981399493535493,6.60440330269564,3.0271307896830053,4.541809563496984,2.439511631597385,4.270408240730257,0.17877863395558677,2.0626524485642315,0.19765161162083286,3.480753579268122,1.6929464697990728,3.4601005919945353,3.5328069399077977,2.3533795540469744,3.5477348166608658,3.7825423303285364,3.0307425661822913,4.096247804563341,4.4438077978738955,6.510931156347477,5.427221292098698,2.0395985738672184,3.1405262618305687,6.604238274355615,5.265053573066002,6.295120223820932,3.2270566047849845,3.973888390284722,4.955287046016743,2.217352747886623,4.182480098389904,4.29768857174524,5.792359453810918,4.814634487274588,6.992089021899392,4.539899242244602,4.682292285023001,8.351812707774592,6.060561964031499,6.087888940998647
18,2,3.6005563964808776,6.746020271251392,4.532227031312936,4.830632627630364,5.629211533339907,5.790535405631761,2.739902407275857,3.533056216850693,1.3518472203069463,4.844208890643555,4.532506686919207,4.725179873220857,3.5665541144855353,0.963145735214126,3.351639621635704,4.81591682199934,3.307168357781525,4.734438125042887,5.445924223479867,5.925317813636886,3.6412333667279837,3.7759655324470316,4.428060769581087,4.819362591938906,6.79877832722345,4.660466333188711,5.00504363330427,5.60675745246604,3.6937666405176466,7.163864501281966,6.6960998096995,3.63852733485935,4.010773435558645,4.42069978386875,5.457049300981561,6.744811881783703,5.644640249785729,9.35291014134414,6.700884159854361,6.6119873748948335,4.7343678950903865,3.1851696953162487
19,2,4.266176649567069,4.647773958872481,3.205498459162659,3.7041367576237727,3.8810057185922404,5.3792633593882,7.853076373034404,4.20433124968232,1.742039967456057,4.905681645570676,1.8896934793532754,4.403114547897013,3.0619695170286945,0.9233882501615245,3.395326037897662,4.7021013790153985,3.1968144044911293,5.1810861155770835,2.848074747649245,5.664138147536967,4.18671408143143,5.703769544785409,2.409128705172067,6.525495243757326,5.019159866622004,5.547732153726292,3.0512573655179858,4.652308107882087,4.776426229105903,2.8084303385841625,6.2305901806326025,4.839547801093924,4.331001493722824,5.216202753515874,6.173549209543455,3.493134430697328,4.396776880813387,6.112421674850649,5.164263277600103,5.1359585158629875,6.45948693983303,5.873441987183078
20,2,3.021630902672886,2.5040123493360538,3.653746698301071,6.4649141298426915,3.8022179244694176,6.540255730326864,6.25098053988698,5.2082694629264985,4.2415311220107546,1.8376331116316489,2.452864015857558,3.2374582972884314,2.484735046680452,4.316405165692727,1.3078810764565012,3.772007163173242,5.796268228914907,6.825860122784273,4.739777402778108,5.3193218227849455,2.6742971567154394,1.5501269335247163,4.670635240521515,4.907717704391939,5.389108125894564,3.4223385029740108,2.3663102634378204,6.232452815258268,5.042686579947584,4.813139109544755,3.2397064815623335,4.827331774226714,5.445246060755966,4.510181573925531,6.151040927821537,4.643118099604647,2.3338439278581684,5.965749342866703,3.325567293727501,5.286584024525054,4.64582312966027,6.834147881297455
21,2,2.1923968954797983,0.38397547514431124,4.979127731169536,6.0857762514552105,4.889070200761943,3.307664227497829,7.297384714442206,6.009115828644168,3.27420128498825,0.21633140819445748,3.004883263048703,-0.8338545256340796,-0.1330954646631176,0.5831734753506039,2.4427547154749965,0.3915178392236178,5.546100518662317,2.44550064823893,4.242414456332491,4.510478567805064,4.116177273699655,6.266937376279557,3.1882721681152844,4.972262365606891,6.156569162783918,6.796916181038327,3.8980681710431964,5.489589874608026,5.5931692152274755,4.513132672127224,3.9799290996696577,3.430937704911015,5.894980400898643,6.882016827985729,5.605586987307825,5.400474739184342,7.550000898359834,8.725756985766116,5.281499182399007,5.85034563222272,3.2199619512650397,7.354730356244314
22,2,5.179575190792329,0.7652307113442461,9.095326890720528,3.964610441525195,7.655603943571557,3.922623014410534,5.31726071215752,3.8487667814758333,2.518524698707291,3.615434909190309,1.4178889367269902,7.366509288362929,5.195465335428152,4.4555311415980245,3.014847056332681,4.724999748930821,3.3307627702964466,1.9885994930145592,5.297799171783779,6.69067154876786,4.290964483691927,5.76152445814267,3.0941240034932913,7.131495803984192,3.961919488951653,4.606116557385285,3.581980396247401,7.563441258495382,4.394392730951787,6.93628567151936,3.978585559140275,5.171397421595277,2.6459947114501605,6.599815948350495,3.3065603735240123,7.039932675914698,6.314656411421636,3.4443413151715823,5.428042430199306,4.301062080727597,4.045346510541082,8.377291089705121
23,2,1.2841103545159531,2.4259674891484995,6.1500841363487,6.211003983848394,5.700941441709893,6.213673806027316,4.214573984658798,7.510409960825526,2.3532936678241874,1.5421057087495362,2.395855928026243,0.8860603086127687,1.5904444057853153,3.4910656046261166,4.817443719879819,3.9249110994858682,6.698728000049073,2.033906744219281,2.437684050370422,6.52220464171093,1.7758944570577744,6.252656902116126,4.208612686844953,6.004700901685374,7.0748735505374185,0.8644304271798577,4.577386446347716,5.713132310299725,4.414425553273115,2.76055355649342,6.031078373060024,5.908114168357925,3.7913892744616904,5.582034084097442,5.506340320771495,6.552388271568583,6.25616895775357,7.449074593414314,4.790630087911668,5.611810169283502,4.7694120189374924,6.753566580149206
24,2,2.295739300269535,2.6503705230368744,3.717839998470433,4.726489060298171,6.307581137169555,1.748065673822446,5.182349602261772,4.313555164688488,0.27391746209775,3.7195310821041865,2.307031317276945,3.3031445575588347,3.1924632892164304,5.012960967983731,4.384044553046233,3.7800087370239526,3.6401637957051087,5.091925715554205,4.330325126552197,3.6618012609776787,2.7715348030733544,5.797943621518928,6.384622280943538,4.1729917026465015,5.259606468622044,5.797700955649279,2.5519602319650696,2.4591499917002593,4.747049858715673,4.235921935430568,6.581034498080992,4.476513123822732,6.198802441803179,3.4591579674913,6.9725893800387935,3.1027242139904536,5.2270247719475345,5.588490252809409,4.141971595330084,3.4342743361386843,8.392236619936257,6.76157720920324
25,2,3.232460532630272,2.822418033280071,6.299839130681926,2.9490620590603003,5.033234166725065,2.802807440595226,3.1573191714699416,8.528206333163617,3.348802594971933,1.977801385471685,1.3552274902778083,3.5487175181553594,6.853242937626064,1.2987151247778335,1.9803393192584071,2.54329521903454,5.275898474211404,5.233920246255386,6.786368106017722,3.211439885103337,3.756227064705753,4.838536676189622,4.354168549088072,6.361072354084124,4.853587802986769,6.9229465149243214,3.817147975080642,7.300754348654048,4.495892387688369,3.674334594355987,9.146087958530117,5.60436701403565,3.5473548988080514,5.753787239082052,7.38854156307329,5.060013169538759,1.543443229529033,4.3256843680822765,8.390997859499052,2.8718438664490815,4.528029117646404,5.513926673046729
26,2,3.5589573565593455,3.5684162542957547,1.6133048411258433,2.0534722016168407,5.162979025374372,5.94886775881998,2.9012401507332415,6.170469567424725,4.947975981162254,6.583473273870728,3.6354479520443004,0.8204922688785629,4.756712883008881,-0.13897804541995457,4.47841403626057,5.761629616726379,1.852286450626447,2.137440215692379,2.0266019329326164,3.6825364384823973,7.8543349834418,3.7198404260011126,6.750752771095984,4.307363117029177,4.163890137216955,6.802987510375031,9.127105928789303,4.700981786921463,6.050119797873278,4.269355767733969,4.138214001884352,7.1113652535008205,6.401247101212973,3.4745329390715454,4.983621245527977,6.746598823170636,4.603460911292764,4.288384725294436,2.9077260561621823,5.755257429578728,5.713978114387586,0.7889658024697083
27,2,4.303001311687168,1.887606747120296,4.250857947211076,3.3252978061924434,2.301570920854271,5.7941390653954645,4.476961137007291,7.0069267265332,2.666043067139831,2.4151952596826884,6.093301006167857,3.4158959885236575,2.5552162033996777,3.6089934713278864,2.1730728108433723,2.894415954897461,4.900169868483371,7.249851822696161,4.315059386540185,5.578195180601685,5.577824700042003,3.993566824764741,3.750291941548497,6.3392723518081455,6.448689910108615,3.8148850135228654,4.386466493809123,5.258170265821099,5.563265458090961,4.426683247105332,5.674897131028361,5.798665792520928,5.471499279903538,4.887404146275335,7.305635595472872,5.66222184826366,6.54737320160445,6.079922776649914,4.5247248874535035,5.456461052484203,6.363915842997813,4.17606391499474
28,2,4.09323529909416,0.732228858493888,2.97787031917652,1.5008930976484605,4.36138468432955,3.8256147825861415,1.3583839084514235,2.8444998155296357,5.120030829180634,-0.21492921498041542,6.449698235591966,1.188345570413645,5.701832027598184,1.0449699590709487,3.419896449993434,-0.029377825257280245,3.3850218535393437,4.483981312944324,4.493093981256387,3.2622902788450054,5.110353359641432,4.8717637553035456,3.921773942283803,0.03872082558809569,1.5649296585369898,10.252654833215754,5.953278702625736,3.4959413381302085,6.651472626304386,7.105011344895048,4.790046043262303,5.828979073074267,6.29647172536784,6.079676952369873,4.702259078712716,10.7465163872352,8.561110674234573,1.0927244548586956,6.0328831165718695,8.552725621321386,7.406116822429154,5.658839631447161
29,2,5.008557140437352,3.8966526698373323,3.675527072133804,3.2280337945562323,7.307928455352479,5.64912005653873,3.6656816817819107,3.1847634895745394,4.1399480378752145,3.6479342382252873,4.884653282980258,6.035566609277084,0.49295402358296864,-1.8079871220714734,5.919853130575697,4.826528012570574,5.02723083146741,4.401249122581481,6.807435724977284,7.573445923569286,4.085783307225508,4.465053564961955,4.086074364634041,5.682235225788653,5.198469678403077,6.824571232778863,5.768031360382949,5.620609545354204,3.17165779525755,6.944416361380621,6.592206922314178,3.9298792375517277,5.361076894759836,2.1164630402502107,1.8490865400106564,2.290538161605351,9.163703165023563,6.068758013799547,6.199424299332811,7.394999249101077,6.987570704673992,4.699417767991016
30,2,2.7633179631368714,0.6657754424304005,4.109081755241169,6.328367209015957,5.67525352895522,3.254644377239974,5.680580401232419,4.348128739741041,0.13190635664602113,0.4669926462617804,2.3041198238792395,0.9811127883878406,4.430264208018387,1.6330161912212076,1.930439855538558,4.5600354322480126,5.560849319923845,3.779587032915,3.890352123713389,4.414382033813682,3.7870039480404376,4.587046180816813,4.18565077295069,5.561515506589804,2.6681865189564364,6.53727705897931,5.364210144516921,6.631868069978325,4.759793852129058,5.021028791379798,6.6022261221362655,3.6366069436077684,5.436953462773609,5.309144572543049,6.484804156661601,6.562756639833286,5.204010818600496,4.841502391532035,5.86388730167815,5.209546127959465,6.048122568680462,1.3942208417629258
