new_time,name,value,.lower,.upper,.width,.point,.interval
94,log_copies,4.8324212804494895,3.322291422967855,6.362790134694746,0.8,median,qi
97,log_copies,4.996878320224095,3.3506917521477417,6.470352134312719,0.8,median,qi
99,log_copies,4.979764405124628,3.4580801878555607,6.468860852650233,0.8,median,qi
101,log_copies,4.942775392228993,3.3559496346966893,6.491001989248942,0.8,median,qi
104,log_copies,5.061840136750167,3.4374735814978057,6.585727946132071,0.8,median,qi
106,log_copies,4.980603809413138,3.3671270504834685,6.621773293077386,0.8,median,qi
108,log_copies,5.030879381416481,3.516142885874864,6.594371671866158,0.8,median,qi
111,log_copies,5.114411690239488,3.4729962911787724,6.59130222085664,0.8,median,qi
1,log_copies,2.9419406252072218,0.38721120187096264,5.551951497844864,0.95,median,qi
6,log_copies,2.8901729598244272,0.44254874321197385,5.398001660168102,0.95,median,qi
8,log_copies,2.852234610849482,0.5899966519493581,5.3361753657551345,0.95,median,qi
10,log_copies,2.8236776057948387,0.4139571624168047,5.196788385357297,0.95,median,qi
15,log_copies,2.882776769695174,0.36299425476283476,5.313909305288111,0.95,median,qi
17,log_copies,2.9215660378491592,0.5150984713033433,5.239429889902688,0.95,median,qi
22,log_copies,3.207077242127028,0.8465460216615035,5.46793171663601,0.95,median,qi
24,log_copies,3.165722655919577,0.6408997798406525,5.5336683029131155,0.95,median,qi
27,log_copies,3.20244171354027,0.663330946393642,5.694858686147221,0.95,median,qi
29,log_copies,3.2962001545414896,0.9384217269244183,5.492717296808931,0.95,median,qi
31,log_copies,3.1765447380948753,0.818221419577668,5.820639497531062,0.95,median,qi
34,log_copies,3.3894563321936757,0.9936518542861993,5.8089648321140395,0.95,median,qi
36,log_copies,3.3767058540360164,0.8647913964647134,5.86887493163878,0.95,median,qi
41,log_copies,3.491455522023546,1.201402443480293,5.762549139713136,0.95,median,qi
48,log_copies,3.7230342443568594,1.4709487975426385,5.812894441779031,0.95,median,qi
50,log_copies,3.6315065257940526,1.2647670553311283,6.0475045107142735,0.95,median,qi
55,log_copies,3.8027948408926,1.3144736750681103,6.346571978511305,0.95,median,qi
57,log_copies,3.955755067605349,1.450937871771022,6.25937387709429,0.95,median,qi
59,log_copies,3.9303356679379835,1.5339128766493548,6.262345241463982,0.95,median,qi
62,log_copies,3.993161996724689,1.618728335498532,6.524871673395993,0.95,median,qi
64,log_copies,4.036848509135396,1.5919154357900707,6.403677792720116,0.95,median,qi
69,log_copies,4.157612660268809,1.7578149418850386,6.632810412145037,0.95,median,qi
71,log_copies,4.214501653100336,1.770278386039968,6.5698933579302405,0.95,median,qi
78,log_copies,4.458267875298273,2.057873799457869,6.830134761868317,0.95,median,qi
80,log_copies,4.53718100693668,1.9843069217348714,6.755670796780148,0.95,median,qi
83,log_copies,4.572615291038588,2.2606850091976343,6.721271540386108,0.95,median,qi
85,log_copies,4.6190262792139904,2.1393347178227926,6.925726772288801,0.95,median,qi
87,log_copies,4.767726053769972,2.3010566055334194,7.024825099926282,0.95,median,qi
90,log_copies,4.747404921443735,2.417710289239367,7.120704433324419,0.95,median,qi
92,log_copies,4.755857810619544,2.4699454565202017,7.012282462389864,0.95,median,qi
94,log_copies,4.8324212804494895,2.3215994872519374,7.232239894586086,0.95,median,qi
97,log_copies,4.996878320224095,2.247705124729924,7.160197374803072,0.95,median,qi
99,log_copies,4.979764405124628,2.5099711698673324,7.387731004707282,0.95,median,qi
101,log_copies,4.942775392228993,2.5519851053378404,7.27366613658291,0.95,median,qi
104,log_copies,5.061840136750167,2.5508901232458694,7.31209861710214,0.95,median,qi
106,log_copies,4.980603809413138,2.549047680638774,7.385261202398019,0.95,median,qi
108,log_copies,5.030879381416481,2.6057414338987255,7.467529050778747,0.95,median,qi
111,log_copies,5.114411690239488,2.5196468715771374,7.650458298339251,0.95,median,qi
