iteration,chain,rt_params_non_centered[1],rt_params_non_centered[2],rt_params_non_centered[3],rt_params_non_centered[4],rt_params_non_centered[5],rt_params_non_centered[6],rt_params_non_centered[7],rt_params_non_centered[8],rt_params_non_centered[9],rt_params_non_centered[10],rt_params_non_centered[11],rt_params_non_centered[12],rt_params_non_centered[13],rt_params_non_centered[14],I_init_non_centered,E_init_non_centered,gamma_non_centered,nu_non_centered,rho_conc_non_centered,tau_non_centered,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
372,1,1.3872889144801501,3.0682408942954056,1.5405032139576809,1.699696076488824,0.5035707212047821,-0.71070323389603,-0.8016180567069423,-0.35662780488904405,0.01433311037967297,0.7351128995392394,1.511771812552971,-0.01792648733320723,0.4098243408801106,-0.19813112689821202,-0.9453555161886706,-0.6225767478695656,-1.4872868722117039,1.146322772620211,0.618074736818143,0.019754747211026394,-71.60970131881469,31.0,1.0,0.995774759096954,-71.60970131881469,80.4125219648685,-0.32010389425832386,-0.5093401436517411,5.0,0.0,0.13423506446962202,0.13423506446962202
373,1,1.8407470860623922,0.03178456031585142,1.8682897532133822,1.9243400672720992,0.646542882948187,0.7294851578870267,-0.21638189368648397,0.32073756173534157,-0.8992979603964818,1.114809195142746,-0.47966006423939767,-1.1984038478889396,-2.412842272873998,1.982570127075832,0.7365276044345432,0.18573999555243823,1.2618162624482712,2.8607538231995444,0.6662965554310966,-0.11496470669037523,-75.95938630546468,31.0,1.0,0.7882271871590701,-75.95938630546468,86.01805408902717,0.21956371215964054,0.8148238217944339,5.0,0.0,0.13423506446962202,0.13423506446962202
374,1,1.7654857033108198,0.08455330865708546,1.960179614152628,1.8638077850130454,0.7988613389341221,0.6197031869851672,-0.10845343910197225,0.16298162669267716,-0.8962664462007425,0.940478804780247,-0.5285862996206607,-0.9681980063301812,-2.382291108200439,2.068990406214741,0.8744738115145256,0.22389627452221994,1.3632830892706587,2.7596683215431677,0.6305320420739372,-0.19917769580716418,-75.97819603357134,31.0,1.0,0.043769199185364316,-75.97819603357134,83.07082015386173,0.11040118647116515,76.52827350334574,5.0,0.0,0.13423506446962202,0.13423506446962202
375,1,1.611083261674532,-0.024992379502327085,1.816378916182947,2.13794010728801,0.9827521801170758,0.13691102081228917,-0.08088064758273737,0.28748881350345185,-0.6574508247194618,0.9541727228245312,-0.642480475298696,-0.6266889834453385,-1.7961724735192508,1.9718408843738537,0.6756059000013562,-0.07452852696888923,1.363579810896244,2.5100292084697235,0.792242085198536,0.03983294415715388,-72.60585798934339,31.0,1.0,0.12037825189228119,-72.60585798934339,82.76198314051928,-0.5250001775144,12.871526528338464,5.0,0.0,0.13423506446962202,0.13423506446962202
376,1,1.3416917494246414,-0.2455692488169598,2.7396530818650513,1.2210057251444084,0.7805137956648472,0.07327927409777088,-0.6478484111014502,1.0503988605039711,-0.33590917028069894,0.7945548819513295,0.027416794955725327,-0.3730779755613362,-2.122513291992899,1.7792815989589263,1.1433769335591546,-0.07349936166021231,2.161197256400058,2.5347450537014957,0.7817337249711326,-0.16403209387431134,-76.08319348120033,31.0,1.0,0.24900876281205347,-76.08319348120033,83.52822461643366,0.4375016486526704,2.604339250576359,5.0,0.0,0.13423506446962202,0.13423506446962202
377,1,1.0577010235114348,-0.5805824420352396,2.4047890472065996,1.4995040499686794,1.0355378116329277,0.47406415008969915,-0.45352175248182336,0.6783968716619766,0.016499440371898294,0.602737214082691,-0.14551045418349898,0.1303439453571708,-1.3840184746879862,0.8430255668837415,1.0903944684392604,-0.0912807634137617,1.5562142249744662,1.6134019062955391,0.4786579793077247,0.26552189958664585,-70.84550905522181,31.0,1.0,0.23475627724101275,-70.84550905522181,81.46346012102387,0.42538066250160966,396.2876349681421,5.0,0.0,0.13423506446962202,0.13423506446962202
378,1,1.335736664723219,0.2545874110319605,2.2530274677659863,1.6280104980665668,1.3427431676026724,-0.15632181087724498,0.17988146724458295,0.3713508747716818,0.1374937652201233,0.8203949333777919,-0.017631544361766872,0.12583340654399455,-1.2109304185096366,1.1600956460781382,1.014555778855368,-0.14047490610698168,1.7006232602095754,1.0976887887170481,0.25373414784442444,-0.017893538538661102,-69.08682118602869,31.0,1.0,0.2422580816575815,-69.08682118602869,78.9111159998364,-0.6529742183900993,10.67644802979548,5.0,0.0,0.13423506446962202,0.13423506446962202
379,1,-0.19917715968324715,1.7726466752869567,2.6348504482925637,0.5749100522129137,1.057909938512458,1.9197787050443846,0.47538873007729937,-1.0077956084664863,1.284856672206378,-0.4346865781819928,-0.38991349090300614,0.6207522882293656,1.5345614016901927,-0.6237702716547935,-1.225295090985993,-0.7320648583028578,-1.2848189436544382,-0.8397720321371994,0.23692050380622792,0.06149096811562532,-70.8891296041682,31.0,1.0,0.9664731446891379,-70.8891296041682,78.19352562223607,-0.2250898004052857,-0.7863644917988353,5.0,0.0,0.13423506446962202,0.13423506446962202
380,1,1.2353805417781907,-0.3482513488436568,2.155223647133177,1.0312885441006716,1.236228745044242,1.0492768826495769,0.5835509861199144,-0.2543091666660571,0.6552711065314358,-1.3494631464366793,-0.08121156655990075,-0.09139187748037376,0.9503441503434976,-0.13162255573901632,0.6515294805357886,-0.8117433325432721,-0.19359611670619686,-0.9614873337549307,0.4435962400811844,-0.021238994154128527,-67.03719875075961,31.0,1.0,0.9959928403862749,-67.03719875075961,75.94798636189212,-0.11450799927382604,-0.2535037628774006,5.0,0.0,0.13423506446962202,0.13423506446962202
381,1,0.2653804227729777,1.6228644358427136,2.2283886654877754,2.651797284531366,-0.3375781240100313,0.49977084126891136,-0.8902086409363384,0.9041559737871977,0.9910526893798297,0.5524264368549892,-0.1428646161812827,0.606664824064344,0.13133716104426943,-0.6968368200147707,0.6603805348184483,1.4408264557782975,-0.3891081147873444,0.4469767377842746,0.5734438465722278,0.09676253148906236,-72.2069809666849,31.0,1.0,0.27393754709917223,-72.2069809666849,77.95565888447311,1.9601634212789776,3.337731035980511,5.0,0.0,0.13423506446962202,0.13423506446962202
382,1,0.04692359647740518,0.6561397687245464,2.798291770443974,1.6740658981491958,1.158901972787481,-0.014938038142893703,-0.6210746766774247,0.27498346059588785,-0.5733880120367715,-0.16868583363690648,1.004706078822521,1.5382056853724198,0.4505472322786464,-0.12779136610214897,-1.2809080382308298,-1.029368587600748,-1.5977656857626952,-0.4878864512336663,0.37647519433332577,0.056254996614442776,-70.23061988916315,31.0,1.0,0.880173162318584,-70.23061988916315,80.46337570834199,-1.0729764179298371,-1.2600281703102212,5.0,0.0,0.13423506446962202,0.13423506446962202
383,1,0.4897172891526577,2.2402831977292688,-0.0956276175471866,0.2761834581071505,1.6299520270971177,1.6899442515583543,0.9959639611562064,1.4241446367707207,0.563142756775672,1.012976576557717,-1.3317146614456394,-1.53888668474214,-1.281541745624078,0.15939432471462142,1.9329630204671169,1.8077555336193583,0.12547736531860249,0.03967705430386982,0.5795022887303127,-0.008417631758774802,-74.29827540392188,31.0,1.0,0.8851550936823058,-74.29827540392188,82.03298063347756,-0.7324568350718152,-0.7324568350718152,5.0,0.0,0.13423506446962202,0.13423506446962202
384,1,-0.09856142319331797,0.425625473937912,3.201635048628548,1.8825439828938597,0.8071590036420944,0.26772164072278226,-0.17778619037575388,-0.817231429234087,0.44249221257513854,0.06854170375160668,1.4920688165499514,0.6765276928559121,1.5090161313812882,0.0509960556111674,-1.5406522691232605,-1.0241179987788562,-0.5746162450488491,-0.9579781843918354,0.643393948850725,0.033769824483184906,-71.68628292823401,31.0,1.0,0.945993501179258,-71.68628292823401,81.33242905254204,0.1661246279164743,-0.2322072531054431,5.0,0.0,0.13423506446962202,0.13423506446962202
385,1,0.9195885627753484,1.7427161152198196,0.03064639627816179,1.094392813246349,1.2163182176700738,1.1865047282290024,1.2734906334022957,1.6067075698544855,0.15976703276022997,0.5286255246156163,-1.0817751504148474,-0.6667212664328114,-1.6129921423442244,-0.023735190769970313,1.5017021846803278,1.010100262895089,0.3775356590816191,0.24469703624793981,0.8633829260340631,0.014123851539594862,-73.60446379103516,31.0,1.0,0.8623141168059599,-73.60446379103516,80.28918224079382,0.42838262752016476,-1.7214191907072518,5.0,0.0,0.13423506446962202,0.13423506446962202
386,1,-0.2314160277222686,0.7772447141509583,3.7755388811192505,1.9918518903678866,1.089191895225894,0.3126757329751735,-0.2822663048420402,-1.244732977763079,-0.2577187184715656,-0.6962832588015146,0.7880017572837132,0.31029853454619044,1.3834779813660458,0.020082603273063326,-1.5072805391530935,-0.8964568614420501,-0.6650455590810026,-1.1526322169685965,-0.10280754853831352,-0.24815714346444445,-73.5083109611978,31.0,1.0,1.0,-73.5083109611978,80.88613740411542,-1.2530842004149179,-1.825316042429236,5.0,0.0,0.13423506446962202,0.13423506446962202
387,1,-0.20580187552728985,0.7612812147636163,3.7542066946491808,1.921343836477221,1.1351167362318735,0.3787465693871872,-0.29763885199649676,-1.3239980427823717,-0.3236305880482614,-0.7318621731691684,0.510811557840241,0.3732702571527638,1.3842256208704702,0.04659510858936439,-1.2858495147180735,-0.7907827391526868,-0.45512140483622576,-1.2083940729576628,0.042636687368400664,-0.1781381121755945,-71.67958666618014,31.0,1.0,0.9893879731101256,-71.67958666618014,79.09999029284201,-0.5861507586873671,-0.7580681987728042,4.0,0.0,0.13423506446962202,0.13423506446962202
388,1,1.0796163318798961,0.7917947236203594,0.010463089076346466,1.6675917363524984,0.47308373405669935,1.023250377027912,1.5969527388928484,0.851247469938102,0.5117979735639292,0.9822040272119585,-0.09894314974222271,0.6537563344127456,-1.9748187232426195,-0.526185908183833,0.5484735187519074,1.3445051566680042,0.6444045714401414,1.3513689443379928,0.7960235050149259,0.028600787138217343,-71.7559302679104,31.0,1.0,0.6392651622887995,-71.7559302679104,80.1091144159749,0.37568855551047875,1.2924802340773311,5.0,0.0,0.13423506446962202,0.13423506446962202
389,1,2.0860563662070373,0.3319450066702594,1.192193659173589,1.480854849280785,-0.9665382936418303,0.7883667981557383,0.7808500306239277,1.2183758680612649,0.5019136442126728,0.29042024129990707,-0.6106310067578421,2.3936201508274104,-1.7582701876726874,-1.1222094965037812,0.4080121810811235,0.20016362369324395,-0.27033490133091465,-0.3560506560635729,0.6422597258379633,0.35430690071253845,-74.95100464573076,31.0,1.0,0.34903323332251396,-74.95100464573076,84.46979125264477,1.3363636015355809,1.7515657029511544,5.0,0.0,0.13423506446962202,0.13423506446962202
390,1,-1.367809387066299,1.700324402470914,2.571419234796261,0.17400873584822943,2.486243012320484,1.5541273771428705,0.4002836208645547,-0.4615263484231867,-1.093730204338341,0.2084663578936276,0.33903105509599885,-2.4930447331697927,2.2578949663371506,0.8222041672528742,0.28856112753085017,0.3652113366296894,0.7055986167178497,-0.23905847731325497,0.022804138222399566,0.1980718782687024,-75.93063240759044,31.0,1.0,0.773211755045629,-75.93063240759044,84.81772371602706,0.42611742824639975,1.9388188201654657,5.0,0.0,0.13423506446962202,0.13423506446962202
391,1,-0.4325916728653184,1.3339739011793712,2.432249317804632,0.6507543495396526,2.1929246758843526,1.384120502469829,0.9517664893821941,0.19001683812125209,-1.4418738805232687,0.8974333046485685,1.4607243256942655,-2.7918924262313434,2.5082963873689637,0.6287500849709857,0.7939299066795679,0.11048242101678703,0.05343602605529993,-0.15899408820889085,-0.12948412384958208,-0.03219785309449488,-77.63559703483105,31.0,1.0,0.40639779456902536,-77.63559703483105,88.81132986427573,-0.7035305453183298,2.614001448525869,5.0,0.0,0.13423506446962202,0.13423506446962202
392,1,-0.30246871019942445,1.8184323153685287,2.613348577313002,0.7355632705447653,1.9105433607949118,0.6009084665413361,0.6339382847298131,0.07835588635205865,-1.581620341630298,0.6070554106894944,1.2182084757973959,-2.6685164858286456,2.525475720611283,0.2548125270416174,-0.03954312377339109,0.16800122154387545,0.19119006264282631,-0.35095792242333224,-0.21822449001766564,0.17366032842451093,-75.02733904550266,31.0,1.0,0.9474991618909698,-75.02733904550266,84.80698042692188,-0.2653084498731886,-0.5623201375149165,5.0,0.0,0.13423506446962202,0.13423506446962202
393,1,1.248717479576008,0.2398803932585809,0.6020838829446061,2.1723269499324727,0.17145614478136936,0.7391772870524099,0.41362458015023884,0.35035682480023445,1.8522570227859836,-0.42007339498988766,-1.3536112251142354,2.3918670496857923,-2.6241806221881774,-0.3146064525504731,0.008461969713167622,-0.14605272166201166,-0.14020007141302046,0.24555933956851628,0.9995398065572237,0.2924126657980477,-75.18410978626231,31.0,1.0,0.9622131068561164,-75.18410978626231,82.11620881906391,0.010746223913471908,-0.45790377930330806,5.0,0.0,0.13423506446962202,0.13423506446962202
394,1,-0.973689699283628,0.45540299503358256,1.6628557842539715,2.028055936225943,2.2981557388506886,0.6891520350017104,1.5437606790067053,-1.0197905989005076,-1.576549179889757,-0.15592922443635673,0.9779563838582879,-2.373638865602913,0.2558655721503446,2.000072655122223,-0.797225568955267,1.1435017077147567,0.2819530533933444,-0.9553872507516372,0.5968665324068865,0.08371075118675265,-75.70534171706389,31.0,1.0,0.99513529736335,-75.70534171706389,91.18671489907736,-0.12103542655830779,-0.26581566488121666,5.0,0.0,0.13423506446962202,0.13423506446962202
395,1,1.359719519587562,1.4076218240355975,1.6884009182475943,0.8392886398628738,0.159480494807107,0.023810705002076077,0.41134392830259153,0.7021602119600551,1.6406201428874234,0.6155355391852416,-0.7373774383942413,0.7773342429217999,-0.2344774617530274,-1.8600762431933573,-2.2383513276151574,-1.1023647389855962,-0.5628378463629087,-1.5277730149188593,0.6222450031638425,-0.060339502793122224,-71.99631552484873,31.0,1.0,0.998453814484066,-71.99631552484873,83.53137045695674,-0.036328819806598744,-0.14055850283068594,5.0,0.0,0.13423506446962202,0.13423506446962202
396,1,1.651478951768999,0.45433616451026226,2.8505579024527714,0.7092271125088285,1.823295755270356,0.08425878246497212,-0.665671101718242,0.86419116833441,-0.23837434170193111,-0.41700434717097945,-2.3396099638977685,0.5577490473113482,-2.1160737090185298,0.6347632454833,0.07454989965956788,-0.023414347842553945,-0.4929537703384733,0.331381060743278,0.7393108054008446,-0.051652276070408676,-74.10563474628947,31.0,1.0,0.7609781704871071,-74.10563474628947,84.05851724106735,0.5283887026125171,0.6948985202795228,5.0,0.0,0.13423506446962202,0.13423506446962202
397,1,-0.5875975013611956,2.47818359319234,0.2568268214231614,1.4086276604311412,0.04497460304895186,1.8058006103835458,1.5425494054490276,0.15520386814386455,-1.373588589705175,-0.16542420850007444,1.2875703609529816,-0.8343327848352464,0.7708758960603919,-0.5659538482217035,-0.10635240264295925,0.4059570366952503,-0.4136163800930888,-0.8044920653649272,0.8543802944092633,0.07952016829004652,-71.01330986338823,31.0,1.0,0.9947989027959018,-71.01330986338823,80.62180639422745,-0.37735563706857533,-0.5345827371120606,5.0,0.0,0.13423506446962202,0.13423506446962202
398,1,1.8482846327707476,-0.3681754190321883,3.050152973803581,1.5076898937888337,1.944127245002665,-0.5135263887268651,-0.5018748733978542,0.41259012527080297,1.5795819226606929,0.1376972723765526,-1.3176978145463314,0.5740259794029174,-0.876337027372642,0.4635088555543069,0.10469953759507743,-0.3277935340987491,0.3233454194804031,0.32781602361029755,-0.09416583040402189,0.030515353391212988,-72.678274814538,31.0,1.0,0.8609496408077248,-72.678274814538,89.79939209894128,0.21345394798785833,-1.2064571399546367,5.0,0.0,0.13423506446962202,0.13423506446962202
399,1,0.06774797011258837,0.5757055118282091,1.4864314008987916,0.9583724564724647,-0.05136888416316057,1.0171604049320349,2.807497362746631,0.09002176891945286,-0.20625558278281503,-0.43369158596678936,-0.20889213242278337,-0.4473147696068156,-0.6142192628252877,0.7402738463846522,-1.394669288399743,-0.5706042761951702,-0.640545428663929,-0.9257318504418564,0.8439314370903841,0.22570649548290736,-70.04471340083165,31.0,1.0,1.0,-70.04471340083165,82.00704726977118,-0.43092577662801546,-1.5070381903216088,5.0,0.0,0.13423506446962202,0.13423506446962202
400,1,0.7066438305846747,-0.11630753529647646,2.1129176280426107,1.43100181115671,0.07782782954556355,0.9081753449106584,2.8265037243229556,0.1946350925616901,0.1498460627701112,0.12015950226336082,0.4229976254675356,-0.30737247741803686,-0.8569891980954182,1.6783204287237625,-0.08818273105452828,-0.5363653068788251,-0.26598707700676855,-0.39643926790629636,0.12462191397217603,-0.0013750004004411953,-69.62745143697026,31.0,1.0,0.9981418511081898,-69.62745143697026,74.28208119755337,-0.09047947376787135,-0.18277502507758925,5.0,0.0,0.13423506446962202,0.13423506446962202
401,1,0.03585496872397705,0.13774132091082808,1.7274979062753792,0.9784729318043215,0.6813083261692374,0.2595294415235177,1.0021515188815073,0.7022545705040627,-0.2789755687310819,1.434659312920994,0.293115347390807,0.18625289167077197,0.20352984263003437,-1.1220002718956366,-0.46230840258162403,-0.2360740636920999,0.9603108731149208,-0.8405071458033191,1.0795112248429763,0.1377766569099843,-67.82302012466128,31.0,1.0,0.2622992255681123,-67.82302012466128,85.77420112691577,1.0665358592428333,3.0213569905152866,4.0,0.0,0.13423506446962202,0.13423506446962202
402,1,0.15190953683341185,0.6561479233643602,1.671449689916809,1.7441810283150603,1.3348631236458985,0.5128657244855038,0.8331476622508411,0.4887584828501011,1.515854595146962,0.7422807296226469,-0.9235668687705362,1.4121555254481606,-0.5729003960599388,-0.118045003377788,0.14719304464760363,-0.45995854157754623,-0.23398939547254538,-1.452713389047429,-0.04863625614715646,0.03388371462211657,-68.10767180441064,31.0,1.0,0.9623784117492994,-68.10767180441064,73.3174596386126,-0.014783916817933118,-0.5229908864318134,5.0,0.0,0.13423506446962202,0.13423506446962202
403,1,1.040401102044825,1.7933935289896816,1.802558871633928,1.3378360895381582,0.6650984128397796,0.8275415343659256,0.18465729397581876,0.1550888801884288,-1.1037046342461685,-0.21248185032269157,1.0561569152369226,-1.4237917262770798,0.5670649590132436,0.0656199020351374,-0.13824812982126486,0.5309664629472304,0.2638385801729761,0.9946366458866442,0.6462742131125895,-0.1553116552648063,-67.28970154322036,31.0,1.0,0.8745748424725928,-67.28970154322036,76.33425228503576,0.10609208336651932,0.8238582599476416,5.0,0.0,0.13423506446962202,0.13423506446962202
404,1,1.3978609299638396,1.4283858205643887,1.9512262844164556,1.4557183037924284,0.6456142339246328,0.6416039946513813,-0.05420354802041029,-0.0939521363347656,-1.0167985178840602,-0.10005215631955634,1.37579229014796,-1.8008710588946453,0.6145628888577668,-0.4974068928586564,-0.380348670935965,0.6168918243215431,0.3992723438259405,1.6152300607553003,0.5931945003065134,0.1959353571855222,-69.21146949952883,31.0,1.0,0.2989031202421917,-69.21146949952883,73.48406363213152,-0.1471749544860188,6.682505667023619,5.0,0.0,0.13423506446962202,0.13423506446962202
405,1,-0.5013560250642769,2.1587249983495513,1.378635432341339,0.9779766795805035,-0.10328253559282169,1.0246205749614177,0.9650331271785882,-0.6655180884197335,0.727708849102801,0.8941804021426633,0.18198943726666553,-0.7019275177071388,-1.8016054038578866,0.3098738147179088,0.7460666562571148,0.07041843482580427,0.9644824357243318,-0.8048459089721755,0.6630846534265831,-0.13963469929338848,-70.85860547035952,31.0,1.0,0.5061597127653809,-70.85860547035952,76.74048540793476,-0.4481261071500029,15.760078642618694,5.0,0.0,0.13423506446962202,0.13423506446962202
406,1,0.6179298065983901,2.060552659250985,2.0316106122432425,1.9153195794684774,-1.1069439111798978,1.1190054182047813,-0.13305173752887292,0.1603053234894013,1.1957570642261148,1.4427887659448873,0.5368730900888584,-1.8951182387581362,-2.2566125552308267,1.8596107444980001,-1.6987884927112749,-0.1258072394641314,2.1001202116170252,0.7471792210492919,0.04723315435845096,-0.024784245484389178,-77.06091815877839,31.0,1.0,0.8458055766066741,-77.06091815877839,86.24492600926872,-0.7029361251032213,1.1757028400447496,5.0,0.0,0.13423506446962202,0.13423506446962202
407,1,-0.26697337657875153,2.274379387238496,1.1475022462609727,1.1851352377458229,3.2837589677202303,-0.9468227716250368,1.5963512741939667,-0.7479523610269938,-0.783113541942155,0.004798802310123307,0.407119306874823,1.780783258737803,0.5951462341061193,-1.5978058922731635,1.047860041441858,1.055969412092649,-0.5262650073212533,-0.23345550255381403,-0.09845231215024454,0.04802761540283043,-74.16490693739429,31.0,1.0,0.8107340357824419,-74.16490693739429,86.35459065591151,0.13327547319661903,0.5148689161297284,5.0,0.0,0.13423506446962202,0.13423506446962202
408,1,0.6712648928468155,0.04214904746616624,1.638478494084005,2.0042432920343236,2.2831703963274634,1.2352092635930587,-0.2637213531140523,0.14548707815971443,-1.5000458242811892,0.25869346666270443,-1.2836413699904097,-0.6397975274016118,0.41613450517093714,-0.5243703890431601,1.4779427244902787,-0.1323421673081551,0.8307630425893602,-0.8448643958737936,0.04676508082001146,-0.018352668607505458,-69.10355857135912,31.0,1.0,0.8094534834413957,-69.10355857135912,82.5254059943349,-0.1642662182407406,0.6010221073718185,5.0,0.0,0.13423506446962202,0.13423506446962202
409,1,-0.5648450654881755,1.85941811821304,1.413129935185431,0.544451846548457,-0.2950036111159524,1.6827183550699036,1.325878406374118,2.434956508566891,-0.59665052797929,0.5674781465109386,0.06878732838816307,0.6661728095304879,-0.4995242803258437,0.8698471592437788,-0.35826292527880677,0.9048317946871116,-1.9290465435804156,-0.18967168455328948,0.7119467812348986,0.16077772947474908,-71.52289523337822,31.0,1.0,0.8475171634407664,-71.52289523337822,78.5674348600657,0.17885758247051342,0.5328561727392014,5.0,0.0,0.13423506446962202,0.13423506446962202
410,1,-0.9757292146184743,2.747391569631214,1.0723048320356707,1.9399686820900057,-0.24716357709106382,1.6848138458628017,0.8410806442408149,0.7363378953688255,-0.6795349574445774,-0.19336584747094898,1.1140417569192564,-0.37866091945322355,0.018159751196287405,1.7514439181951607,-0.528654239543279,0.6694872689355739,-0.616704281213725,-0.15451492020694735,0.5026458655473343,-0.038632535337253276,-70.03025404315373,31.0,1.0,0.9204065294470488,-70.03025404315373,78.4759324730928,-0.005877143188129708,0.5749073555643349,5.0,0.0,0.13423506446962202,0.13423506446962202
411,1,-0.15921868847748416,1.646230185835504,2.852600508761567,-0.6013309805107885,2.2628241646522045,0.09967934527632455,0.48022528700320194,0.36821072790681025,0.3231959331745428,-1.3272126798345283,-0.16277852738203996,-2.08671424489185,0.6395121722194763,0.6501882543294795,-1.5468465662077153,-0.7997213093954313,1.2763272673510953,2.2708539745017244,0.6468710642900735,0.009807148574739456,-75.43587455760795,31.0,1.0,0.9316937560060937,-75.43587455760795,84.28502615476172,-0.3345346756628942,-0.46424125823419615,5.0,0.0,0.13423506446962202,0.13423506446962202
412,1,1.0994595006959038,0.3581249926097859,0.7177561751281919,3.5662980451395776,-0.3397026121044452,1.142462931327194,0.2555827183613303,-0.20383811084535214,-0.3519004488690363,1.370278888917179,0.015325619874476115,1.885959981789563,-0.7642925727515714,-0.664258603522782,1.5337661556752522,0.7709974139371726,-0.951918150266365,-2.4423107951495795,0.37240503852876067,-0.09692216296148334,-74.96529076077776,31.0,1.0,0.938837503658737,-74.96529076077776,81.35338154601436,0.08399157387798084,0.21690893490170993,5.0,0.0,0.13423506446962202,0.13423506446962202
413,1,-0.4467072314885789,1.8311690504649925,2.181425363039695,-0.6116633193833447,2.423605779925267,0.4931715075996277,1.3134373265409482,0.6502693636141743,0.4255775103453547,-1.2906690321260956,0.10347008241788802,-1.7583126167023688,0.35992564944330396,0.521693381962729,-1.7077520610489756,-0.6254526006766581,0.8835297340823631,1.085166022657543,0.4834755635013116,-0.11866561905528356,-72.65181632119966,31.0,1.0,0.8779545423144121,-72.65181632119966,90.61216473393678,-0.06765807402196344,0.6848207018593939,5.0,0.0,0.13423506446962202,0.13423506446962202
414,1,-0.25259245365639527,1.2314279300298308,1.6572121223075449,-1.163446751634934,3.2180095647114135,0.9303752315680861,0.7230284722238356,1.1156681328838896,0.5672615339933145,-0.5231784464064865,0.07489525941822149,-1.066672577954607,0.7152049294292546,-0.4233839508275327,-0.09470484384264696,0.0296710338609585,0.5414292199811532,0.9642552176131449,0.7448249483208039,0.24670265854371343,-71.92129218341589,31.0,1.0,0.823180749071921,-71.92129218341589,79.16049693656511,0.2526232182328414,0.6484994850723211,5.0,0.0,0.13423506446962202,0.13423506446962202
415,1,0.32649120528449643,0.9060920019708678,1.1943801118837607,-0.3041308569990024,4.352262440752023,1.098313525682003,0.15559173519969866,0.8326146568256979,0.9082899048915065,-0.7530012086972815,-1.7740081578437321,0.5063292358114797,1.0142138207577978,-1.4093035986764881,0.3852800941048321,0.023924248927141945,-0.4604834447244584,-0.9887618883188094,0.358942335347942,0.028758167407927117,-75.79308275276219,31.0,1.0,0.3771304439184083,-75.79308275276219,91.65732292083081,0.02780227513650857,29.523923222841432,5.0,0.0,0.13423506446962202,0.13423506446962202
416,1,-0.014303777204992069,0.4293466906315476,1.0567695515893836,-0.017943577419848755,3.869547015472063,0.5105224707922785,0.06932708989325831,0.48279564823471144,1.0972745264596817,-0.20219835645589604,-1.9565273785017154,1.0527254771941486,0.9960141384929102,-0.8096797310956656,0.37215204785530415,0.2105534904597992,-0.056270440067401784,-1.1560108536073328,0.3959614998700605,0.11746815653201736,-73.14239487289761,31.0,1.0,0.9025181483261611,-73.14239487289761,83.08598729200591,-0.4142286317610342,1.260876911639059,5.0,0.0,0.13423506446962202,0.13423506446962202
417,1,0.62325968242538,1.6526220299495176,1.914287060945124,2.4554645223887244,-1.1759578021348653,0.9780535735237115,0.8899321328920298,-0.49760640669791645,-0.7305161564946993,0.251009653653245,2.216798685660659,-0.018799484860402726,-1.678650622848257,0.10546645871015392,-0.40049636829027296,-0.22744217094044789,-0.1506554458469827,1.2127182322142245,0.46861470417017287,-0.0620006252204018,-70.11493655425045,31.0,1.0,0.9597303311131588,-70.11493655425045,83.27936945639271,-0.31164507767674365,0.415637829124222,5.0,0.0,0.13423506446962202,0.13423506446962202
418,1,1.3508956542561563,2.5558844463603814,0.9800392462945762,2.1682653897428255,0.5645781530131695,-0.03870505622855443,0.5359711263432927,-0.3124344311016862,-0.05283138294218338,-0.30201287051419984,1.7610714317438414,0.07529914699565447,-0.11637723043851134,1.3467027688968802,-2.3514652650537413,1.6200597396513707,-0.5554356250342222,-0.7969480170408749,0.12595785653377106,0.06355338409596376,-71.95688493207587,31.0,1.0,0.7054875368690662,-71.95688493207587,81.54346977251623,0.192558252493086,0.87555908225346,5.0,0.0,0.13423506446962202,0.13423506446962202
419,1,0.0783999343055084,-0.9097850153590932,2.9129518061027175,1.3274178788234354,1.8755808489989492,1.6082922332249516,-0.2606507299109556,-0.029974468750118152,-0.6743180446775111,2.19664173083079,0.6579936055856012,-2.8889330821010475,1.1928789560186663,-0.6843931413976185,-0.20129789814166332,-0.37665467267041547,-1.0566063565223183,-0.6870534300435576,0.3152863330363076,-0.04018845498443895,-74.86798931593137,31.0,1.0,0.9767465658811425,-74.86798931593137,86.09664220482075,-0.1008862382715705,0.12104816137451735,5.0,0.0,0.13423506446962202,0.13423506446962202
420,1,0.7489665233039017,-1.0557141367733966,3.0116900074446358,2.0350433238867844,1.1868601740328286,1.594122050359032,-1.8889093514108561,1.1061324615860386,-0.06008555557542064,1.4604561501518898,-0.2931098438659084,-2.0133359590582236,1.798708854854752,-1.5996903400568454,-0.9280383764626445,-0.5667310090798849,-0.4002204027972155,-0.6425242191967281,0.19633019996368728,-0.04391584179683337,-75.80344695680115,31.0,1.0,0.9407132985339796,-75.80344695680115,88.21631920051125,0.013797347912685609,0.11773109294027506,5.0,0.0,0.13423506446962202,0.13423506446962202
