iteration,chain,rt_params_non_centered[1],rt_params_non_centered[2],rt_params_non_centered[3],rt_params_non_centered[4],rt_params_non_centered[5],rt_params_non_centered[6],rt_params_non_centered[7],rt_params_non_centered[8],rt_params_non_centered[9],rt_params_non_centered[10],rt_params_non_centered[11],rt_params_non_centered[12],I_init_non_centered,E_init_non_centered,gamma_non_centered,nu_non_centered,rho_conc_non_centered,tau_non_centered,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
282,2,1.5843648667779326,-0.035856892539846516,1.7359775861226998,1.4051794451339108,1.455766253594793,2.403417629355266,-0.7279638496898471,-0.2327953683015358,-0.13573303164243808,1.327364252893438,-1.4336174875261078,-2.7558530861653043,-0.9021561753827747,0.07529769853944734,1.6470297212364242,0.81334460252618,2.116401878253287,0.5084719983805717,-114.2104682798509,31.0,1.0,0.9440049837957046,-114.2104682798509,127.2990614356456,0.05734430404953628,0.1405810109535821,5.0,0.0,0.12950480923998334,0.12950480923998334
283,2,1.6776812688541676,2.3541531463800998,1.3418414805289152,1.2457138153006142,2.821775224474587,-0.25930867743138586,0.8067897736327069,0.47864653581789146,0.9684629545914366,-0.25128562349115546,-0.17023476214949657,-0.14238784823766504,-2.219293861850386,-2.125805475007633,0.8417424779807146,-0.8540532166559806,0.8517044423700477,0.6465205216486711,-112.98742865105035,31.0,1.0,0.8919292387234701,-112.98742865105035,125.38398897128778,0.27827026746106753,0.4221350363818033,5.0,0.0,0.12950480923998334,0.12950480923998334
284,2,1.5065996072617065,1.395783313787552,1.6683945889946052,1.5528030489749498,1.5930831102550438,0.08721158911177437,1.3712133340575339,0.5868381798228147,0.7179238044568554,-1.6999768611868218,-0.7690598394044663,-0.3033394093165745,-1.7028607142346768,-2.2310094874285133,-0.018664862347777006,-0.3774070765627163,1.4467079172491921,0.696188587605617,-111.47922966070554,31.0,1.0,0.36350383235526745,-111.47922966070554,122.03679221674254,0.49293417901438374,4.130887154860531,5.0,0.0,0.12950480923998334,0.12950480923998334
285,2,1.162548464221031,0.2582631895398326,1.8849864424903786,2.126982693656849,0.8589374223472919,2.7478377523879605,-0.5939031270644516,-0.6770434023106798,-0.5068345937519382,-0.054566062655911185,0.9118300226172256,-0.5045061081003848,1.3045431777119074,0.3014046670993644,1.432834839122678,0.21466070759597577,1.1974751996022057,0.6348857772816527,-109.53203257853636,31.0,1.0,0.8951055345581537,-109.53203257853636,116.97901821270057,-0.268042569534785,1.3600802478083267,5.0,0.0,0.12950480923998334,0.12950480923998334
286,2,2.17200821265023,0.45158308089508264,2.804672899301606,0.6686487456526236,2.4918208726411812,0.8142259741281701,1.5236295949714052,0.8273262837222123,0.1658021226530353,0.49150164194064727,-0.02746513274797649,1.0006739537578802,-0.8516524763588937,0.38236971818223764,-0.22665216946564348,-1.3267945062050792,0.44514620635932817,0.2805918546006527,-112.4320575471393,31.0,1.0,0.8125715976026329,-112.4320575471393,119.11211593541046,0.44538140046329033,1.9335938754810513,5.0,0.0,0.12950480923998334,0.12950480923998334
287,2,-1.2571745615399954,1.34668705012718,3.7019261367477365,0.9808708611023281,2.0400148158467575,0.703816668562248,-0.8277688857199526,-1.3067951223815624,1.0910705416612618,-0.8142859093902287,0.22493961991622524,0.9586092548985105,0.10363742347029872,-1.067599549916028,2.2010894227624638,0.480297561434309,1.5784378497054594,0.33896912045704264,-114.19747355044662,31.0,1.0,1.0,-114.19747355044662,125.53761034872448,-0.6683350545710738,-1.1283204154843105,4.0,0.0,0.12950480923998334,0.12950480923998334
288,2,2.7409942697758387,1.5692297877630315,-0.16153819693584365,1.840820687635796,0.6126423415651576,0.9878784245006561,1.8111613209177366,1.385527828912613,-1.2640332829039824,0.4689733495277959,-0.39191111611387897,-0.8360753949570947,0.17427736953553863,0.6813481456255898,-1.2720741859196654,-0.4878861390305666,2.1464275436849776,0.5039620954959666,-112.4396512405528,31.0,1.0,0.8981611006141935,-112.4396512405528,129.43295009982825,-0.19226633383800618,0.5167779354224251,5.0,0.0,0.12950480923998334,0.12950480923998334
289,2,2.111553229769738,1.8706608024898157,1.8975693886382339,1.204375913099507,-0.4428618908106993,2.7363855357061473,0.11342110599350885,0.2628686353102282,2.1895999111148163,0.3240645960573644,-1.503599175363445,0.6412404405905153,0.26507226861033917,1.048415865833672,-1.1584875532068775,1.5015818797296228,0.9881131459506947,0.5040728655523634,-114.2705120656612,31.0,1.0,0.9768433714318688,-114.2705120656612,125.12036059135588,0.010375026414379818,0.07869354313152144,5.0,0.0,0.12950480923998334,0.12950480923998334
290,2,1.2051721375638058,1.340966583742646,1.8815534883551128,2.9908751786132957,0.21414349644657155,0.7792754275811509,0.8581531034453191,-0.25205032582503295,-2.73961580947078,2.451604761429524,1.0242725384684324,1.2667116419782138,-1.3200916005874896,-0.8669785895193454,0.6348949191239754,-0.6398987568732848,1.3880279999317662,0.42763043717466787,-113.70877849654936,31.0,1.0,0.9904698550216793,-113.70877849654936,130.63056766373336,-0.03243297892413466,-0.0612025773517928,5.0,0.0,0.12950480923998334,0.12950480923998334
291,2,0.024845920389735945,3.290357514153979,0.9980044021545382,0.8946005320203989,2.336072265007133,1.3989417848671257,1.128051082640936,0.7620954083181253,-1.2846755876663951,-1.0045364410088857,-0.017734618620701553,-1.6876612997976292,0.15380262447246995,-0.1675417281763677,0.15005238852492672,0.02749953436872024,1.1523262198765327,0.3400951388535571,-108.60867677319868,31.0,1.0,0.9499893598472774,-108.60867677319868,121.91026399234903,0.044630919847378436,0.13280984657733086,5.0,0.0,0.12950480923998334,0.12950480923998334
292,2,1.805853992764193,1.27424989397629,1.5584967303320747,1.3308462159378314,1.2470640311733865,1.3605494812362944,2.066239661669892,0.25630537970440265,0.02964035446384286,0.9511955859792895,-0.9403092805545303,-0.5278774125654224,1.0925486264260316,0.19648339434219414,-0.7782673164242282,-1.0786545381744088,1.3582964333875505,0.22061742878350143,-109.83845371666035,31.0,1.0,0.31319808060692805,-109.83845371666035,119.73914141370744,1.2521948932092641,2.754199584913522,5.0,0.0,0.12950480923998334,0.12950480923998334
293,2,1.4498035491982144,1.2163406313692287,1.4292563253564463,1.1786714030156595,1.125562942999902,1.2419453913111687,1.931913537292601,0.2977881491140598,0.014378054354784101,0.9509506173826221,-0.881430909810626,-0.5215426009324547,1.2338079961581783,0.0652654242496172,-0.8036107592184882,-0.9887431469425565,1.4657493956559298,0.351635177252494,-107.08064493320776,31.0,1.0,0.9885266090284012,-107.08064493320776,116.2881178674506,-0.7690093288868951,-1.8859689596532547,5.0,0.0,0.12950480923998334,0.12950480923998334
294,2,0.5029166188739627,0.9296554629372307,2.6328714606631083,2.708831392780822,1.393519727488295,0.7590108280089258,-1.032437602361913,0.37679824018439473,0.24441507577575045,-1.191781462677502,1.4224498975975095,1.2208190521481723,-1.5725077097845355,-0.005701697974630447,0.7190606400021912,0.9025546776979982,0.9618887436987793,0.40919724484179354,-108.06348696959849,31.0,1.0,0.4980220834549123,-108.06348696959849,112.92399175076416,-0.4546622107216365,2.263159458422834,5.0,0.0,0.12950480923998334,0.12950480923998334
295,2,1.3790363940533774,1.6109729481368384,1.8797700132672517,0.5397621208052367,2.1881919198790647,0.9227412116897835,2.50988768584215,-0.15925687104223282,0.3174443607901873,0.5601984549061019,-1.6508357364634103,-1.50560821819124,1.2842543271369293,0.00039200110593785864,-0.2387779815309014,-0.09666533388533716,1.0392476122350052,0.44766358102803644,-109.62906758370121,31.0,1.0,0.9105093822979387,-109.62906758370121,118.07762129653102,0.15342948963142078,0.27223284951799087,5.0,0.0,0.12950480923998334,0.12950480923998334
296,2,0.6416510591432114,0.9101496963086955,1.6424275309397494,1.4856096039773294,3.4247948048226764,-0.657313066134022,2.9473267784097232,-1.0465017142241508,1.4366380070851623,-0.6249237524724152,-0.604135983216416,-0.45961065747146834,1.7338187838814205,-0.44680060803476845,-1.8071884669692908,-0.5673931094162372,1.6387164247099852,0.45113970115797064,-115.33509678170498,31.0,1.0,0.9469254553607411,-115.33509678170498,122.7528653259496,0.021489495491465505,0.30553868456253497,5.0,0.0,0.12950480923998334,0.12950480923998334
297,2,1.4424551130720995,1.7198343213557388,3.2847842092045996,2.0771795078046376,-1.1234270780846702,2.1274544585924344,-0.7883969958043369,0.21196502456328534,-0.5001168383450633,-0.15906769276996335,0.46438312048421915,0.5583170553843078,-1.8608613212504008,-0.7442368233525117,2.5029457783314664,1.1244518607592524,0.6329411345131017,0.3118627666118143,-112.72445823819356,31.0,1.0,0.98765360258164,-112.72445823819356,120.73941840668833,-0.23915927381415258,-0.2428509410241304,5.0,0.0,0.12950480923998334,0.12950480923998334
298,2,0.5228912303730556,0.8520792686034719,0.7784669700883866,3.8402503695039707,0.1534859354822966,0.6823207412721048,0.3034597808748394,1.7991666221646718,-0.23560066283608402,1.3243555232495585,-2.3679525490815214,-0.4595179898024617,-0.11156125203785694,1.2573626553954351,1.4000420447217947,0.17798364869796965,1.7954959685482748,0.4579074017063102,-113.14284872000964,31.0,1.0,0.6958454240821544,-113.14284872000964,125.78587867713179,0.28252287860641445,1.0133376518963502,5.0,0.0,0.12950480923998334,0.12950480923998334
299,2,0.8403956193530971,2.4661132516446704,0.47032697411771035,2.9086143237951023,2.3155689654339913,-0.13601602312254701,-1.3148158081570303,1.6793749494502728,1.5895069464631708,-0.301287920859753,-0.8671431625422372,0.6922485652729424,0.08474210173321516,0.895656234557437,0.8866521628630785,-0.8659065834349621,1.030095651379131,0.50812492846267,-111.50908554091998,31.0,1.0,0.8976692769256797,-111.50908554091998,122.54402218087685,0.04767118524043212,0.34900879908425964,5.0,0.0,0.12950480923998334,0.12950480923998334
300,2,0.049101631575782345,0.7828696471692065,2.6784310432854403,1.1878169039781983,0.27571964292988993,0.9467693432868663,2.400370802553777,0.5776047410207007,-0.9124847238868861,-0.8907391076898901,-0.16631379661889364,-0.8144273111094107,0.39654910394328025,-0.1246358747960354,-0.968884103067424,0.829465020764355,2.0789545917565824,0.5530453147324688,-108.99666601113721,31.0,1.0,0.9902749197350197,-108.99666601113721,117.62169194957366,0.01605177702715821,-0.10539703667041067,5.0,0.0,0.12950480923998334,0.12950480923998334
301,2,-0.3162613600071642,1.365346710364384,1.9435661964094668,1.3364500457103639,2.056583396176861,0.4107409017033531,1.2456822551964315,0.8434493161272488,-1.3956198803075106,-0.5131464690738397,-0.16125366758295834,-0.21790210561977938,-0.0041920697429140424,-0.21557615107558153,-0.513786276238649,1.1018710543651793,1.6429006069375542,0.471071696458544,-107.01341021297864,31.0,1.0,0.317449495961607,-107.01341021297864,120.1808494806102,-0.9177291020536131,10.536591781853915,5.0,0.0,0.12950480923998334,0.12950480923998334
302,2,0.2362384766858316,1.195344483998154,1.5766997814678876,2.971072669506983,1.474816017458277,0.655584055153878,2.0202985926981056,0.6002773860903973,-1.0803864887192904,0.09696942760732244,-0.7211775697367995,-0.5323298729966993,0.14568107115341566,0.08051027042211367,-0.7349434018396409,1.4476697040207587,1.202629974459013,0.19355382086030654,-110.87687003348348,31.0,1.0,0.7557547193736237,-110.87687003348348,120.74933817020339,0.03722959127016168,2.141611872893151,5.0,0.0,0.12950480923998334,0.12950480923998334
303,2,1.8481315351415684,1.6591489595201498,2.664256859172618,-0.2917261336920554,3.413355853794589,0.007147284796122352,-1.7004022676618047,0.8757395306570506,1.4919974407294254,1.0753131988443514,0.557117941955449,0.945100925672791,0.05370232537103519,-0.7139972043588761,0.07802299787654081,0.5312609980895456,1.7731918842312566,0.5507682388471606,-115.61828195330423,31.0,1.0,0.9910319776763987,-115.61828195330423,121.53807055989105,-0.6042808069165346,-1.7207242127833098,5.0,0.0,0.12950480923998334,0.12950480923998334
304,2,0.17090710717865149,0.8298845155111414,3.0365860429099616,2.9302684168502946,-1.226378577344557,2.2221114609444372,2.3479136245790913,-0.685608466038213,-0.9288285513386948,-2.1141942776551677,-0.763174754510958,-0.25075044571744887,1.537375992652886,0.19075424987913003,0.8212822999846818,0.2202090080081589,0.7255089498074231,0.25655269278087917,-115.50490225807303,31.0,1.0,0.8846289395709583,-115.50490225807303,124.12837580538681,-0.2637541349278081,-1.0430479213585926,5.0,0.0,0.12950480923998334,0.12950480923998334
305,2,0.3104959922347176,0.8597575960629253,3.3440650974078348,2.8314138758941283,-1.3288493090687294,2.049020671576429,2.2770817896559175,-0.7348278388683268,-0.6565429076486822,-1.9731247611189855,-0.7620410725072896,-0.45118349614138054,1.448879468439369,0.31869531827992315,1.1918202314172508,0.077601580191899,0.9951156857906931,0.27439928036712474,-114.65245101108864,31.0,1.0,0.9732408324570918,-114.65245101108864,131.00147779083363,-0.2941231208875479,-0.699777954041167,5.0,0.0,0.12950480923998334,0.12950480923998334
306,2,2.094251368013484,2.1856541066279487,-0.000908542205749166,0.2872435534495583,2.247270793446764,0.8937901164757143,0.5412233144315322,0.9122091257525057,-0.055840861933930924,1.9278474252757496,-1.316284097144817,-0.9557806431150921,-1.6228709458314174,-1.0853224940800241,-0.1686273748759409,-0.4488259820768089,1.9408523062151377,0.4649449955282608,-115.57813927639822,31.0,1.0,0.49483950831965273,-115.57813927639822,125.74208724455312,0.6704369389389058,1.7781719264973788,5.0,0.0,0.12950480923998334,0.12950480923998334
307,2,-0.03187696636006881,0.09468205679284936,3.7214602387743847,3.3072990824090103,-0.6226546897264047,0.8182807618567146,0.7614907750585281,-0.7538883022042233,-0.6923015166794382,-2.813413175404367,1.7571240529611334,0.7024879380587707,2.3893289309042043,0.9283502703876775,0.3796125751232151,0.054754694785286245,1.8278615381381371,0.5326172375903144,-120.40171716110153,31.0,1.0,0.9985920286903075,-120.40171716110153,129.23948029696692,-0.4437712150198081,-0.8405357085599121,5.0,0.0,0.12950480923998334,0.12950480923998334
308,2,1.248028149419067,1.2286508007830537,2.4585955501879053,1.768399848146674,1.006830841441681,1.1478529466463205,1.9115433812124292,-0.5391850745219454,0.92745268824141,-1.1512464466700476,1.1677208475394687,-0.6657256715308414,-0.364034680451201,1.0139838776420185,-0.3324695124626499,0.7736298225851435,0.6082489967935587,0.6005913143993031,-108.6457539117909,15.0,1.0,0.9485842284956079,-108.6457539117909,124.38528381273893,0.00967094690186343,-0.36756138823530193,4.0,0.0,0.12950480923998334,0.12950480923998334
309,2,1.514379584608629,1.073682007892982,2.316875901260913,1.0494285778837795,0.4170641976354546,2.689836782473863,0.5216364579801298,-1.049710774232596,-1.3782382787052003,0.1489974127962499,0.6055522216932969,-1.2198792674394845,0.2182448756368658,1.2917521836338257,1.138296804330881,-1.281168045891483,1.6865864805577977,0.34840617756620906,-111.09845704026773,31.0,1.0,0.9052198009167765,-111.09845704026773,115.76500235969726,-0.12589397777431088,0.47202882798168844,5.0,0.0,0.12950480923998334,0.12950480923998334
310,2,0.19552828984716125,1.917735006919743,1.767706613733856,2.2870177437359236,1.9471717520505782,-0.675623261093123,0.197848650170262,1.3443533029549442,0.6395586008281082,-0.9187759445708895,-0.6398316957560675,1.163722947482274,0.023005773452135364,-1.0953626787904833,-0.8307684687507991,0.8407941138272217,1.6343738966854755,0.6433136893933625,-109.51032370903354,31.0,1.0,0.8786409588271316,-109.51032370903354,120.738216324994,0.2096580126163019,0.6514225452876161,5.0,0.0,0.12950480923998334,0.12950480923998334
311,2,1.9296851841419282,0.7845642893895358,2.138104230725169,1.0045995581776719,0.6396569014626441,2.511283751041241,1.0836597948715225,-0.9492416780963462,-0.548623221781009,0.6759608440853919,0.5059286602423229,-0.9727353569415295,0.09225535369300422,1.2201832451219976,1.2825922652628323,-0.5502096915237531,1.1157241289095619,0.5368349460978765,-107.63920259160479,31.0,1.0,0.9915527773856281,-107.63920259160479,114.93653739794584,-0.5983126240490719,-0.7614652690087667,5.0,0.0,0.12950480923998334,0.12950480923998334
312,2,0.11568718793580876,2.5376782984309845,2.1705602449523007,1.1828249714465833,1.0871110717334311,0.7177766145864425,1.0474157036803182,1.4163972086359284,-1.4352711606354456,0.0008052520212653569,-0.6614413058655715,-0.6844747707222905,0.6890453065902093,-1.0350758317290623,-0.40369871704339966,-0.44342550466074515,1.344806927645494,0.3986976473025876,-106.97442335299112,31.0,1.0,0.9965950575457371,-106.97442335299112,118.79976875011668,-0.10055541002536472,-0.17633800951939804,5.0,0.0,0.12950480923998334,0.12950480923998334
313,2,-0.08477391862163994,2.136966836048592,2.569012934436641,1.0635087670891656,0.6927516482100069,0.5734753250917366,1.2720601082975118,1.1401527048520916,-1.7558301896490982,0.159194446097314,-0.016031575111211477,-1.1891544698870424,1.0072110828128071,-0.9824074106521172,-0.5603916679999018,-0.3609537287007669,1.8150211651446306,0.370174837761924,-109.40294638569111,31.0,1.0,0.43056202054374626,-109.40294638569111,114.69484704979509,0.3114070767219346,2.943930622372264,5.0,0.0,0.12950480923998334,0.12950480923998334
314,2,0.8488401290332027,1.6866828218365484,2.160817133088085,0.6753573024657106,2.1422720508195026,1.6120370562737705,1.0505665435116314,0.08362444405453656,-1.5156009190378203,0.09742604518230062,-1.2026677701115334,0.09850376330456112,0.9846869079105842,-0.9326441812815546,0.8333007377454926,1.0148331787134215,0.5170115947399279,0.5055123682242958,-108.05401936621467,31.0,1.0,0.9625364237145003,-108.05401936621467,115.35842612634829,0.04064572911028108,-0.4331202828908971,5.0,0.0,0.12950480923998334,0.12950480923998334
315,2,-0.13727582656993353,1.4363663219938405,2.330464930281335,2.3227366546799453,0.5409297040441549,1.0106284147377786,1.9093689897636617,-0.36546201107372034,-0.5860458832504312,-0.2761348269709223,1.0487440690416665,1.2429658445549405,-0.2852539179241929,-0.1190361764140421,-0.7771954057668038,-0.5911635517632329,1.7803391540362807,0.3167694687898302,-108.35610291436893,31.0,1.0,0.9054023514153732,-108.35610291436893,115.67883848397919,0.24457267155534623,0.35148014173054776,5.0,0.0,0.12950480923998334,0.12950480923998334
316,2,0.5507575268115171,1.3404074436557598,2.4920959614555613,2.4800012336594808,-0.2589005099257211,1.435744751782862,1.1512110389371046,-0.43896467060718075,-0.3959165517717159,0.6364428642641142,1.004806605509888,0.6037229761935765,-0.5852784491649579,0.2829269118067623,0.508804439644656,1.9594613560579872,1.3029009891771985,0.5375844131894935,-107.92525316184103,31.0,1.0,0.7319504110451107,-107.92525316184103,115.49283484994844,-0.1131626068997349,1.65027070023865,5.0,0.0,0.12950480923998334,0.12950480923998334
317,2,0.7958223499095851,0.8642423142375807,2.20031303346418,1.8959488352461953,1.8095355863598246,1.2673608338294073,-0.7178231010483985,1.4674128770776522,-0.0700933938109641,-0.7710309006798182,-1.2102335406938989,-0.4478453652428057,0.7334562980161324,-0.8350976444808419,0.46064221317775605,-0.7823562678819183,1.2422806413499092,0.35207865495682755,-106.01672475649636,31.0,1.0,0.902307904030098,-106.01672475649636,113.47491314533154,-0.21621623266308632,0.5000977875918977,5.0,0.0,0.12950480923998334,0.12950480923998334
318,2,0.6222608561095979,1.7223251406835824,2.4802178340486116,1.0487952584860643,0.8876126569561199,-0.2576747462485461,2.097867834620573,-0.6774072723240758,-0.41206793728057534,-0.22281110849452798,0.6026404780006587,0.1307187489785816,-0.06014867965044757,1.9878617806235226,0.8097172586863133,1.7582770425634107,1.8325265619254902,0.3922324083261314,-109.32510280763,31.0,1.0,0.9442632563587561,-109.32510280763,115.50587787409407,0.02408208597438488,0.16084481743811807,5.0,0.0,0.12950480923998334,0.12950480923998334
319,2,0.9928062188713098,0.1605460604598262,1.0749441154439707,2.331022981836326,1.715362748311289,2.2329447297913574,-1.6890282360583948,0.6887484373672643,0.31292069272157164,0.05367946915459633,-1.0909032266022434,0.1795818344625368,0.34504277230349106,-2.016728879260889,0.4552401354230273,-0.621859831273063,1.8387815366133502,0.5890154711635964,-111.63047114217967,31.0,1.0,0.8474912920949543,-111.63047114217967,120.49589641740837,0.23154969995849228,0.37815216403097907,5.0,0.0,0.12950480923998334,0.12950480923998334
320,2,0.4930455960600019,2.4183641019438022,2.822822543184815,0.774065375098202,0.7116051398642975,-0.5801481151304161,2.5776950562772347,-0.7141349392204432,-0.6135105821161665,-0.5754314918256933,0.9673946014382097,-0.1591554706450457,-0.18419001505190502,2.094908297761011,0.19329103865004982,0.6947404247028129,1.3682333440286263,0.5076504712016436,-111.19016573209576,31.0,1.0,0.9829815246217021,-111.19016573209576,120.86413977579423,-0.004839786065787166,-0.28292811415192887,5.0,0.0,0.12950480923998334,0.12950480923998334
321,2,0.5178028483249218,1.0085040835923593,3.3842140026229037,1.2697752169458525,0.3322740908239884,1.7898856869306454,2.060428132783901,0.5672256842276788,-0.7067150664721693,-1.7397975247294653,1.339969683504071,-0.21671974405114258,-1.896393005843096,-0.26438802097760794,-0.23163997035739886,0.14180436555046183,0.8279721862116686,0.49813328863064626,-110.2898511411849,31.0,1.0,0.9489626636580212,-110.2898511411849,118.97265386019487,-0.082259610713038,0.26028427618838634,5.0,0.0,0.12950480923998334,0.12950480923998334
322,2,1.5058242603932228,1.570628375685291,0.9835843440874564,2.536906309217474,2.664988089767933,0.577929911593509,-0.5632884573177668,-0.04031532128080287,0.898063791795313,1.538995235767978,-1.489463798563839,0.2970599459518487,1.9603230932709568,0.3138489675594073,0.9265874237417542,0.4832406050462138,0.9826023046158172,0.6008950106429405,-112.41854338204882,31.0,1.0,0.3615130834297117,-112.41854338204882,119.8780170109727,0.6602752945014316,2.949118642437682,5.0,0.0,0.12950480923998334,0.12950480923998334
323,2,1.0550609033009852,0.5407089770639606,1.423417254526362,0.9803621102392642,3.254232110114285,2.330434337516273,-0.9351675030299194,-0.9204885325850438,0.6783203604281263,-0.12890692963807152,-0.6481508828021143,1.283197457253072,1.155501076144426,-0.681493025748768,1.7344354929083745,-0.13567010157815843,1.263815774413426,0.5901239276250296,-111.06159001862932,31.0,1.0,0.7624445986335704,-111.06159001862932,122.28747212233814,-0.36800043190159215,-1.789753440738437,5.0,0.0,0.12950480923998334,0.12950480923998334
324,2,1.7525077266232165,-1.5198520953343462,2.6862044433125383,3.936387624126607,0.28597530769163937,1.529282585689705,0.7321084058499885,0.6112588546924694,-1.1392523696949042,-2.2251057487358943,0.6049891524318105,-1.6351886504324444,0.9535529240507374,0.11903804680987315,0.6557873400703065,-0.5557569313908285,0.865416450139532,0.389018500270003,-114.95510405911308,31.0,1.0,0.9971432914129883,-114.95510405911308,123.98516504880506,-0.23656602423994855,-0.2763595523255873,5.0,0.0,0.12950480923998334,0.12950480923998334
325,2,0.8929682568489814,0.7711979046455583,2.244208976695732,1.4990877361058292,1.2066765793772953,0.9246609552378873,0.7891277716000549,1.1303968273374367,0.8897811342627379,-0.581027930938724,0.0764015497828853,-1.157482668760335,-1.171767787535429,0.8432491489405454,-1.1228867956834332,-0.16026052434628038,1.759076104494087,0.4416641874685069,-106.25196170658874,31.0,1.0,1.0,-106.25196170658874,119.59588719728912,-0.08410818876967596,-0.11522751059409586,5.0,0.0,0.12950480923998334,0.12950480923998334
326,2,1.574457692352142,2.408833047316179,2.253209611626709,1.6776631725140152,1.8274959825122998,0.4637546886757085,-1.1476865906025306,-0.6768517831550301,0.32666655294749364,-0.33771642010073866,-0.7242843633377843,1.0411264865688399,1.1398528577331373,0.18520969895646794,1.7843526331667598,1.5827813953028151,0.7659998951685393,0.4938784014409298,-108.59124996508257,31.0,1.0,0.953949704692975,-108.59124996508257,116.67145177593318,0.12045185025988303,0.16746251805565748,5.0,0.0,0.12950480923998334,0.12950480923998334
327,2,1.754025969818116,2.4770655494380422,2.394639727446627,1.4195294322107763,1.655500536233352,0.421552928100366,-0.9780196449353029,-0.6452935808731315,0.37691344992774223,-0.29244763073301183,-0.5225092165126517,1.094565271761418,1.104672259238281,-0.0069489497488294805,1.8795162176105848,1.5186586679962601,0.6690704340901537,0.53376445116044,-108.73437244263235,31.0,1.0,0.9484553855750705,-108.73437244263235,117.60288258097813,0.06805552698352813,0.2864366780426053,5.0,0.0,0.12950480923998334,0.12950480923998334
328,2,-0.06735462144819546,0.267175279746677,1.5412698048823739,1.8392432020913125,1.3291973381415296,2.045930909128528,2.423955757917082,1.2382316231182138,-0.32477920066298865,-0.6813543298543532,0.6344701057636064,-0.8954087634932637,-0.8979623253538347,-0.30339622476842487,-0.7053855738631302,-1.3129796476268991,1.5675518758509666,0.45338278974875124,-108.70778754486878,31.0,1.0,0.9201136208089079,-108.70778754486878,122.23907211157282,-0.08955294535074643,0.3039117793586996,5.0,0.0,0.12950480923998334,0.12950480923998334
329,2,-0.7119196472554314,0.6384082631931078,0.4375142568600142,0.965995052723848,1.4059377004955542,1.8534466954718556,3.627583664210526,2.2042067895879733,-0.8075929034064897,-0.7061453380033035,-0.6709414153620377,-0.6482596075817019,-0.7917239893636578,-0.14297478404137884,-0.9929300584832879,-1.0513409070176682,2.1728067225173135,0.46113487593874647,-115.46057805686006,15.0,1.0,0.9622650296553751,-115.46057805686006,119.2555384445757,0.07362141307145009,0.07362141307145009,4.0,0.0,0.12950480923998334,0.12950480923998334
330,2,1.3869695624766225,0.5934694085877799,3.0912055879253764,1.9399555607706107,0.21319479651507894,1.698535115480663,0.2060563976814308,1.2623184955691635,1.5339812154634132,0.617341794510434,0.06069082913074364,0.9690425331606742,0.6667447514128174,-0.03264133195071833,-1.437222595465962,-2.2954634167188503,0.8903324315542026,0.597299721797403,-112.48197595970613,31.0,1.0,0.6840535991369044,-112.48197595970613,126.16363852944855,0.40129386940253653,0.8376301704090423,5.0,0.0,0.12950480923998334,0.12950480923998334
331,2,1.3771196795042486,1.0342065305711623,3.016078444724209,0.4649905811768,1.447482363050419,1.9154182983879113,0.026912666697055262,-1.268813944697273,-1.607664424123849,0.2500027910631265,0.4148365845137585,-1.4284004245403983,-0.8780454980526615,-1.9338175377630162,0.5438259992124896,2.432104271374838,1.8478983019705733,0.5645889275314364,-114.392701567793,31.0,1.0,0.993235697523173,-114.392701567793,122.89248242370844,-0.10650868595145369,-0.5870799320968842,5.0,0.0,0.12950480923998334,0.12950480923998334
332,2,1.7377886155343103,2.650035584757134,1.721433462392403,2.1621773233210146,0.14622799716696372,-0.7969948098958726,2.592473350772526,1.3748454610892193,-0.021326384875635596,-1.8308071623100242,0.5727104264104149,0.9717636686909343,0.6182978725944506,1.545548329450312,0.2520324874327427,-1.3167989821448438,0.860880286348769,0.4476408023471335,-112.78372287577972,31.0,1.0,0.9893599433869011,-112.78372287577972,122.68554178119966,-0.24020097045611521,-0.3614228067023362,5.0,0.0,0.12950480923998334,0.12950480923998334
333,2,1.7831800825912338,0.583341070271446,2.7060906587191718,0.622738998269133,2.5476020045454884,2.59409017884288,-1.6402913421635998,-0.37011268546314624,-0.3625928981230444,0.5265872402841864,0.15498206216364452,-0.02437388554529027,-1.3468676880715056,-1.3617942584009406,0.1163761214844459,2.189349336125928,0.7737596890578926,0.32769908146638843,-113.2757296245553,31.0,1.0,0.9640573161929347,-113.2757296245553,121.4742338247551,0.12514903359605967,0.12514903359605967,5.0,0.0,0.12950480923998334,0.12950480923998334
334,2,0.4197907423328612,1.9439757163907847,1.3027917502800488,3.0571907170897363,0.6285684194932817,-0.20159851100779141,3.301946700958899,1.150105065153278,0.6064810807424417,-0.7477399528892039,0.25130804254206196,0.2787150222136099,1.0611939159346564,1.2496915277195573,0.5421308064319839,-1.8150635251816565,0.8226167364020726,0.39891472990580096,-112.97702060604247,31.0,1.0,0.9323745584432489,-112.97702060604247,122.12814860775545,0.10293093330301417,0.21313109192259105,5.0,0.0,0.12950480923998334,0.12950480923998334
